#Log_File	LOG006																		
#Comment																			
#Device	FireStingGO2_Pocket_Oxygen_Meter																		
#Firmware	3.38																		
#Unique_ID	24796C035B27F293																		
#Manufacturer	Pyro_Science_GmbH																		
#Settings	Sensor Code	Medium	Oxygen Units	Temperature	Salinity														
#	XB7-547-207	Water	%air sat.	Sensor	0.0 psu														
#Calibration	Sensor Code	Calibrate Air	Calibrate 0%																
#	XB7-547-207	4-Jun-23	not cal.																
#Adv. Settings	Temperature	Pressure	Salinity	Mode	LED Intensity	Amplification	Frequency												
#	Sensor	Sensor	0 psu	default	15%	400x	4000 Hz												
#Adv. Calibration	dphi0	dphi100	Temp0	Temp100	Pressure	Humidity	f	m	calFreq	tt	kt	bkgdAmp	bkgdDphi	useKsv	ksv	ft	mt	not used	PercentO2
#	54.700°	21.191°	20.00°C	23.23°C	1016 mbar	48%RH	0.804	0.122	4000 Hz	#NAME?	0.969%/K	0.60 mV	0.000°	0	0.000000/hPa	0.000000/K	#NAME?	0	20.95%O2
#																			
Data_Point	Date_Time(YYYY-MM-DD_hh:mm:ss)	Oxygen(%air sat.)	Warning 	Compensation_Temperature(°C)	Temperature(°C)	Air_Pressure(mbar)	Humidity(%RH)	Time(s)		Status	dphi(°)	Intensity(mV)	Ambient_Light(mV)	Case_Temperature(°C)					
710	6/12/2023 2:20	94.139		16.18	16.18	1007.9	68.7	212700		0	22.888	57.1	-0.2	20.32					
711	6/12/2023 2:25	94.023		16.19	16.19	1007.9	68.6	213000		0	22.902	57.1	0	20.29					
712	6/12/2023 2:30	93.921		16.18	16.18	1007.8	69	213300		0	22.917	57.1	0	20.27					
713	6/12/2023 2:35	93.982		16.18	16.18	1007.9	68.9	213600		0	22.908	57.1	-0.1	20.27					
714	6/12/2023 2:40	93.808		16.19	16.19	1007.9	68.9	213900		0	22.929	57.1	0	20.25					
715	6/12/2023 2:45	94.043		16.18	16.18	1007.9	69.1	214200		0	22.9	57.1	0.1	20.21					
716	6/12/2023 2:50	94.227		16.19	16.19	1008	69.2	214500		0	22.874	57.1	-0.2	20.21					
717	6/12/2023 2:55	94.097		16.19	16.19	1007.9	69.4	214800		0	22.892	57.1	-0.2	20.2					
718	6/12/2023 3:00	94.351		16.19	16.19	1008	69.5	215100		0	22.858	57.1	0	20.2					
719	6/12/2023 3:05	93.938		16.19	16.19	1007.9	69.5	215400		0	22.912	57.1	-0.1	20.16					
720	6/12/2023 3:10	93.9		16.19	16.19	1007.9	69.6	215700		0	22.917	57.1	0.1	20.13					
721	6/12/2023 3:15	94.114		16.2	16.2	1007.9	69.5	216000		0	22.889	57.1	-0.1	20.09					
722	6/12/2023 3:20	94.109		16.2	16.2	1007.9	69.6	216300		0	22.889	57.1	-0.1	20.03					
723	6/12/2023 3:25	94.023		16.2	16.2	1008	69.7	216600		0	22.899	57.2	0.1	19.98					
724	6/12/2023 3:30	94.097		16.2	16.2	1007.9	69.8	216900		0	22.891	57.2	-0.2	19.95					
725	6/12/2023 3:35	93.915		16.21	16.21	1007.9	70.1	217200		0	22.912	57.2	0.1	19.94					
726	6/12/2023 3:40	93.793		16.2	16.2	1007.9	70.4	217500		0	22.929	57.2	0	19.96					
727	6/12/2023 3:45	93.69		16.21	16.21	1008	70.3	217800		0	22.941	57.1	-0.2	19.94					
728	6/12/2023 3:50	94.297		16.21	16.21	1007.8	70.3	218100		0	22.865	57.2	0	19.9					
729	6/12/2023 3:55	93.963		16.21	16.21	1007.7	70.6	218400		0	22.908	57.2	-0.1	19.9					
730	6/12/2023 4:00	93.875		16.21	16.21	1007.8	70.8	218700		0	22.92	57.1	0	19.92					
731	6/12/2023 4:05	94.035		16.22	16.22	1007.8	70.8	219000		0	22.897	57.1	0.1	19.94					
732	6/12/2023 4:10	94.081		16.22	16.22	1007.7	70.8	219300		0	22.893	57.2	0.2	19.93					
733	6/12/2023 4:15	94.276		16.22	16.22	1007.6	70.9	219600		0	22.869	57.2	0.1	19.94					
734	6/12/2023 4:20	94.044		16.22	16.22	1007.7	71	219900		0	22.897	57.2	0.2	19.95					
735	6/12/2023 4:25	94.203		16.22	16.22	1007.6	71	220200		0	22.878	57.2	0.3	19.94					
736	6/12/2023 4:30	94.276		16.23	16.23	1007.7	71	220500		0	22.867	57.2	0.4	19.92					
737	6/12/2023 4:35	94.13		16.23	16.23	1007.7	71.2	220800		0	22.886	57.2	0.2	19.93					
738	6/12/2023 4:40	94.224		16.23	16.23	1007.7	71.6	221100		0	22.874	57.2	0	19.96					
739	6/12/2023 4:45	93.851		16.23	16.23	1007.7	71.7	221400		0	22.922	57.1	-0.1	19.99					
740	6/12/2023 4:50	94.13		16.23	16.23	1007.7	71.9	221700		0	22.885	57.1	0.1	19.99					
741	6/12/2023 4:55	94.142		16.23	16.23	1007.7	71.9	222000		0	22.883	57.1	0.2	20					
742	6/12/2023 5:00	93.911		16.24	16.24	1007.8	71.9	222300		0	22.912	57.1	0.1	20.01					
743	6/12/2023 5:05	93.935		16.24	16.24	1007.7	72.1	222600		0	22.91	57.1	0.2	20					
744	6/12/2023 5:10	94.023		16.23	16.23	1007.7	72.4	222900		0	22.899	57.1	0.1	20.02					
745	6/12/2023 5:15	94.258		16.23	16.23	1007.6	72.5	223200		0	22.869	57	-0.1	20.02					
746	6/12/2023 5:20	94.055		16.23	16.23	1007.6	72.6	223500		0	22.896	57.1	0	20.03					
747	6/12/2023 5:25	94.299		16.24	16.24	1007.6	72.8	223800		0	22.865	57	0.1	20.05					
748	6/12/2023 5:30	96.528		16.24	16.24	1007.7	72.9	224100		0	22.583	56.2	0	20.06					
749	6/12/2023 5:35	95.996		16.24	16.24	1007.8	72.9	224400		0	22.649	56.4	-0.1	20.09					
750	6/12/2023 5:40	95.038		16.24	16.24	1007.7	73.2	224700		0	22.77	56.7	0.2	20.1					
751	6/12/2023 5:45	94.07		16.25	16.25	1007.8	73.4	225000		0	22.89	57	0.2	20.12					
752	6/12/2023 5:50	93.403		16.24	16.24	1007.7	73.5	225300		0	22.977	57.3	0	20.14					
753	6/12/2023 5:55	92.659		16.24	16.24	1007.8	73.7	225600		0	23.072	57.5	-0.1	20.18					
754	6/12/2023 6:00	92.254		16.25	16.25	1007.8	73.7	225900		0	23.124	57.6	0	20.24					
755	6/12/2023 6:05	92.499		16.25	16.25	1007.8	74	226200		0	23.092	57.6	-0.1	20.34					
756	6/12/2023 6:10	92.722		16.25	16.25	1007.7	74.4	226500		0	23.063	57.3	0.2	20.46					
757	6/12/2023 6:15	92.629		16.25	16.25	1007.7	74.5	226800		0	23.076	57.3	-0.2	20.59					
758	6/12/2023 6:20	92.873		16.25	16.25	1007.7	74.5	227100		0	23.045	57.2	0	20.73					
759	6/12/2023 6:25	93.223		16.25	16.25	1007.7	74.3	227400		0	23	57.1	-0.2	20.83					
760	6/12/2023 6:30	93.329		16.26	16.26	1007.7	74.3	227700		0	22.986	57	-0.3	20.95					
761	6/12/2023 6:35	93.169		16.26	16.26	1007.6	74.3	228000		0	23.006	56.9	0	21.06					
762	6/12/2023 6:40	93.482		16.27	16.27	1007.5	74.4	228300		0	22.967	56.8	-0.2	21.18					
763	6/12/2023 6:45	93.379		16.26	16.26	1007.6	74.3	228600		0	22.98	56.8	0.2	21.27					
764	6/12/2023 6:50	93.32		16.26	16.26	1007.6	74.2	228900		0	22.987	56.7	0	21.37					
765	6/12/2023 6:55	93.44		16.26	16.26	1007.6	74	229200		0	22.971	56.6	0.2	21.45					
766	6/12/2023 7:00	93.603		16.26	16.26	1007.6	74.1	229500		0	22.95	56.6	0.1	21.59					
767	6/12/2023 7:05	93.51		16.27	16.27	1007.6	74.1	229800		0	22.961	56.6	-0.1	21.73					
768	6/12/2023 7:10	93.493		16.26	16.26	1007.5	74.2	230100		0	22.965	56.4	-0.2	21.89					
769	6/12/2023 7:15	93.76		16.27	16.27	1007.5	74.1	230400		0	22.931	56.4	0.2	22.04					
770	6/12/2023 7:20	93.753		16.27	16.27	1007.4	73.9	230700		0	22.933	56.3	0	22.15					
771	6/12/2023 7:25	93.976		16.27	16.27	1007.3	73.9	231000		0	22.905	56.3	0	22.27					
772	6/12/2023 7:30	93.991		16.27	16.27	1007.2	73.7	231300		0	22.905	56.1	0	22.34					
773	6/12/2023 7:35	93.904		16.27	16.27	1007.2	73.6	231600		0	22.916	56.1	0	22.32					
774	6/12/2023 7:40	93.818		16.28	16.28	1007.4	73.5	231900		0	22.924	56.1	0.2	22.32					
775	6/12/2023 7:45	93.917		16.28	16.28	1007.3	73.6	232200		0	22.912	56.1	-0.2	22.28					
776	6/12/2023 7:50	94.153		16.28	16.28	1007.2	73.7	232500		0	22.884	56.1	0	22.29					
777	6/12/2023 7:55	94.059		16.28	16.28	1007.1	73.8	232800		0	22.896	56	0.3	22.31					
778	6/12/2023 8:00	93.934		16.28	16.28	1007.1	73.8	233100		0	22.912	56.1	0.1	22.41					
779	6/12/2023 8:05	93.824		16.28	16.28	1007	73.8	233400		0	22.926	56	0	22.45					
780	6/12/2023 8:10	93.813		16.28	16.28	1007	73.9	233700		0	22.928	56	0.1	22.42					
781	6/12/2023 8:15	93.665		16.28	16.28	1007	74	234000		0	22.948	56	0.2	22.52					
782	6/12/2023 8:20	93.871		16.28	16.28	1007	74	234300		0	22.921	56	0.1	22.61					
783	6/12/2023 8:25	93.811		16.28	16.28	1006.9	73.9	234600		0	22.93	55.9	0	22.68					
784	6/12/2023 8:30	93.786		16.29	16.29	1006.9	73.9	234900		0	22.933	55.9	0	22.72					
785	6/12/2023 8:35	93.814		16.29	16.29	1006.8	74	235200		0	22.93	55.8	0	22.77					
786	6/12/2023 8:40	93.783		16.29	16.29	1006.7	73.8	235500		0	22.935	55.8	0	22.82					
787	6/12/2023 8:45	93.747		16.29	16.29	1006.7	73.7	235800		0	22.94	55.8	0.2	22.82					
788	6/12/2023 8:50	93.605		16.29	16.29	1006.8	73.8	236100		0	22.957	55.8	0.1	22.82					
789	6/12/2023 8:55	93.965		16.3	16.3	1006.9	73.7	236400		0	22.909	55.8	0.3	22.75					
790	6/12/2023 9:00	93.926		16.29	16.29	1006.7	73.9	236700		0	22.917	55.8	-0.1	22.72					
791	6/12/2023 9:05	93.741		16.3	16.3	1006.7	74	237000		0	22.94	55.8	-0.1	22.75					
792	6/12/2023 9:10	94.141		16.3	16.3	1006.7	74	237300		0	22.888	55.7	0	22.71					
793	6/12/2023 9:15	94.05		16.3	16.3	1006.5	74.1	237600		0	22.902	55.8	-0.2	22.66					
794	6/12/2023 9:20	93.993		16.3	16.3	1006.5	74.3	237900		0	22.91	55.8	0	22.69					
795	6/12/2023 9:25	93.916		16.3	16.3	1006.5	74.2	238200		0	22.919	55.8	-0.2	22.74					
796	6/12/2023 9:30	93.991		16.31	16.31	1006.5	74.3	238500		0	22.909	55.7	-0.1	22.74					
797	6/12/2023 9:35	93.613		16.31	16.31	1006.5	74.2	238800		0	22.958	55.8	0	22.69					
798	6/12/2023 9:40	93.942		16.31	16.31	1006.5	74.2	239100		0	22.916	55.8	0.2	22.67					
799	6/12/2023 9:45	93.778		16.31	16.31	1006.3	74.2	239400		0	22.938	55.9	-0.3	22.71					
800	6/12/2023 9:50	94.097		16.31	16.31	1006.2	74.1	239700		0	22.899	55.8	0.1	22.71					
801	6/12/2023 9:55	93.955		16.31	16.31	1006.1	74.1	240000		0	22.918	55.8	0	22.68					
802	6/12/2023 10:00	93.899		16.31	16.31	1006.2	74.1	240300		0	22.924	55.8	-0.1	22.64					
803	6/12/2023 10:05	93.85		16.31	16.31	1006.1	74.2	240600		0	22.932	55.9	-0.2	22.8					
804	6/12/2023 10:10	93.93		16.32	16.32	1006	74.1	240900		0	22.921	55.8	-0.1	23.04					
805	6/12/2023 10:15	94.392		16.32	16.32	1006	73.8	241200		0	22.864	55.6	-0.1	23.23					
806	6/12/2023 10:20	94.093		16.32	16.32	1006	73.5	241500		0	22.901	55.4	-0.1	23.33					
807	6/12/2023 10:25	94.252		16.32	16.32	1005.9	73.2	241800		0	22.881	55.4	0	23.28					
808	6/12/2023 10:30	94.391		16.32	16.32	1005.9	73.1	242100		0	22.864	55.4	0	23.26					
809	6/12/2023 10:35	94.248		16.32	16.32	1005.8	72.9	242400		0	22.883	55.4	0	23.17					
810	6/12/2023 10:40	94.359		16.32	16.32	1005.8	72.9	242700		0	22.869	55.5	0.2	23.13					
811	6/12/2023 10:45	94.294		16.32	16.32	1005.8	72.9	243000		0	22.878	55.5	0.2	23.05					
812	6/12/2023 10:50	94.408		16.32	16.32	1005.8	72.9	243300		0	22.863	55.5	-0.2	22.95					
813	6/12/2023 10:55	94.368		16.33	16.33	1005.6	73	243600		0	22.87	55.5	0.1	22.81					
814	6/12/2023 11:00	94.432		16.33	16.33	1005.6	73.1	243900		0	22.861	55.6	-0.1	22.69					
815	6/12/2023 11:05	94.569		16.33	16.33	1005.7	73.4	244200		0	22.843	55.6	0.2	22.56					
816	6/12/2023 11:10	94.191		16.33	16.33	1005.5	73.6	244500		0	22.893	55.7	0.1	22.45					
817	6/12/2023 11:15	94.473		16.33	16.33	1005.6	73.9	244800		0	22.856	55.8	0.1	22.39					
818	6/12/2023 11:20	94.457		16.33	16.33	1005.6	74	245100		0	22.859	55.8	0	22.42					
819	6/12/2023 11:25	94.562		16.33	16.33	1005.5	74.1	245400		0	22.846	55.8	-0.2	22.39					
820	6/12/2023 11:30	94.441		16.34	16.34	1005.4	74.3	245700		0	22.862	55.8	0.2	22.35					
821	6/12/2023 11:35	94.475		16.33	16.33	1005.4	74.4	246000		0	22.858	55.8	0	22.4					
822	6/12/2023 11:40	94.351		16.34	16.34	1005.2	74.7	246300		0	22.877	55.8	0.1	22.59					
823	6/12/2023 11:45	94.381		16.34	16.34	1005	74.6	246600		0	22.874	55.8	0	22.83					
824	6/12/2023 11:50	94.229		16.35	16.35	1005	74.5	246900		0	22.892	55.6	-0.2	23.04					
825	6/12/2023 11:55	94.485		16.34	16.34	1004.9	74.3	247200		0	22.862	55.5	0.1	23.17					
826	6/12/2023 12:00	94.611		16.35	16.35	1004.9	74.2	247500		0	22.845	55.4	-0.1	23.14					
827	6/12/2023 12:05	94.134		16.35	16.35	1004.8	74	247800		0	22.907	55.4	0	22.93					
828	6/12/2023 12:10	97.262		16.45	16.45	1004.8	74.5	248100		0	22.505	54.3	0.1	22.6					
829	6/12/2023 12:15	95.047		16.42	16.42	1004.8	74.8	248400		0	22.784	55.4	0.1	22.29					
830	6/12/2023 12:20	92.622		16.54	16.54	1004.7	75.3	248700		0	23.082	56.4	-0.2	22.05					
831	6/12/2023 12:25	89.706		16.42	16.42	1004.5	75.9	249000		0	23.482	57.7	0.1	21.87					
832	6/12/2023 12:30	86.63		16.43	16.43	1004.4	76.5	249300		0	23.905	59	0.1	21.76					
833	6/12/2023 12:35	84.039		16.42	16.42	1004.2	76.8	249600		0	24.28	60.1	0.1	21.7					
834	6/12/2023 12:40	81.428		16.39	16.39	1004.2	77.1	249900		0	24.669	61.2	0.3	21.7					
835	6/12/2023 12:45	79.13		16.38	16.38	1004.2	77.4	250200		0	25.023	62.1	0.1	21.79					
836	6/12/2023 12:50	77.094		16.38	16.38	1004	77.7	250500		0	25.346	62.9	-0.1	21.93					
837	6/12/2023 12:55	75.226		16.37	16.37	1003.8	78	250800		0	25.652	63.8	0.1	22.1					
838	6/12/2023 13:00	73.253		16.37	16.37	1003.8	78.1	251100		0	25.983	64.6	0.1	22.27					
839	6/12/2023 13:05	71.134		16.38	16.38	1003.7	77.9	251400		0	26.348	65.5	0	22.37					
840	6/12/2023 13:10	69.372		16.37	16.37	1003.6	78	251700		0	26.662	66.3	0.1	22.44					
841	6/12/2023 13:15	67.798		16.37	16.37	1003.6	78.5	252000		0	26.949	67.2	0	22.58					
842	6/12/2023 13:20	66.114		16.37	16.37	1003.5	78.4	252300		0	27.264	67.8	0.1	22.86					
843	6/12/2023 13:25	64.738		16.37	16.37	1003.4	78.2	252600		0	27.529	68.4	-0.1	22.94					
844	6/12/2023 13:30	63.516		16.37	16.37	1003.3	78.1	252900		0	27.768	69	-0.1	22.98					
845	6/12/2023 13:35	62.617		16.38	16.38	1003.3	78	253200		0	27.947	69.5	-0.1	23.07					
846	6/12/2023 13:40	61.588		16.38	16.38	1003.3	77.9	253500		0	28.154	70	0.1	23.13					
847	6/12/2023 13:45	60.69		16.38	16.38	1003.3	77.8	253800		0	28.339	70.5	0	23.13					
848	6/12/2023 13:50	59.806		16.38	16.38	1003.2	77.6	254100		0	28.523	71	0	23.09					
849	6/12/2023 13:55	59.277		16.37	16.37	1003.2	77.6	254400		0	28.636	71.4	-0.1	23.01					
850	6/12/2023 14:00	58.658		16.39	16.39	1003.2	77.5	254700		0	28.766	71.8	0.1	22.94					
851	6/12/2023 14:05	58.057		16.39	16.39	1003.2	77.4	255000		0	28.895	72.2	-0.1	22.85					
852	6/12/2023 14:10	57.604		16.39	16.39	1003.1	77.3	255300		0	28.994	72.5	-0.2	22.71					
853	6/12/2023 14:15	57.046		16.39	16.39	1003.1	77.4	255600		0	29.117	72.8	-0.1	22.57					
854	6/12/2023 14:20	56.622		16.39	16.39	1003.2	77.4	255900		0	29.209	73.2	-0.1	22.55					
855	6/12/2023 14:25	56.296		16.39	16.39	1003.2	77.5	256200		0	29.281	73.4	-0.1	22.59					
856	6/12/2023 14:30	55.817		16.4	16.4	1003.1	77.6	256500		0	29.389	73.7	-0.3	22.53					
857	6/12/2023 14:35	55.438		16.4	16.4	1003.2	77.4	256800		0	29.473	73.9	-0.2	22.33					
858	6/12/2023 14:40	55.102		16.4	16.4	1003.3	77.5	257100		0	29.548	74.2	-0.3	22.11					
859	6/12/2023 14:45	54.828		16.4	16.4	1003.2	77.5	257400		0	29.612	74.6	-0.3	21.9					
860	6/12/2023 14:50	54.644		16.4	16.4	1003.3	77.7	257700		0	29.653	74.9	-0.2	21.79					
861	6/12/2023 14:55	54.228		16.4	16.4	1003.1	77.8	258000		0	29.75	75.1	0	21.67					
862	6/12/2023 15:00	53.964		16.4	16.4	1003.1	77.8	258300		0	29.812	75.4	-0.2	21.57					
863	6/12/2023 15:05	53.856		16.41	16.41	1003.2	77.9	258600		0	29.835	75.5	-0.1	21.47					
864	6/12/2023 15:10	53.606		16.41	16.41	1003.3	77.9	258900		0	29.892	75.8	0	21.36					
865	6/12/2023 15:15	53.27		16.41	16.41	1003.3	78	259200		0	29.97	76	-0.1	21.25					
866	6/12/2023 15:20	53.052		16.42	16.42	1003.4	78.1	259500		0	30.02	76.2	0.1	21.13					
867	6/12/2023 15:25	52.931		16.42	16.42	1003.5	78.2	259800		0	30.048	76.4	0	21.06					
868	6/12/2023 15:30	52.735		16.42	16.42	1003.5	78.3	260100		0	30.094	76.6	0	20.99					
869	6/12/2023 15:35	52.544		16.42	16.42	1003.5	78.5	260400		0	30.139	76.7	0	20.97					
870	6/12/2023 15:40	52.235		16.41	16.41	1003.5	78.7	260700		0	30.214	76.8	-0.1	21.03					
871	6/12/2023 15:45	52.358		16.43	16.43	1003.5	78.9	261000		0	30.183	76.9	0	21.21					
872	6/12/2023 15:50	52.07		16.43	16.43	1003.5	78.9	261300		0	30.252	76.8	0	21.41					
873	6/12/2023 15:55	52.008		16.42	16.42	1003.3	79.1	261600		0	30.27	76.8	-0.1	21.58					
874	6/12/2023 16:00	51.871		16.43	16.43	1003.3	79	261900		0	30.302	76.8	-0.2	21.7					
875	6/12/2023 16:05	51.69		16.43	16.43	1003.5	79.1	262200		0	30.343	76.8	-0.3	21.72					
876	6/12/2023 16:10	51.563		16.43	16.43	1003.4	79.1	262500		0	30.375	76.9	-0.2	21.73					
877	6/12/2023 16:15	51.404		16.43	16.43	1003.5	79.2	262800		0	30.412	77	-0.2	21.79					
878	6/12/2023 16:20	51.312		16.44	16.44	1003.4	79.3	263100		0	30.436	77.1	-0.2	21.9					
879	6/12/2023 16:25	51.116		16.43	16.43	1003.3	79.3	263400		0	30.485	77.1	0	21.89					
880	6/12/2023 16:30	50.976		16.44	16.44	1003.4	79.4	263700		0	30.517	77.2	-0.2	21.91					
881	6/12/2023 16:35	50.837		16.44	16.44	1003.3	79.5	264000		0	30.552	77.2	0	22.08					
882	6/12/2023 16:40	50.74		16.45	16.45	1003.4	79.3	264300		0	30.575	77.2	-0.2	22.07					
883	6/12/2023 16:45	50.703		16.44	16.44	1003.4	79.5	264600		0	30.584	77.3	-0.1	22.02					
884	6/12/2023 16:50	50.652		16.45	16.45	1003.4	79.5	264900		0	30.596	77.4	-0.1	21.98					
885	6/12/2023 16:55	50.406		16.46	16.46	1003.5	79.6	265200		0	30.656	77.4	-0.1	21.91					
886	6/12/2023 17:00	50.295		16.45	16.45	1003.4	79.6	265500		0	30.685	77.6	-0.2	21.85					
887	6/12/2023 17:05	50.118		16.45	16.45	1003.5	79.7	265800		0	30.727	77.7	-0.1	21.76					
888	6/12/2023 17:10	49.977		16.45	16.45	1003.7	79.8	266100		0	30.76	77.9	-0.1	21.65					
889	6/12/2023 17:15	49.809		16.6	16.6	1004	79.6	266400		0	30.781	78	0	21.5					
890	6/12/2023 17:20	49.632		16.51	16.51	1003.8	79.4	266700		0	30.837	78.3	-0.1	21.15					
891	6/12/2023 17:25	49.152		16.55	16.55	1003.8	79.4	267000		0	30.954	78.9	-0.1	20.84					
892	6/12/2023 17:30	47.777		16.52	16.52	1003.8	79.6	267300		0	31.313	80	-0.1	20.56					
893	6/12/2023 17:35	45.94		16.49	16.49	1003.8	79.8	267600		0	31.804	81.5	-0.2	20.35					
894	6/12/2023 17:40	43.641		16.49	16.49	1004.1	79.9	267900		0	32.437	83.4	-0.1	20.18					
895	6/12/2023 17:45	41.297		16.48	16.48	1004.3	80	268200		0	33.114	85.5	0.1	20.05					
896	6/12/2023 17:50	38.634		16.47	16.47	1004.5	80.1	268500		0	33.926	87.7	-0.3	19.92					
897	6/12/2023 17:55	35.932		16.47	16.47	1004.9	80.4	268800		0	34.797	90.1	-0.2	19.83					
898	6/12/2023 18:00	33.18		16.48	16.48	1004.8	80.4	269100		0	35.744	92.6	0.1	19.74					
899	6/12/2023 18:05	30.39		16.48	16.48	1004.7	80.4	269400		0	36.767	95.4	-0.2	19.63					
900	6/12/2023 18:10	27.596		16.48	16.48	1004.8	80.3	269700		0	37.861	98.2	-0.1	19.5					
901	6/12/2023 18:15	24.858		16.48	16.48	1004.8	80.3	270000		0	39.009	101.2	0.2	19.31					
902	6/12/2023 18:20	22.19		16.48	16.48	1004.7	80.4	270300		0	40.209	104.4	-0.1	19.14					
903	6/12/2023 18:25	19.402		16.49	16.49	1004.8	80.5	270600		0	41.554	107.7	0	18.98					
904	6/12/2023 18:30	16.722		16.48	16.48	1004.9	80.6	270900		0	42.948	111.1	0.1	18.83					
905	6/12/2023 18:35	13.98		16.49	16.49	1005.1	80.6	271200		0	44.488	114.7	0	18.69					
906	6/12/2023 18:40	11.221		16.5	16.5	1005.2	80.7	271500		0	46.17	118.7	0.1	18.56					
907	6/12/2023 18:45	8.356		16.49	16.49	1005.3	80.8	271800		0	48.074	122.8	0	18.47					
908	6/12/2023 18:50	5.669		16.5	16.5	1005.5	80.9	272100		0	50.023	126.7	0	18.39					
909	6/12/2023 18:55	3.255		16.5	16.5	1005.7	81	272400		0	51.927	130.4	0.1	18.33					
910	6/12/2023 19:00	1.363		16.5	16.5	1005.8	81.2	272700		0	53.53	133.4	-0.1	18.27					
911	6/12/2023 19:05	0.814		16.5	16.5	1005.9	81.3	273000		0	54.015	134.2	0.2	18.24					
912	6/12/2023 19:10	0.8		16.5	16.5	1006	81.4	273300		0	54.028	134.3	0	18.21					
913	6/12/2023 19:15	0.798		16.5	16.5	1006	81.5	273600		0	54.03	134.5	0.2	18.19					
914	6/12/2023 19:20	0.801		16.51	16.51	1006	81.5	273900		0	54.027	134.4	0.1	18.16					
915	6/12/2023 19:25	0.798		16.51	16.51	1006	81.5	274200		0	54.029	134.4	0.3	18.09					
916	6/12/2023 19:30	0.779		16.52	16.52	1006	81.6	274500		0	54.046	134.5	0.1	18.04					
917	6/12/2023 19:35	0.79		16.51	16.51	1006	81.7	274800		0	54.037	134.5	0.1	17.96					
918	6/12/2023 19:40	0.804		16.52	16.52	1006.1	81.7	275100		0	54.024	134.5	-0.1	17.91					
919	6/12/2023 19:45	0.809		16.51	16.51	1006.3	81.7	275400		0	54.02	134.6	0.1	17.84					
920	6/12/2023 19:50	0.804		16.52	16.52	1006.2	81.8	275700		0	54.023	134.8	0	17.77					
921	6/12/2023 19:55	0.818		16.52	16.52	1006.1	81.9	276000		0	54.011	134.8	0.2	17.71					
922	6/12/2023 20:00	0.794		16.52	16.52	1006.2	81.9	276300		0	54.032	134.9	0.2	17.66					
923	6/12/2023 20:05	0.796		16.52	16.52	1006.4	82	276600		0	54.03	134.9	0.2	17.6					
924	6/12/2023 20:10	0.807		16.53	16.53	1006.3	82	276900		0	54.021	135	0.2	17.55					
925	6/12/2023 20:15	0.787		16.53	16.53	1006.4	82.1	277200		0	54.038	135.1	0.1	17.49					
926	6/12/2023 20:20	0.802		16.52	16.52	1006.5	82.1	277500		0	54.025	135.1	0.2	17.44					
927	6/12/2023 20:25	0.795		16.54	16.54	1006.6	82.2	277800		0	54.031	135.1	0.1	17.41					
928	6/12/2023 20:30	0.801		16.53	16.53	1006.7	82.2	278100		0	54.026	135.2	0	17.34					
929	6/12/2023 20:35	0.8		16.53	16.53	1006.8	82.2	278400		0	54.027	135.2	0.2	17.29					
930	6/12/2023 20:40	0.812		16.54	16.54	1006.9	82.3	278700		0	54.016	135.3	0.2	17.24					
931	6/12/2023 20:45	0.807		16.54	16.54	1007	82.3	279000		0	54.02	135.2	0.2	17.19					
932	6/12/2023 20:50	0.793		16.54	16.54	1007.2	82.3	279300		0	54.033	135.3	0.2	17.13					
933	6/12/2023 20:55	0.807		16.54	16.54	1007.4	82.4	279600		0	54.019	135.5	0.3	17.06					
934	6/12/2023 21:00	0.808		16.54	16.54	1007.6	82.4	279900		0	54.018	135.5	0.1	17.02					
935	6/12/2023 21:05	0.797		16.54	16.54	1007.7	82.4	280200		0	54.028	135.4	0	16.97					
936	6/12/2023 21:10	0.821		16.54	16.54	1007.7	82.5	280500		0	54.007	135.5	-0.1	16.91					
937	6/12/2023 21:15	0.788		16.55	16.55	1007.8	82.6	280800		0	54.036	135.5	0.2	16.86					
938	6/12/2023 21:20	0.809		16.55	16.55	1007.8	82.6	281100		0	54.017	135.6	0	16.79					
939	6/12/2023 21:25	0.805		16.55	16.55	1007.8	82.6	281400		0	54.021	135.6	0.2	16.75					
940	6/12/2023 21:30	0.798		16.56	16.56	1007.7	82.6	281700		0	54.027	135.8	0.3	16.69					
941	6/12/2023 21:35	0.805		16.56	16.56	1007.9	82.6	282000		0	54.021	135.7	0.3	16.65					
942	6/12/2023 21:40	0.809		16.57	16.57	1008	82.7	282300		0	54.017	135.8	0.2	16.6					
943	6/12/2023 21:45	0.814		16.56	16.56	1008.1	82.9	282600		0	54.013	135.9	0.3	16.59					
944	6/12/2023 21:50	0.809		16.56	16.56	1008.2	82.9	282900		0	54.017	135.9	-0.1	16.55					
945	6/12/2023 21:55	0.817		16.56	16.56	1008.3	82.8	283200		0	54.01	135.9	0.2	16.46					
946	6/12/2023 22:00	0.814		16.56	16.56	1008.4	82.9	283500		0	54.013	135.9	0.3	16.36					
947	6/12/2023 22:05	0.81		16.56	16.56	1008.2	83	283800		0	54.016	136	0.1	16.28					
948	6/12/2023 22:10	0.808		16.57	16.57	1008.2	83.1	284100		0	54.018	136	0.2	16.21					
949	6/12/2023 22:15	0.818		16.57	16.57	1008.3	83.1	284400		0	54.009	136.2	0.1	16.13					
950	6/12/2023 22:20	0.824		16.57	16.57	1008.2	83.2	284700		0	54.003	136.3	0.2	16.04					
