datetime_est,plot,depth,vwc_m3m3,ec_uscm
2023-06-06 03:00,Saltwater,5,0.332214751,97.2
2023-06-06 03:00,Saltwater,15,0.298817337,76.2
2023-06-06 03:00,Saltwater,30,0.275595315,65.4
2023-06-06 03:15,Control,5,0.291575761,77.33333333
2023-06-06 03:15,Control,15,0.289082211,53
2023-06-06 03:15,Control,30,0.341744161,113.3333333
2023-06-06 03:15,Freshwater,5,0.33374618,97
2023-06-06 03:15,Freshwater,15,0.303602471,74.4
2023-06-06 03:15,Freshwater,30,0.309977996,69.6
2023-06-06 03:15,Saltwater,5,0.332314053,98.2
2023-06-06 03:15,Saltwater,15,0.298854575,78
2023-06-06 03:15,Saltwater,30,0.27564807,66
2023-06-06 03:30,Control,5,0.291500767,78
2023-06-06 03:30,Control,15,0.28951084,52
2023-06-06 03:30,Control,30,0.341636842,115.6666667
2023-06-06 03:30,Freshwater,5,0.333884273,97.6
2023-06-06 03:30,Freshwater,15,0.303649019,76.4
2023-06-06 03:30,Freshwater,30,0.310128501,69.4
2023-06-06 03:30,Saltwater,5,0.332112345,96.8
2023-06-06 03:30,Saltwater,15,0.298889486,77.6
2023-06-06 03:30,Saltwater,30,0.275641863,65.6
2023-06-06 03:45,Control,5,0.29185117,77.66666667
2023-06-06 03:45,Control,15,0.289584541,51
2023-06-06 03:45,Control,30,0.342218692,114
2023-06-06 03:45,Freshwater,5,0.333797383,96.8
2023-06-06 03:45,Freshwater,15,0.303517909,76.2
2023-06-06 03:45,Freshwater,30,0.310095141,69.4
2023-06-06 03:45,Saltwater,5,0.332184495,96.2
2023-06-06 03:45,Saltwater,15,0.298887159,77
2023-06-06 03:45,Saltwater,30,0.275728753,65.2
2023-06-06 04:00,Control,5,0.291601621,77.33333333
2023-06-06 04:00,Control,15,0.289175307,53
2023-06-06 04:00,Control,30,0.341823034,113.6666667
2023-06-06 04:00,Freshwater,5,0.333691098,97.8
2023-06-06 04:00,Freshwater,15,0.303557475,75.2
2023-06-06 04:00,Freshwater,30,0.310094366,68
2023-06-06 04:00,Saltwater,5,0.332228715,96
2023-06-06 04:00,Saltwater,15,0.298762643,77.8
2023-06-06 04:00,Saltwater,30,0.275354817,66.6
2023-06-06 04:15,Control,5,0.291630067,78.66666667
2023-06-06 04:15,Control,15,0.289345983,51.5
2023-06-06 04:15,Control,30,0.341807518,115.6666667
2023-06-06 04:15,Freshwater,5,0.33369265,97.6
2023-06-06 04:15,Freshwater,15,0.303680051,76.6
2023-06-06 04:15,Freshwater,30,0.309953946,67.8
2023-06-06 04:15,Saltwater,5,0.332153463,96.2
2023-06-06 04:15,Saltwater,15,0.298963187,77.4
2023-06-06 04:15,Saltwater,30,0.275448689,64.6
2023-06-06 04:30,Control,5,0.291675322,78.33333333
2023-06-06 04:30,Control,15,0.289726125,52
2023-06-06 04:30,Control,30,0.341744161,114.6666667
2023-06-06 04:30,Freshwater,5,0.334004522,96.2
2023-06-06 04:30,Freshwater,15,0.303622642,76
2023-06-06 04:30,Freshwater,30,0.311413226,70
2023-06-06 04:30,Saltwater,5,0.332158118,96.4
2023-06-06 04:30,Saltwater,15,0.298998874,76
2023-06-06 04:30,Saltwater,30,0.275451792,65.4
2023-06-06 04:45,Control,5,0.291503353,77
2023-06-06 04:45,Control,15,0.289792068,53.5
2023-06-06 04:45,Control,30,0.341419618,114.6666667
2023-06-06 04:45,Freshwater,5,0.333889703,97.8
2023-06-06 04:45,Freshwater,15,0.303428692,75.6
2023-06-06 04:45,Freshwater,30,0.309860074,68
2023-06-06 04:45,Saltwater,5,0.332290004,96
2023-06-06 04:45,Saltwater,15,0.298718034,76.4
2023-06-06 04:45,Saltwater,30,0.275536355,65.2
2023-06-06 05:00,Control,5,0.291705061,77
2023-06-06 05:00,Control,15,0.289229612,53.5
2023-06-06 05:00,Control,30,0.341899321,112.3333333
2023-06-06 05:00,Freshwater,5,0.339899826,100
2023-06-06 05:00,Freshwater,15,0.307574567,77.8
2023-06-06 05:00,Freshwater,30,0.327967246,88.2
2023-06-06 05:00,Saltwater,5,0.335540606,96
2023-06-06 05:00,Saltwater,15,0.307147101,229
2023-06-06 05:00,Saltwater,30,0.276364909,65.8
2023-06-06 05:15,Control,5,0.29151499,77.66666667
2023-06-06 05:15,Control,15,0.289378954,53.5
2023-06-06 05:15,Control,30,0.341790709,113
2023-06-06 05:15,Freshwater,5,0.349787397,102.6
2023-06-06 05:15,Freshwater,15,0.34722105,88
2023-06-06 05:15,Freshwater,30,0.33001691,91
2023-06-06 05:15,Saltwater,5,0.337611992,97.4
2023-06-06 05:15,Saltwater,15,0.306797991,278.8
2023-06-06 05:15,Saltwater,30,0.293278125,66.8
2023-06-06 05:30,Control,5,0.291458098,77
2023-06-06 05:30,Control,15,0.289774612,53
2023-06-06 05:30,Control,30,0.341798467,113.3333333
2023-06-06 05:30,Freshwater,5,0.353270739,102.8
2023-06-06 05:30,Freshwater,15,0.350104699,91.6
2023-06-06 05:30,Freshwater,30,0.369180845,102.2
2023-06-06 05:30,Saltwater,5,0.338506489,100.2
2023-06-06 05:30,Saltwater,15,0.307190546,316.4
2023-06-06 05:30,Saltwater,30,0.320439659,566.6
2023-06-06 05:45,Control,5,0.291455512,78
2023-06-06 05:45,Control,15,0.289799826,53
2023-06-06 05:45,Control,30,0.341570899,113.6666667
2023-06-06 05:45,Freshwater,5,0.355615206,102.9
2023-06-06 05:45,Freshwater,15,0.351681125,93.4
2023-06-06 05:45,Freshwater,30,0.385115001,109
2023-06-06 05:45,Saltwater,5,0.339103079,106.6
2023-06-06 05:45,Saltwater,15,0.310565276,357.4
2023-06-06 05:45,Saltwater,30,0.32365535,754.2
2023-06-06 06:00,Control,5,0.291425773,77
2023-06-06 06:00,Control,15,0.289441018,52
2023-06-06 06:00,Control,30,0.341627791,111.6666667
2023-06-06 06:00,Freshwater,5,0.358606691,103
2023-06-06 06:00,Freshwater,15,0.353677258,93.8
2023-06-06 06:00,Freshwater,30,0.402848238,110.8
2023-06-06 06:00,Saltwater,5,0.34306509,139.6
2023-06-06 06:00,Saltwater,15,0.313588569,401.8
2023-06-06 06:00,Saltwater,30,0.325751561,825.6
2023-06-06 06:15,Control,5,0.291376639,76.66666667
2023-06-06 06:15,Control,15,0.289291677,52.5
2023-06-06 06:15,Control,30,0.341423497,112.6666667
2023-06-06 06:15,Freshwater,5,0.367254017,109.1333333
2023-06-06 06:15,Freshwater,15,0.356518238,93.66666667
2023-06-06 06:15,Freshwater,30,0.408681995,112.2666667
2023-06-06 06:15,Saltwater,5,0.350015482,158.2
2023-06-06 06:15,Saltwater,15,0.31567935,553.4
2023-06-06 06:15,Saltwater,30,0.329387736,868.2
2023-06-06 06:30,Control,5,0.291045631,74.33333333
2023-06-06 06:30,Control,15,0.289695093,52.5
2023-06-06 06:30,Control,30,0.341488147,110.3333333
2023-06-06 06:30,Freshwater,5,0.376518879,116.2666667
2023-06-06 06:30,Freshwater,15,0.358505837,95.53333333
2023-06-06 06:30,Freshwater,30,0.41141488,115.3333333
2023-06-06 06:30,Saltwater,5,0.356318081,177.4
2023-06-06 06:30,Saltwater,15,0.317837625,622.6
2023-06-06 06:30,Saltwater,30,0.331003727,911.2
2023-06-06 06:45,Control,5,0.291370174,76.66666667
2023-06-06 06:45,Control,15,0.289361499,52.5
2023-06-06 06:45,Control,30,0.341287732,115.6666667
2023-06-06 06:45,Freshwater,5,0.393129015,120.2
2023-06-06 06:45,Freshwater,15,0.364238223,95.2
2023-06-06 06:45,Freshwater,30,0.412817268,114.4
2023-06-06 06:45,Saltwater,5,0.356891397,215.8
2023-06-06 06:45,Saltwater,15,0.320061068,672.6
2023-06-06 06:45,Saltwater,30,0.331743065,985.6
2023-06-06 07:00,Control,5,0.291353365,77.33333333
2023-06-06 07:00,Control,15,0.289150093,52
2023-06-06 07:00,Control,30,0.341141623,114.6666667
2023-06-06 07:00,Freshwater,5,0.399821066,123.6
2023-06-06 07:00,Freshwater,15,0.366171517,97.6
2023-06-06 07:00,Freshwater,30,0.413114399,115
2023-06-06 07:00,Saltwater,5,0.35723818,387.6
2023-06-06 07:00,Saltwater,15,0.321479231,710.2
2023-06-06 07:00,Saltwater,30,0.332995982,1045.2
2023-06-06 07:15,Control,5,0.29115295,77.66666667
2023-06-06 07:15,Control,15,0.289605876,51
2023-06-06 07:15,Control,30,0.341173948,116.3333333
2023-06-06 07:15,Freshwater,5,0.406420797,132.8
2023-06-06 07:15,Freshwater,15,0.366613723,97
2023-06-06 07:15,Freshwater,30,0.413331623,114.2
2023-06-06 07:15,Saltwater,5,0.360075281,464.4
2023-06-06 07:15,Saltwater,15,0.322508717,736.8
2023-06-06 07:15,Saltwater,30,0.333744629,1089.8
2023-06-06 07:30,Control,5,0.291168466,77.33333333
2023-06-06 07:30,Control,15,0.289417744,52
2023-06-06 07:30,Control,30,0.341250235,111
2023-06-06 07:30,Freshwater,5,0.407101949,138.4
2023-06-06 07:30,Freshwater,15,0.367448484,98
2023-06-06 07:30,Freshwater,30,0.413041474,113.8
2023-06-06 07:30,Saltwater,5,0.363754124,529.6
2023-06-06 07:30,Saltwater,15,0.323270553,731.4
2023-06-06 07:30,Saltwater,30,0.329810547,1101.4
2023-06-06 07:45,Control,5,0.291125797,77
2023-06-06 07:45,Control,15,0.289518598,50
2023-06-06 07:45,Control,30,0.341316178,113.6666667
2023-06-06 07:45,Freshwater,5,0.410732693,139.6
2023-06-06 07:45,Freshwater,15,0.367617608,98
2023-06-06 07:45,Freshwater,30,0.413573673,116.6
2023-06-06 07:45,Saltwater,5,0.376649472,784.2
2023-06-06 07:45,Saltwater,15,0.324423392,791.8
2023-06-06 07:45,Saltwater,30,0.329494796,1148.5
2023-06-06 08:00,Control,5,0.29107537,77
2023-06-06 08:00,Control,15,0.289382833,52
2023-06-06 08:00,Control,30,0.34119205,113
2023-06-06 08:00,Freshwater,5,0.413235424,140.8
2023-06-06 08:00,Freshwater,15,0.368237472,99.2
2023-06-06 08:00,Freshwater,30,0.413659011,114.8
2023-06-06 08:00,Saltwater,5,0.379424508,1014
2023-06-06 08:00,Saltwater,15,0.325473049,826.4
2023-06-06 08:00,Saltwater,30,0.332691092,1200.6
2023-06-06 08:15,Control,5,0.291065026,78
2023-06-06 08:15,Control,15,0.289309132,52.5
2023-06-06 08:15,Control,30,0.340963189,113
2023-06-06 08:15,Freshwater,5,0.41499649,140.2
2023-06-06 08:15,Freshwater,15,0.368728554,100.6
2023-06-06 08:15,Freshwater,30,0.413714093,115.2
2023-06-06 08:15,Saltwater,5,0.381620022,1119.2
2023-06-06 08:15,Saltwater,15,0.326715881,850.6
2023-06-06 08:15,Saltwater,30,0.333603433,1229.4
2023-06-06 08:30,Control,5,0.290799961,77.66666667
2023-06-06 08:30,Control,15,0.289225733,53
2023-06-06 08:30,Control,30,0.340822252,113
2023-06-06 08:30,Freshwater,5,0.415819614,143
2023-06-06 08:30,Freshwater,15,0.368715365,102
2023-06-06 08:30,Freshwater,30,0.413753658,116
2023-06-06 08:30,Saltwater,5,0.38330506,1228.2
2023-06-06 08:30,Saltwater,15,0.327863289,872.2
2023-06-06 08:30,Saltwater,30,0.333580935,1248.6
2023-06-06 08:45,Control,5,0.290734018,77.66666667
2023-06-06 08:45,Control,15,0.289204399,52
2023-06-06 08:45,Control,30,0.340668385,114
2023-06-06 08:45,Freshwater,5,0.416510852,141.2
2023-06-06 08:45,Freshwater,15,0.368908539,100.6
2023-06-06 08:45,Freshwater,30,0.413867701,115.6
2023-06-06 08:45,Saltwater,5,0.385135172,1275.2
2023-06-06 08:45,Saltwater,15,0.329376099,977.4
2023-06-06 08:45,Saltwater,30,0.333471547,1265
2023-06-06 09:00,Control,5,0.290449558,77.33333333
2023-06-06 09:00,Control,15,0.288647762,51
2023-06-06 09:00,Control,30,0.340716226,113.6666667
2023-06-06 09:00,Freshwater,5,0.416863065,139.8
2023-06-06 09:00,Freshwater,15,0.368958966,103.6
2023-06-06 09:00,Freshwater,30,0.414068633,116.4
2023-06-06 09:00,Saltwater,5,0.386756594,1334.4
2023-06-06 09:00,Saltwater,15,0.330444375,1017.4
2023-06-06 09:00,Saltwater,30,0.333860999,1289.8
2023-06-06 09:15,Control,5,0.290459902,77
2023-06-06 09:15,Control,15,0.288896019,50.5
2023-06-06 09:15,Control,30,0.340285657,114.3333333
2023-06-06 09:15,Freshwater,5,0.417436381,143.6
2023-06-06 09:15,Freshwater,15,0.369073009,103.8
2023-06-06 09:15,Freshwater,30,0.414106647,115.2
2023-06-06 09:15,Saltwater,5,0.388327589,1374.6
2023-06-06 09:15,Saltwater,15,0.331165094,1038.8
2023-06-06 09:15,Saltwater,30,0.333835397,1315.2
2023-06-06 09:30,Control,5,0.29022199,78
2023-06-06 09:30,Control,15,0.288422781,51.5
2023-06-06 09:30,Control,30,0.340478314,113
2023-06-06 09:30,Freshwater,5,0.414101217,145.6
2023-06-06 09:30,Freshwater,15,0.368332896,102.8
2023-06-06 09:30,Freshwater,30,0.414250946,112.6
2023-06-06 09:30,Saltwater,5,0.382300399,1333.2
2023-06-06 09:30,Saltwater,15,0.330171294,978.6
2023-06-06 09:30,Saltwater,30,0.333667049,1305.2
2023-06-06 09:45,Control,5,0.290060365,78.66666667
2023-06-06 09:45,Control,15,0.288145432,52.5
2023-06-06 09:45,Control,30,0.340361944,113.3333333
2023-06-06 09:45,Freshwater,5,0.418019783,147.2
2023-06-06 09:45,Freshwater,15,0.369493493,107
2023-06-06 09:45,Freshwater,30,0.414358782,117.6
2023-06-06 09:45,Saltwater,5,0.400226034,1443.6
2023-06-06 09:45,Saltwater,15,0.333178295,1034.2
2023-06-06 09:45,Saltwater,30,0.333847034,1334.8
2023-06-06 10:00,Control,5,0.289871587,76.33333333
2023-06-06 10:00,Control,15,0.288160948,52
2023-06-06 10:00,Control,30,0.340275313,113
2023-06-06 10:00,Freshwater,5,0.420557424,149.6
2023-06-06 10:00,Freshwater,15,0.370204901,107.8
2023-06-06 10:00,Freshwater,30,0.414293615,116
2023-06-06 10:00,Saltwater,5,0.402977021,1488.6
2023-06-06 10:00,Saltwater,15,0.330988987,1042.4
2023-06-06 10:00,Saltwater,30,0.334018486,1345
2023-06-06 10:15,Control,5,0.289781077,77
2023-06-06 10:15,Control,15,0.288050396,51
2023-06-06 10:15,Control,30,0.340277899,112
2023-06-06 10:15,Freshwater,5,0.420755253,147.8
2023-06-06 10:15,Freshwater,15,0.370311186,108
2023-06-06 10:15,Freshwater,30,0.414447224,116.2
2023-06-06 10:15,Saltwater,5,0.405001859,1546.8
2023-06-06 10:15,Saltwater,15,0.329635992,1138
2023-06-06 10:15,Saltwater,30,0.334078223,1352.4
2023-06-06 10:30,Control,5,0.289655656,77.66666667
2023-06-06 10:30,Control,15,0.287522853,50
2023-06-06 10:30,Control,30,0.340283071,114.3333333
2023-06-06 10:30,Freshwater,5,0.421758363,148.6
2023-06-06 10:30,Freshwater,15,0.370023364,108
2023-06-06 10:30,Freshwater,30,0.414559715,116.8
2023-06-06 10:30,Saltwater,5,0.415462746,1891.6
2023-06-06 10:30,Saltwater,15,0.328760889,1216
2023-06-06 10:30,Saltwater,30,0.334150372,1366
2023-06-06 10:45,Control,5,0.289153972,76.66666667
2023-06-06 10:45,Control,15,0.28741618,51
2023-06-06 10:45,Control,30,0.340361944,113.3333333
2023-06-06 10:45,Freshwater,5,0.421984896,148
2023-06-06 10:45,Freshwater,15,0.370235933,106.8
2023-06-06 10:45,Freshwater,30,0.414910376,116.8
2023-06-06 10:45,Saltwater,5,0.415839785,2022.6
2023-06-06 10:45,Saltwater,15,0.328279893,1244.4
2023-06-06 10:45,Saltwater,30,0.334053397,1364.6
2023-06-06 11:00,Control,5,0.288953557,77
2023-06-06 11:00,Control,15,0.287542247,52.5
2023-06-06 11:00,Control,30,0.33949822,113.6666667
2023-06-06 11:00,Freshwater,5,0.422286683,147.8
2023-06-06 11:00,Freshwater,15,0.370463243,106.8
2023-06-06 11:00,Freshwater,30,0.41498718,116
2023-06-06 11:00,Saltwater,5,0.416180361,2158.2
2023-06-06 11:00,Saltwater,15,0.328024655,1262.8
2023-06-06 11:00,Saltwater,30,0.334132529,1378.8
2023-06-06 11:15,Control,5,0.288817792,77.33333333
2023-06-06 11:15,Control,15,0.287076768,50.5
2023-06-06 11:15,Control,30,0.339681826,113.3333333
2023-06-06 11:15,Freshwater,5,0.422147814,150.4
2023-06-06 11:15,Freshwater,15,0.3701312,107.2
2023-06-06 11:15,Freshwater,30,0.414692376,115.2
2023-06-06 11:15,Saltwater,5,0.416528695,2245.2
2023-06-06 11:15,Saltwater,15,0.327798122,1280.8
2023-06-06 11:15,Saltwater,30,0.333985127,1379.2
2023-06-06 11:30,Control,5,0.288431185,78
2023-06-06 11:30,Control,15,0.286908031,51.5
2023-06-06 11:30,Control,30,0.339578386,113.6666667
2023-06-06 11:30,Freshwater,5,0.422376675,148.8
2023-06-06 11:30,Freshwater,15,0.37020335,107.2
2023-06-06 11:30,Freshwater,30,0.414815729,115.4
2023-06-06 11:30,Saltwater,5,0.416970125,2307
2023-06-06 11:30,Saltwater,15,0.327470734,1293.4
2023-06-06 11:30,Saltwater,30,0.333905995,1387.8
2023-06-06 11:45,Control,5,0.288373,77
2023-06-06 11:45,Control,15,0.286417338,50
2023-06-06 11:45,Control,30,0.33945943,112.3333333
2023-06-06 11:45,Freshwater,5,0.422247117,147.2
2023-06-06 11:45,Freshwater,15,0.370232054,108.4
2023-06-06 11:45,Freshwater,30,0.414839003,116.8
2023-06-06 11:45,Saltwater,5,0.415874696,2299.2
2023-06-06 11:45,Saltwater,15,0.326930001,1296
2023-06-06 11:45,Saltwater,30,0.333853241,1383.4
2023-06-06 12:00,Control,5,0.288158362,77
2023-06-06 12:00,Control,15,0.286506555,52
2023-06-06 12:00,Control,30,0.339092218,113.3333333
2023-06-06 12:00,Freshwater,5,0.422518647,148.6
2023-06-06 12:00,Freshwater,15,0.370156026,108.6
2023-06-06 12:00,Freshwater,30,0.414971664,117.2
2023-06-06 12:00,Saltwater,5,0.416942196,2314
2023-06-06 12:00,Saltwater,15,0.326831087,1305.7
2023-06-06 12:00,Saltwater,30,0.333821433,1400.4
2023-06-06 12:15,Control,5,0.287789857,77.66666667
2023-06-06 12:15,Control,15,0.286244722,50
2023-06-06 12:15,Control,30,0.339260308,112.6666667
2023-06-06 12:15,Freshwater,5,0.422617173,146
2023-06-06 12:15,Freshwater,15,0.370253001,108.2
2023-06-06 12:15,Freshwater,30,0.414945287,116
2023-06-06 12:15,Saltwater,5,0.417233897,2374.8
2023-06-06 12:15,Saltwater,15,0.326521931,1312.4
2023-06-06 12:15,Saltwater,30,0.333856344,1396.4
2023-06-06 12:30,Control,5,0.287517034,76.66666667
2023-06-06 12:30,Control,15,0.286139989,51.5
2023-06-06 12:30,Control,30,0.339410296,110.6666667
2023-06-06 12:30,Freshwater,5,0.422776988,148.6
2023-06-06 12:30,Freshwater,15,0.370288688,108.4
2023-06-06 12:30,Freshwater,30,0.414856846,116.2
2023-06-06 12:30,Saltwater,5,0.41763421,2398.4
2023-06-06 12:30,Saltwater,15,0.326147995,1324.6
2023-06-06 12:30,Saltwater,30,0.33400297,1406.8
2023-06-06 12:45,Control,5,0.287236453,76.33333333
2023-06-06 12:45,Control,15,0.28570942,50
2023-06-06 12:45,Control,30,0.338560795,112.6666667
2023-06-06 12:45,Freshwater,5,0.422554334,148
2023-06-06 12:45,Freshwater,15,0.370391869,108.2
2023-06-06 12:45,Freshwater,30,0.414888654,118.2
2023-06-06 12:45,Saltwater,5,0.41817727,2369.8
2023-06-06 12:45,Saltwater,15,0.325926892,1332.2
2023-06-06 12:45,Saltwater,30,0.333932372,1421.8
2023-06-06 13:00,Control,5,0.287076121,78
2023-06-06 13:00,Control,15,0.285402979,51.5
2023-06-06 13:00,Control,30,0.338456062,112.3333333
2023-06-06 13:00,Freshwater,5,0.422808796,149.4
2023-06-06 13:00,Freshwater,15,0.371457042,108.8
2023-06-06 13:00,Freshwater,30,0.41493365,117.4
2023-06-06 13:00,Saltwater,5,0.418360359,2414.4
2023-06-06 13:00,Saltwater,15,0.325801212,1334.2
2023-06-06 13:00,Saltwater,30,0.334013831,1412
2023-06-06 13:15,Control,5,0.286884757,77
2023-06-06 13:15,Control,15,0.285055809,52.5
2023-06-06 13:15,Control,30,0.33868363,113
2023-06-06 13:15,Freshwater,5,0.422655963,146.8
2023-06-06 13:15,Freshwater,15,0.370460139,107.6
2023-06-06 13:15,Freshwater,30,0.415072518,116.4
2023-06-06 13:15,Saltwater,5,0.418901609,2411.266667
2023-06-06 13:15,Saltwater,15,0.325641398,1340.2
2023-06-06 13:15,Saltwater,30,0.334037105,1424.2
2023-06-06 13:30,Control,5,0.28644643,78
2023-06-06 13:30,Control,15,0.284590328,50.5
2023-06-06 13:30,Control,30,0.33826987,111.3333333
2023-06-06 13:30,Freshwater,5,0.423502361,148.4
2023-06-06 13:30,Freshwater,15,0.37023283,108.4
2023-06-06 13:30,Freshwater,30,0.415008903,117
2023-06-06 13:30,Saltwater,5,0.41902703,2474.333333
2023-06-06 13:30,Saltwater,15,0.325520373,1334.4
2023-06-06 13:30,Saltwater,30,0.334183731,1428.2
2023-06-06 13:45,Control,5,0.286305493,77.66666667
2023-06-06 13:45,Control,15,0.284278069,52
2023-06-06 13:45,Control,30,0.338236252,110.6666667
2023-06-06 13:45,Freshwater,5,0.423053561,149.1
2023-06-06 13:45,Freshwater,15,0.370281705,109
2023-06-06 13:45,Freshwater,30,0.415029074,117.4
2023-06-06 13:45,Saltwater,5,0.419219169,2465.8
2023-06-06 13:45,Saltwater,15,0.325437362,1353.2
2023-06-06 13:45,Saltwater,30,0.333883497,1433.6
2023-06-06 14:00,Control,5,0.286001638,76.66666667
2023-06-06 14:00,Control,15,0.284264492,50
2023-06-06 14:00,Control,30,0.337841887,111
2023-06-06 14:00,Freshwater,5,0.423143166,147.8
2023-06-06 14:00,Freshwater,15,0.370409712,107.8
2023-06-06 14:00,Freshwater,30,0.414657465,116.6
2023-06-06 14:00,Saltwater,5,0.418615597,2476.6
2023-06-06 14:00,Saltwater,15,0.325140231,1375.8
2023-06-06 14:00,Saltwater,30,0.334035554,1433.2
2023-06-06 14:15,Control,5,0.285651235,76.33333333
2023-06-06 14:15,Control,15,0.283837803,50
2023-06-06 14:15,Control,30,0.337795339,112.3333333
2023-06-06 14:15,Freshwater,5,0.42328824,149.2
2023-06-06 14:15,Freshwater,15,0.370246794,109
2023-06-06 14:15,Freshwater,30,0.414702462,115.8
2023-06-06 14:15,Saltwater,5,0.419047718,2486.2
2023-06-06 14:15,Saltwater,15,0.32521238,1384.4
2023-06-06 14:15,Saltwater,30,0.333991333,1443.6
2023-06-06 14:30,Control,5,0.285465043,77.33333333
2023-06-06 14:30,Control,15,0.283667127,49.5
2023-06-06 14:30,Control,30,0.337588459,112.6666667
2023-06-06 14:30,Freshwater,5,0.423754496,148
2023-06-06 14:30,Freshwater,15,0.370612972,108.4
2023-06-06 14:30,Freshwater,30,0.415029074,116.6
2023-06-06 14:30,Saltwater,5,0.419308386,2494.8
2023-06-06 14:30,Saltwater,15,0.325174366,1404.6
2023-06-06 14:30,Saltwater,30,0.334123219,1441.6
2023-06-06 14:45,Control,5,0.285040939,78
2023-06-06 14:45,Control,15,0.283698159,50
2023-06-06 14:45,Control,30,0.337619491,112.3333333
2023-06-06 14:45,Freshwater,5,0.423442625,149.2
2023-06-06 14:45,Freshwater,15,0.370236709,108.6
2023-06-06 14:45,Freshwater,30,0.415130703,116.4
2023-06-06 14:45,Saltwater,5,0.419412344,2508.4
2023-06-06 14:45,Saltwater,15,0.325186779,1409.4
2023-06-06 14:45,Saltwater,30,0.334057276,1442.8
2023-06-06 15:00,Control,5,0.285175411,77.66666667
2023-06-06 15:00,Control,15,0.28299218,50
2023-06-06 15:00,Control,30,0.337600096,112.3333333
2023-06-06 15:00,Freshwater,5,0.423300653,149.4
2023-06-06 15:00,Freshwater,15,0.370237485,108.2
2023-06-06 15:00,Freshwater,30,0.414956924,116.4
2023-06-06 15:00,Saltwater,5,0.419458892,2519.4
2023-06-06 15:00,Saltwater,15,0.325131697,1405
2023-06-06 15:00,Saltwater,30,0.33360576,1446.4
2023-06-06 15:15,Control,5,0.284563822,76.66666667
2023-06-06 15:15,Control,15,0.283042608,51
2023-06-06 15:15,Control,30,0.336850156,111.3333333
2023-06-06 15:15,Freshwater,5,0.42289491,149
2023-06-06 15:15,Freshwater,15,0.3701312,108.2
2023-06-06 15:15,Freshwater,30,0.414693928,115
2023-06-06 15:15,Saltwater,5,0.419123746,2542.6
2023-06-06 15:15,Saltwater,15,0.324902836,1412.4
2023-06-06 15:15,Saltwater,30,0.333500252,1448.8
2023-06-06 15:30,Control,5,0.284407369,74.33333333
2023-06-06 15:30,Control,15,0.283259831,51.5
2023-06-06 15:30,Control,30,0.337294948,109.6666667
2023-06-06 15:30,Freshwater,5,0.422908874,147.6
2023-06-06 15:30,Freshwater,15,0.36982088,106.2
2023-06-06 15:30,Freshwater,30,0.414581437,115.4
2023-06-06 15:30,Saltwater,5,0.417250965,2473
2023-06-06 15:30,Saltwater,15,0.324943178,1414
2023-06-06 15:30,Saltwater,30,0.333383882,1447.6
2023-06-06 15:45,Control,5,0.284281948,75
2023-06-06 15:45,Control,15,0.282782715,50
2023-06-06 15:45,Control,30,0.337077724,110
2023-06-06 15:45,Freshwater,5,0.422164882,147.8
2023-06-06 15:45,Freshwater,15,0.368985344,107.2
2023-06-06 15:45,Freshwater,30,0.414292839,114.4
2023-06-06 15:45,Saltwater,5,0.415677642,2426.2
2023-06-06 15:45,Saltwater,15,0.324845427,1405.4
2023-06-06 15:45,Saltwater,30,0.333226394,1435.6
2023-06-06 16:00,Control,5,0.284031106,77.33333333
2023-06-06 16:00,Control,15,0.282251292,50.5
2023-06-06 16:00,Control,30,0.337221247,110.6666667
2023-06-06 16:00,Freshwater,5,0.421849907,145.8
2023-06-06 16:00,Freshwater,15,0.368030334,106.8
2023-06-06 16:00,Freshwater,30,0.414010448,115.4
2023-06-06 16:00,Saltwater,5,0.41452907,2402.5
2023-06-06 16:00,Saltwater,15,0.32470811,1420.6
2023-06-06 16:00,Saltwater,30,0.333217085,1439.8
2023-06-06 16:15,Control,5,0.284024641,76.66666667
2023-06-06 16:15,Control,15,0.28221638,50
2023-06-06 16:15,Control,30,0.336894118,111.6666667
2023-06-06 16:15,Freshwater,5,0.421291331,146.8
2023-06-06 16:15,Freshwater,15,0.367389523,106.4
2023-06-06 16:15,Freshwater,30,0.413906491,111.4
2023-06-06 16:15,Saltwater,5,0.413508506,2344
2023-06-06 16:15,Saltwater,15,0.324566139,1406
2023-06-06 16:15,Saltwater,30,0.333122696,1445.2
2023-06-06 16:30,Control,5,0.283897927,75.66666667
2023-06-06 16:30,Control,15,0.281801327,51
2023-06-06 16:30,Control,30,0.336595435,107
2023-06-06 16:30,Freshwater,5,0.420588456,146.4
2023-06-06 16:30,Freshwater,15,0.366922491,105.2
2023-06-06 16:30,Freshwater,30,0.413639616,110.6
2023-06-06 16:30,Saltwater,5,0.412206713,2282.8
2023-06-06 16:30,Saltwater,15,0.324463733,1419.4
2023-06-06 16:30,Saltwater,30,0.332908833,1446
2023-06-06 16:45,Control,5,0.283672945,77.33333333
2023-06-06 16:45,Control,15,0.282154317,49
2023-06-06 16:45,Control,30,0.336557938,111.3333333
2023-06-06 16:45,Freshwater,5,0.415164063,145.8
2023-06-06 16:45,Freshwater,15,0.366573381,105
2023-06-06 16:45,Freshwater,30,0.414174918,112.2
2023-06-06 16:45,Saltwater,5,0.412036813,2257.6
2023-06-06 16:45,Saltwater,15,0.324337278,1423.2
2023-06-06 16:45,Saltwater,30,0.332656181,1440.6
