datetime_est,do_percent_sat,depth,plot
6/10/23 15:10,89.606,10,Freshwater
6/10/23 15:15,89.598,10,Freshwater
6/10/23 15:20,89.57,10,Freshwater
6/10/23 15:25,89.58,10,Freshwater
6/10/23 15:30,89.631,10,Freshwater
6/10/23 15:35,89.582,10,Freshwater
6/10/23 15:40,89.658,10,Freshwater
6/10/23 15:45,89.616,10,Freshwater
6/10/23 15:50,89.643,10,Freshwater
6/10/23 15:55,89.603,10,Freshwater
6/10/23 16:00,89.596,10,Freshwater
6/10/23 16:05,89.618,10,Freshwater
6/10/23 16:10,89.715,10,Freshwater
6/10/23 16:15,89.638,10,Freshwater
6/10/23 16:20,89.671,10,Freshwater
6/10/23 16:25,89.711,10,Freshwater
6/10/23 16:30,89.66,10,Freshwater
6/10/23 16:35,89.634,10,Freshwater
6/10/23 16:40,89.597,10,Freshwater
6/10/23 16:45,89.617,10,Freshwater
6/10/23 16:50,89.618,10,Freshwater
6/10/23 16:55,89.67,10,Freshwater
6/10/23 17:00,89.681,10,Freshwater
6/10/23 17:05,89.692,10,Freshwater
6/10/23 17:10,89.614,10,Freshwater
6/10/23 17:15,89.693,10,Freshwater
6/10/23 17:20,89.667,10,Freshwater
6/10/23 17:25,89.588,10,Freshwater
6/10/23 17:30,89.602,10,Freshwater
6/10/23 17:35,89.677,10,Freshwater
6/10/23 17:40,89.703,10,Freshwater
6/10/23 17:45,89.658,10,Freshwater
6/10/23 17:50,89.64,10,Freshwater
6/10/23 17:55,89.615,10,Freshwater
6/10/23 18:00,89.64,10,Freshwater
6/10/23 18:05,89.614,10,Freshwater
6/10/23 18:10,89.674,10,Freshwater
6/10/23 18:15,89.626,10,Freshwater
6/10/23 18:20,89.649,10,Freshwater
6/10/23 18:25,89.668,10,Freshwater
6/10/23 18:30,89.511,10,Freshwater
6/10/23 18:35,89.526,10,Freshwater
6/10/23 18:40,89.595,10,Freshwater
6/10/23 18:45,89.574,10,Freshwater
6/10/23 18:50,89.512,10,Freshwater
6/10/23 18:55,89.594,10,Freshwater
6/10/23 19:00,89.52,10,Freshwater
6/10/23 19:05,89.567,10,Freshwater
6/10/23 19:10,89.565,10,Freshwater
6/10/23 19:15,89.481,10,Freshwater
6/10/23 19:20,89.498,10,Freshwater
6/10/23 19:25,89.561,10,Freshwater
6/10/23 19:30,89.559,10,Freshwater
6/10/23 19:35,89.48,10,Freshwater
6/10/23 19:40,89.45,10,Freshwater
6/10/23 19:45,89.429,10,Freshwater
6/10/23 19:50,89.496,10,Freshwater
6/10/23 19:55,89.488,10,Freshwater
6/10/23 20:00,89.508,10,Freshwater
6/10/23 20:05,89.515,10,Freshwater
6/10/23 20:10,89.444,10,Freshwater
6/10/23 20:15,89.464,10,Freshwater
6/10/23 20:20,89.421,10,Freshwater
6/10/23 20:25,89.477,10,Freshwater
6/10/23 20:30,89.466,10,Freshwater
6/10/23 20:35,89.46,10,Freshwater
6/10/23 20:40,89.479,10,Freshwater
6/10/23 20:45,89.382,10,Freshwater
6/10/23 20:50,89.428,10,Freshwater
6/10/23 20:55,89.479,10,Freshwater
6/10/23 21:00,89.44,10,Freshwater
6/10/23 21:05,89.474,10,Freshwater
6/10/23 21:10,89.425,10,Freshwater
6/10/23 21:15,89.435,10,Freshwater
6/10/23 21:20,89.469,10,Freshwater
6/10/23 21:25,89.446,10,Freshwater
6/10/23 21:30,89.453,10,Freshwater
6/10/23 21:35,89.42,10,Freshwater
6/10/23 21:40,89.459,10,Freshwater
6/10/23 21:45,89.383,10,Freshwater
6/10/23 21:50,89.37,10,Freshwater
6/10/23 21:55,89.427,10,Freshwater
6/10/23 22:00,89.521,10,Freshwater
6/10/23 22:05,89.38,10,Freshwater
6/10/23 22:10,89.451,10,Freshwater
6/10/23 22:15,89.405,10,Freshwater
6/10/23 22:20,89.446,10,Freshwater
6/10/23 22:25,89.402,10,Freshwater
6/10/23 22:30,89.399,10,Freshwater
6/10/23 22:35,89.478,10,Freshwater
6/10/23 22:40,89.419,10,Freshwater
6/10/23 22:45,89.541,10,Freshwater
6/10/23 22:50,89.481,10,Freshwater
6/10/23 22:55,89.546,10,Freshwater
6/10/23 23:00,89.455,10,Freshwater
6/10/23 23:05,89.498,10,Freshwater
6/10/23 23:10,89.548,10,Freshwater
6/10/23 23:15,89.423,10,Freshwater
6/10/23 23:20,89.457,10,Freshwater
6/10/23 23:25,89.427,10,Freshwater
6/10/23 23:30,89.481,10,Freshwater
6/10/23 23:35,89.536,10,Freshwater
6/10/23 23:40,89.494,10,Freshwater
6/10/23 23:45,89.55,10,Freshwater
6/10/23 23:50,89.467,10,Freshwater
6/10/23 23:55,89.443,10,Freshwater
6/11/23,89.496,10,Freshwater
6/11/23 0:05,89.479,10,Freshwater
6/11/23 0:10,89.569,10,Freshwater
6/11/23 0:15,89.53,10,Freshwater
6/11/23 0:20,89.465,10,Freshwater
6/11/23 0:25,89.503,10,Freshwater
6/11/23 0:30,89.542,10,Freshwater
6/11/23 0:35,89.512,10,Freshwater
6/11/23 0:40,89.551,10,Freshwater
6/11/23 0:45,89.52,10,Freshwater
6/11/23 0:50,89.547,10,Freshwater
6/11/23 0:55,89.53,10,Freshwater
6/11/23 1:00,89.462,10,Freshwater
6/11/23 1:05,89.545,10,Freshwater
6/11/23 1:10,89.502,10,Freshwater
6/11/23 1:15,89.561,10,Freshwater
6/11/23 1:20,89.552,10,Freshwater
6/11/23 1:25,89.609,10,Freshwater
6/11/23 1:30,89.471,10,Freshwater
6/11/23 1:35,89.497,10,Freshwater
6/11/23 1:40,89.472,10,Freshwater
6/11/23 1:45,89.556,10,Freshwater
6/11/23 1:50,89.573,10,Freshwater
6/11/23 1:55,89.557,10,Freshwater
6/11/23 2:00,89.55,10,Freshwater
6/11/23 2:05,89.566,10,Freshwater
6/11/23 2:10,89.505,10,Freshwater
6/11/23 2:15,89.535,10,Freshwater
6/11/23 2:20,89.487,10,Freshwater
6/11/23 2:25,89.472,10,Freshwater
6/11/23 2:30,89.53,10,Freshwater
6/11/23 2:35,89.634,10,Freshwater
6/11/23 2:40,89.57,10,Freshwater
6/11/23 2:45,89.566,10,Freshwater
6/11/23 2:50,89.574,10,Freshwater
6/11/23 2:55,89.6,10,Freshwater
6/11/23 3:00,89.533,10,Freshwater
6/11/23 3:05,89.536,10,Freshwater
6/11/23 3:10,89.498,10,Freshwater
6/11/23 3:15,89.552,10,Freshwater
6/11/23 3:20,89.533,10,Freshwater
6/11/23 3:25,89.592,10,Freshwater
6/11/23 3:30,89.549,10,Freshwater
6/11/23 3:35,89.494,10,Freshwater
6/11/23 3:40,89.537,10,Freshwater
6/11/23 3:45,89.616,10,Freshwater
6/11/23 3:50,89.545,10,Freshwater
6/11/23 3:55,89.664,10,Freshwater
6/11/23 4:00,89.591,10,Freshwater
6/11/23 4:05,89.523,10,Freshwater
6/11/23 4:10,89.525,10,Freshwater
6/11/23 4:15,89.552,10,Freshwater
6/11/23 4:20,89.563,10,Freshwater
6/11/23 4:25,89.622,10,Freshwater
6/11/23 4:30,89.682,10,Freshwater
6/11/23 4:35,89.616,10,Freshwater
6/11/23 4:40,89.642,10,Freshwater
6/11/23 4:45,89.589,10,Freshwater
6/11/23 4:50,89.618,10,Freshwater
6/11/23 4:55,89.611,10,Freshwater
6/11/23 5:00,89.667,10,Freshwater
6/11/23 5:05,89.612,10,Freshwater
6/11/23 5:10,89.638,10,Freshwater
6/11/23 5:15,89.629,10,Freshwater
6/11/23 5:20,89.608,10,Freshwater
6/11/23 5:25,89.656,10,Freshwater
6/11/23 5:30,89.619,10,Freshwater
6/11/23 5:35,89.682,10,Freshwater
6/11/23 5:40,89.61,10,Freshwater
6/11/23 5:45,89.681,10,Freshwater
6/11/23 5:50,89.647,10,Freshwater
6/11/23 5:55,89.593,10,Freshwater
6/11/23 6:00,89.63,10,Freshwater
6/11/23 6:05,89.666,10,Freshwater
6/11/23 6:10,89.653,10,Freshwater
6/11/23 6:15,89.691,10,Freshwater
6/11/23 6:20,89.66,10,Freshwater
6/11/23 6:25,89.654,10,Freshwater
6/11/23 6:30,89.64,10,Freshwater
6/11/23 6:35,89.657,10,Freshwater
6/11/23 6:40,89.601,10,Freshwater
6/11/23 6:45,89.651,10,Freshwater
6/11/23 6:50,89.617,10,Freshwater
6/11/23 6:55,89.673,10,Freshwater
6/11/23 7:00,89.67,10,Freshwater
6/11/23 7:05,89.74,10,Freshwater
6/11/23 7:10,89.66,10,Freshwater
6/11/23 7:15,89.656,10,Freshwater
6/11/23 7:20,89.658,10,Freshwater
6/11/23 7:25,89.699,10,Freshwater
6/11/23 7:30,89.724,10,Freshwater
6/11/23 7:35,89.71,10,Freshwater
6/11/23 7:40,89.728,10,Freshwater
6/11/23 7:45,89.722,10,Freshwater
6/11/23 7:50,89.823,10,Freshwater
6/11/23 7:55,89.826,10,Freshwater
6/11/23 8:00,89.842,10,Freshwater
6/11/23 8:05,89.787,10,Freshwater
6/11/23 8:10,89.913,10,Freshwater
6/11/23 8:15,89.835,10,Freshwater
6/11/23 8:20,89.866,10,Freshwater
6/11/23 8:25,89.908,10,Freshwater
6/11/23 8:30,89.896,10,Freshwater
6/11/23 8:35,89.861,10,Freshwater
6/11/23 8:40,89.875,10,Freshwater
6/11/23 8:45,89.817,10,Freshwater
6/11/23 8:50,89.967,10,Freshwater
6/11/23 8:55,89.881,10,Freshwater
6/11/23 9:00,89.984,10,Freshwater
6/11/23 9:05,89.918,10,Freshwater
6/11/23 9:10,89.957,10,Freshwater
6/11/23 9:15,90,10,Freshwater
6/11/23 9:20,89.936,10,Freshwater
6/11/23 9:25,89.855,10,Freshwater
6/11/23 9:30,89.956,10,Freshwater
6/11/23 9:35,89.976,10,Freshwater
6/11/23 9:40,89.937,10,Freshwater
6/11/23 9:45,89.985,10,Freshwater
6/11/23 9:50,89.97,10,Freshwater
6/11/23 9:55,90.02,10,Freshwater
6/11/23 10:00,89.91,10,Freshwater
6/11/23 10:05,89.968,10,Freshwater
6/11/23 10:10,90.033,10,Freshwater
6/11/23 10:15,90.022,10,Freshwater
6/11/23 10:20,90.065,10,Freshwater
6/11/23 10:25,89.969,10,Freshwater
6/11/23 10:30,89.999,10,Freshwater
6/11/23 10:35,90.028,10,Freshwater
6/11/23 10:40,90,10,Freshwater
6/11/23 10:45,90.02,10,Freshwater
6/11/23 10:50,90.124,10,Freshwater
6/11/23 10:55,90.092,10,Freshwater
6/11/23 11:00,90.057,10,Freshwater
6/11/23 11:05,90.222,10,Freshwater
6/11/23 11:10,90.177,10,Freshwater
6/11/23 11:15,90.252,10,Freshwater
6/11/23 11:20,90.086,10,Freshwater
6/11/23 11:25,90.171,10,Freshwater
6/11/23 11:30,90.207,10,Freshwater
6/11/23 11:35,90.12,10,Freshwater
6/11/23 11:40,90.197,10,Freshwater
6/11/23 11:45,90.32,10,Freshwater
6/11/23 11:50,90.135,10,Freshwater
6/11/23 11:55,90.149,10,Freshwater
6/11/23 12:00,90.244,10,Freshwater
6/11/23 12:05,90.24,10,Freshwater
6/11/23 12:10,90.235,10,Freshwater
6/11/23 12:15,90.242,10,Freshwater
6/11/23 12:20,90.249,10,Freshwater
6/11/23 12:25,90.314,10,Freshwater
6/11/23 12:30,90.24,10,Freshwater
6/11/23 12:35,90.304,10,Freshwater
6/11/23 12:40,90.244,10,Freshwater
6/11/23 12:45,90.244,10,Freshwater
6/11/23 12:50,90.233,10,Freshwater
6/11/23 12:55,90.222,10,Freshwater
6/11/23 13:00,90.229,10,Freshwater
6/11/23 13:05,90.274,10,Freshwater
6/11/23 13:10,90.252,10,Freshwater
6/11/23 13:15,90.373,10,Freshwater
6/11/23 13:20,90.272,10,Freshwater
6/11/23 13:25,90.364,10,Freshwater
6/11/23 13:30,90.291,10,Freshwater
6/11/23 13:35,90.359,10,Freshwater
6/11/23 13:40,90.396,10,Freshwater
6/11/23 13:45,90.28,10,Freshwater
6/11/23 13:50,90.402,10,Freshwater
6/11/23 13:55,90.311,10,Freshwater
6/11/23 14:00,90.39,10,Freshwater
6/11/23 14:05,90.404,10,Freshwater
6/11/23 14:10,90.306,10,Freshwater
6/11/23 14:15,90.284,10,Freshwater
6/11/23 14:20,90.318,10,Freshwater
6/11/23 14:25,90.312,10,Freshwater
6/11/23 14:30,90.317,10,Freshwater
6/11/23 14:35,90.328,10,Freshwater
6/11/23 14:40,90.334,10,Freshwater
6/11/23 14:45,90.355,10,Freshwater
6/11/23 14:50,90.351,10,Freshwater
6/11/23 14:55,90.383,10,Freshwater
6/11/23 15:00,90.385,10,Freshwater
6/11/23 15:05,90.473,10,Freshwater
6/11/23 15:10,90.447,10,Freshwater
6/11/23 15:15,90.402,10,Freshwater
6/11/23 15:20,90.313,10,Freshwater
6/11/23 15:25,90.365,10,Freshwater
6/11/23 15:30,90.442,10,Freshwater
6/11/23 15:35,90.426,10,Freshwater
6/11/23 15:40,90.437,10,Freshwater
6/11/23 15:45,90.399,10,Freshwater
6/11/23 15:50,90.386,10,Freshwater
6/11/23 15:55,90.456,10,Freshwater
6/11/23 16:00,90.374,10,Freshwater
6/11/23 16:05,90.452,10,Freshwater
6/11/23 16:10,90.436,10,Freshwater
6/11/23 16:15,90.392,10,Freshwater
6/11/23 16:20,90.456,10,Freshwater
6/11/23 16:25,90.368,10,Freshwater
6/11/23 16:30,90.348,10,Freshwater
6/11/23 16:35,90.42,10,Freshwater
6/11/23 16:40,90.429,10,Freshwater
6/11/23 16:45,90.405,10,Freshwater
6/11/23 16:50,90.4,10,Freshwater
6/11/23 16:55,90.471,10,Freshwater
6/11/23 17:00,90.431,10,Freshwater
6/11/23 17:05,90.506,10,Freshwater
6/11/23 17:10,90.44,10,Freshwater
6/11/23 17:15,90.429,10,Freshwater
6/11/23 17:20,90.491,10,Freshwater
6/11/23 17:25,90.447,10,Freshwater
6/11/23 17:30,90.466,10,Freshwater
6/11/23 17:35,90.519,10,Freshwater
6/11/23 17:40,90.545,10,Freshwater
6/11/23 17:45,90.483,10,Freshwater
6/11/23 17:50,90.495,10,Freshwater
6/11/23 17:55,90.481,10,Freshwater
6/11/23 18:00,90.541,10,Freshwater
6/11/23 18:05,90.543,10,Freshwater
6/11/23 18:10,90.495,10,Freshwater
6/11/23 18:15,90.521,10,Freshwater
6/11/23 18:20,90.428,10,Freshwater
6/11/23 18:25,90.538,10,Freshwater
6/11/23 18:30,90.536,10,Freshwater
6/11/23 18:35,90.52,10,Freshwater
6/11/23 18:40,90.481,10,Freshwater
6/11/23 18:45,90.497,10,Freshwater
6/11/23 18:50,90.475,10,Freshwater
6/11/23 18:55,90.497,10,Freshwater
6/11/23 19:00,90.407,10,Freshwater
6/11/23 19:05,90.537,10,Freshwater
6/11/23 19:10,90.484,10,Freshwater
6/11/23 19:15,90.533,10,Freshwater
6/11/23 19:20,90.559,10,Freshwater
6/11/23 19:25,90.502,10,Freshwater
6/11/23 19:30,90.5,10,Freshwater
6/11/23 19:35,90.461,10,Freshwater
6/11/23 19:40,90.512,10,Freshwater
6/11/23 19:45,90.49,10,Freshwater
6/11/23 19:50,90.5,10,Freshwater
6/11/23 19:55,90.474,10,Freshwater
6/11/23 20:00,90.469,10,Freshwater
6/11/23 20:05,90.394,10,Freshwater
6/11/23 20:10,90.338,10,Freshwater
6/11/23 20:15,90.435,10,Freshwater
6/11/23 20:20,90.436,10,Freshwater
6/11/23 20:25,90.404,10,Freshwater
6/11/23 20:30,90.409,10,Freshwater
6/11/23 20:35,90.406,10,Freshwater
6/11/23 20:40,90.299,10,Freshwater
6/11/23 20:45,90.293,10,Freshwater
6/11/23 20:50,90.344,10,Freshwater
6/11/23 20:55,90.338,10,Freshwater
6/11/23 21:00,90.314,10,Freshwater
6/11/23 21:05,90.35,10,Freshwater
6/11/23 21:10,90.316,10,Freshwater
6/11/23 21:15,90.346,10,Freshwater
6/11/23 21:20,90.297,10,Freshwater
6/11/23 21:25,90.28,10,Freshwater
6/11/23 21:30,90.341,10,Freshwater
6/11/23 21:35,90.289,10,Freshwater
6/11/23 21:40,90.372,10,Freshwater
6/11/23 21:45,90.272,10,Freshwater
6/11/23 21:50,90.396,10,Freshwater
6/11/23 21:55,90.293,10,Freshwater
6/11/23 22:00,90.289,10,Freshwater
6/11/23 22:05,90.297,10,Freshwater
6/11/23 22:10,90.34,10,Freshwater
6/11/23 22:15,90.263,10,Freshwater
6/11/23 22:20,90.28,10,Freshwater
6/11/23 22:25,90.313,10,Freshwater
6/11/23 22:30,90.384,10,Freshwater
6/11/23 22:35,90.32,10,Freshwater
6/11/23 22:40,90.296,10,Freshwater
6/11/23 22:45,90.278,10,Freshwater
6/11/23 22:50,90.3,10,Freshwater
6/11/23 22:55,90.285,10,Freshwater
6/11/23 23:00,90.319,10,Freshwater
6/11/23 23:05,90.275,10,Freshwater
6/11/23 23:10,90.257,10,Freshwater
6/11/23 23:15,90.225,10,Freshwater
6/11/23 23:20,90.265,10,Freshwater
6/11/23 23:25,90.253,10,Freshwater
6/11/23 23:30,90.187,10,Freshwater
6/11/23 23:35,90.235,10,Freshwater
6/11/23 23:40,90.338,10,Freshwater
6/11/23 23:45,90.282,10,Freshwater
6/11/23 23:50,90.261,10,Freshwater
6/11/23 23:55,90.268,10,Freshwater
6/12/23,90.273,10,Freshwater
6/9/23 15:35,87.429,20,Freshwater
6/9/23 15:40,87.45,20,Freshwater
6/9/23 15:45,87.524,20,Freshwater
6/9/23 15:50,87.511,20,Freshwater
6/9/23 15:55,87.452,20,Freshwater
6/9/23 16:00,87.528,20,Freshwater
6/9/23 16:05,87.542,20,Freshwater
6/9/23 16:10,87.507,20,Freshwater
6/9/23 16:15,87.451,20,Freshwater
6/9/23 16:20,87.409,20,Freshwater
6/9/23 16:25,87.435,20,Freshwater
6/9/23 16:30,87.4,20,Freshwater
6/9/23 16:35,87.393,20,Freshwater
6/9/23 16:40,87.338,20,Freshwater
6/9/23 16:45,87.359,20,Freshwater
6/9/23 16:50,87.323,20,Freshwater
6/9/23 16:55,87.265,20,Freshwater
6/9/23 17:00,87.292,20,Freshwater
6/9/23 17:05,87.287,20,Freshwater
6/9/23 17:10,87.266,20,Freshwater
6/9/23 17:15,87.207,20,Freshwater
6/9/23 17:20,87.195,20,Freshwater
6/9/23 17:25,87.185,20,Freshwater
6/9/23 17:30,87.177,20,Freshwater
6/9/23 17:35,87.176,20,Freshwater
6/9/23 17:40,87.124,20,Freshwater
6/9/23 17:45,87.054,20,Freshwater
6/9/23 17:50,87.133,20,Freshwater
6/9/23 17:55,87.093,20,Freshwater
6/9/23 18:00,87.072,20,Freshwater
6/9/23 18:05,87.104,20,Freshwater
6/9/23 18:10,87.123,20,Freshwater
6/9/23 18:15,87.072,20,Freshwater
6/9/23 18:20,87.042,20,Freshwater
6/9/23 18:25,87.048,20,Freshwater
6/9/23 18:30,87.083,20,Freshwater
6/9/23 18:35,87.163,20,Freshwater
6/9/23 18:40,87.131,20,Freshwater
6/9/23 18:45,87.129,20,Freshwater
6/9/23 18:50,87.126,20,Freshwater
6/9/23 18:55,87.179,20,Freshwater
6/9/23 19:00,87.278,20,Freshwater
6/9/23 19:05,87.256,20,Freshwater
6/9/23 19:10,87.185,20,Freshwater
6/9/23 19:15,87.271,20,Freshwater
6/9/23 19:20,87.282,20,Freshwater
6/9/23 19:25,87.343,20,Freshwater
6/9/23 19:30,87.383,20,Freshwater
6/9/23 19:35,87.336,20,Freshwater
6/9/23 19:40,87.326,20,Freshwater
6/9/23 19:45,87.397,20,Freshwater
6/9/23 19:50,87.453,20,Freshwater
6/9/23 19:55,87.486,20,Freshwater
6/9/23 20:00,87.45,20,Freshwater
6/9/23 20:05,87.536,20,Freshwater
6/9/23 20:10,87.517,20,Freshwater
6/9/23 20:15,87.537,20,Freshwater
6/9/23 20:20,87.517,20,Freshwater
6/9/23 20:25,87.594,20,Freshwater
6/9/23 20:30,87.578,20,Freshwater
6/9/23 20:35,87.601,20,Freshwater
6/9/23 20:40,87.558,20,Freshwater
6/9/23 20:45,87.609,20,Freshwater
6/9/23 20:50,87.494,20,Freshwater
6/9/23 20:55,87.564,20,Freshwater
6/9/23 21:00,87.574,20,Freshwater
6/9/23 21:05,87.539,20,Freshwater
6/9/23 21:10,87.525,20,Freshwater
6/9/23 21:15,87.626,20,Freshwater
6/9/23 21:20,87.587,20,Freshwater
6/9/23 21:25,87.581,20,Freshwater
6/9/23 21:30,87.531,20,Freshwater
6/9/23 21:35,87.544,20,Freshwater
6/9/23 21:40,87.637,20,Freshwater
6/9/23 21:45,87.536,20,Freshwater
6/9/23 21:50,87.577,20,Freshwater
6/9/23 21:55,87.603,20,Freshwater
6/9/23 22:00,87.608,20,Freshwater
6/9/23 22:05,87.567,20,Freshwater
6/9/23 22:10,87.649,20,Freshwater
6/9/23 22:15,87.579,20,Freshwater
6/9/23 22:20,87.582,20,Freshwater
6/9/23 22:25,87.562,20,Freshwater
6/9/23 22:30,87.633,20,Freshwater
6/9/23 22:35,87.569,20,Freshwater
6/9/23 22:40,87.658,20,Freshwater
6/9/23 22:45,87.591,20,Freshwater
6/9/23 22:50,87.622,20,Freshwater
6/9/23 22:55,87.617,20,Freshwater
6/9/23 23:00,87.576,20,Freshwater
6/9/23 23:05,87.678,20,Freshwater
6/9/23 23:10,87.628,20,Freshwater
6/9/23 23:15,87.659,20,Freshwater
6/9/23 23:20,87.631,20,Freshwater
6/9/23 23:25,87.639,20,Freshwater
6/9/23 23:30,87.642,20,Freshwater
6/9/23 23:35,87.671,20,Freshwater
6/9/23 23:40,87.633,20,Freshwater
6/9/23 23:45,87.676,20,Freshwater
6/9/23 23:50,87.705,20,Freshwater
6/9/23 23:55,87.602,20,Freshwater
6/10/23,87.676,20,Freshwater
6/10/23 0:05,87.68,20,Freshwater
6/10/23 0:10,87.646,20,Freshwater
6/10/23 0:15,87.623,20,Freshwater
6/10/23 0:20,87.613,20,Freshwater
6/10/23 0:25,87.61,20,Freshwater
6/10/23 0:30,87.611,20,Freshwater
6/10/23 0:35,87.579,20,Freshwater
6/10/23 0:40,87.689,20,Freshwater
6/10/23 0:45,87.697,20,Freshwater
6/10/23 0:50,87.703,20,Freshwater
6/10/23 0:55,87.657,20,Freshwater
6/10/23 1:00,87.659,20,Freshwater
6/10/23 1:05,87.677,20,Freshwater
6/10/23 1:10,87.654,20,Freshwater
6/10/23 1:15,87.71,20,Freshwater
6/10/23 1:20,87.731,20,Freshwater
6/10/23 1:25,87.715,20,Freshwater
6/10/23 1:30,87.696,20,Freshwater
6/10/23 1:35,87.791,20,Freshwater
6/10/23 1:40,87.755,20,Freshwater
6/10/23 1:45,87.71,20,Freshwater
6/10/23 1:50,87.739,20,Freshwater
6/10/23 1:55,87.75,20,Freshwater
6/10/23 2:00,87.799,20,Freshwater
6/10/23 2:05,87.804,20,Freshwater
6/10/23 2:10,87.746,20,Freshwater
6/10/23 2:15,87.778,20,Freshwater
6/10/23 2:20,87.777,20,Freshwater
6/10/23 2:25,87.849,20,Freshwater
6/10/23 2:30,87.865,20,Freshwater
6/10/23 2:35,87.701,20,Freshwater
6/10/23 2:40,87.775,20,Freshwater
6/10/23 2:45,87.851,20,Freshwater
6/10/23 2:50,87.839,20,Freshwater
6/10/23 2:55,87.855,20,Freshwater
6/10/23 3:00,87.885,20,Freshwater
6/10/23 3:05,87.813,20,Freshwater
6/10/23 3:10,87.773,20,Freshwater
6/10/23 3:15,87.853,20,Freshwater
6/10/23 3:20,87.84,20,Freshwater
6/10/23 3:25,87.882,20,Freshwater
6/10/23 3:30,87.893,20,Freshwater
6/10/23 3:35,87.9,20,Freshwater
6/10/23 3:40,87.87,20,Freshwater
6/10/23 3:45,87.855,20,Freshwater
6/10/23 3:50,87.887,20,Freshwater
6/10/23 3:55,87.849,20,Freshwater
6/10/23 4:00,87.908,20,Freshwater
6/10/23 4:05,87.919,20,Freshwater
6/10/23 4:10,87.97,20,Freshwater
6/10/23 4:15,87.874,20,Freshwater
6/10/23 4:20,87.999,20,Freshwater
6/10/23 4:25,87.932,20,Freshwater
6/10/23 4:30,87.964,20,Freshwater
6/10/23 4:35,87.945,20,Freshwater
6/10/23 4:40,88.073,20,Freshwater
6/10/23 4:45,88.011,20,Freshwater
6/10/23 4:50,88.014,20,Freshwater
6/10/23 4:55,87.97,20,Freshwater
6/10/23 5:00,87.926,20,Freshwater
6/10/23 5:05,88.01,20,Freshwater
6/10/23 5:10,88.052,20,Freshwater
6/10/23 5:15,88.016,20,Freshwater
6/10/23 5:20,88.054,20,Freshwater
6/10/23 5:25,87.982,20,Freshwater
6/10/23 5:30,88.053,20,Freshwater
6/10/23 5:35,88.012,20,Freshwater
6/10/23 5:40,87.996,20,Freshwater
6/10/23 5:45,87.962,20,Freshwater
6/10/23 5:50,87.994,20,Freshwater
6/10/23 5:55,88.059,20,Freshwater
6/10/23 6:00,88.059,20,Freshwater
6/10/23 6:05,88.031,20,Freshwater
6/10/23 6:10,87.968,20,Freshwater
6/10/23 6:15,88.022,20,Freshwater
6/10/23 6:20,87.996,20,Freshwater
6/10/23 6:25,88.015,20,Freshwater
6/10/23 6:30,88,20,Freshwater
6/10/23 6:35,88.015,20,Freshwater
6/10/23 6:40,88.072,20,Freshwater
6/10/23 6:45,88.007,20,Freshwater
6/10/23 6:50,88.058,20,Freshwater
6/10/23 6:55,88.009,20,Freshwater
6/10/23 7:00,88.005,20,Freshwater
6/10/23 7:05,88.003,20,Freshwater
6/10/23 7:10,87.954,20,Freshwater
6/10/23 7:15,88.044,20,Freshwater
6/10/23 7:20,87.978,20,Freshwater
6/10/23 7:25,87.973,20,Freshwater
6/10/23 7:30,87.975,20,Freshwater
6/10/23 7:35,87.948,20,Freshwater
6/10/23 7:40,87.956,20,Freshwater
6/10/23 7:45,87.944,20,Freshwater
6/10/23 7:50,87.89,20,Freshwater
6/10/23 7:55,87.874,20,Freshwater
6/10/23 8:00,87.969,20,Freshwater
6/10/23 8:05,87.898,20,Freshwater
6/10/23 8:10,87.912,20,Freshwater
6/10/23 8:15,87.86,20,Freshwater
6/10/23 8:20,87.94,20,Freshwater
6/10/23 8:25,87.902,20,Freshwater
6/10/23 8:30,87.926,20,Freshwater
6/10/23 8:35,87.812,20,Freshwater
6/10/23 8:40,87.829,20,Freshwater
6/10/23 8:45,87.897,20,Freshwater
6/10/23 8:50,87.798,20,Freshwater
6/10/23 8:55,87.819,20,Freshwater
6/10/23 9:00,87.811,20,Freshwater
6/10/23 9:05,87.839,20,Freshwater
6/10/23 9:10,87.833,20,Freshwater
6/10/23 9:15,87.729,20,Freshwater
6/10/23 9:20,87.795,20,Freshwater
6/10/23 9:25,87.761,20,Freshwater
6/10/23 9:30,87.7,20,Freshwater
6/10/23 9:35,87.65,20,Freshwater
6/10/23 9:40,87.622,20,Freshwater
6/10/23 9:45,87.623,20,Freshwater
6/10/23 9:50,87.686,20,Freshwater
6/10/23 9:55,87.664,20,Freshwater
6/10/23 10:00,87.628,20,Freshwater
6/10/23 10:05,87.663,20,Freshwater
6/10/23 10:10,87.543,20,Freshwater
6/10/23 10:15,87.569,20,Freshwater
6/10/23 10:20,87.521,20,Freshwater
6/10/23 10:25,87.48,20,Freshwater
6/10/23 10:30,87.52,20,Freshwater
6/10/23 10:35,87.538,20,Freshwater
6/10/23 10:40,87.467,20,Freshwater
6/10/23 10:45,87.428,20,Freshwater
6/10/23 10:50,87.374,20,Freshwater
6/10/23 10:55,87.392,20,Freshwater
6/10/23 11:00,87.186,20,Freshwater
6/10/23 11:05,87.276,20,Freshwater
6/10/23 11:10,87.241,20,Freshwater
6/10/23 11:15,87.261,20,Freshwater
6/10/23 11:20,87.325,20,Freshwater
6/10/23 11:25,87.344,20,Freshwater
6/10/23 11:30,87.298,20,Freshwater
6/10/23 11:35,87.285,20,Freshwater
