do_percent_sat,depth,plot,datetime_est
85.812,10,Seawater,2023-06-08 02:55:00
86.455,10,Seawater,2023-06-08 03:00:00
85.48,10,Seawater,2023-06-08 03:05:00
81.823,10,Seawater,2023-06-08 03:10:00
81.559,10,Seawater,2023-06-08 03:15:00
82.743,10,Seawater,2023-06-08 03:20:00
83.849,10,Seawater,2023-06-08 03:25:00
84.795,10,Seawater,2023-06-08 03:30:00
85.521,10,Seawater,2023-06-08 03:35:00
86.225,10,Seawater,2023-06-08 03:40:00
86.734,10,Seawater,2023-06-08 03:45:00
87.111,10,Seawater,2023-06-08 03:50:00
87.429,10,Seawater,2023-06-08 03:55:00
87.761,10,Seawater,2023-06-08 04:00:00
88.032,10,Seawater,2023-06-08 04:05:00
88.193,10,Seawater,2023-06-08 04:10:00
88.434,10,Seawater,2023-06-08 04:15:00
88.526,10,Seawater,2023-06-08 04:20:00
88.728,10,Seawater,2023-06-08 04:25:00
88.673,10,Seawater,2023-06-08 04:30:00
88.814,10,Seawater,2023-06-08 04:35:00
88.876,10,Seawater,2023-06-08 04:40:00
88.916,10,Seawater,2023-06-08 04:45:00
89.108,10,Seawater,2023-06-08 04:50:00
88.963,10,Seawater,2023-06-08 04:55:00
89.072,10,Seawater,2023-06-08 05:00:00
89.069,10,Seawater,2023-06-08 05:05:00
88.357,10,Seawater,2023-06-08 05:10:00
88.097,10,Seawater,2023-06-08 05:15:00
88.212,10,Seawater,2023-06-08 05:20:00
88.419,10,Seawater,2023-06-08 05:25:00
88.54,10,Seawater,2023-06-08 05:30:00
88.612,10,Seawater,2023-06-08 05:35:00
88.799,10,Seawater,2023-06-08 05:40:00
88.813,10,Seawater,2023-06-08 05:45:00
88.84,10,Seawater,2023-06-08 05:50:00
88.92,10,Seawater,2023-06-08 05:55:00
88.939,10,Seawater,2023-06-08 06:00:00
89.041,10,Seawater,2023-06-08 06:05:00
88.997,10,Seawater,2023-06-08 06:10:00
89.154,10,Seawater,2023-06-08 06:15:00
89.263,10,Seawater,2023-06-08 06:20:00
89.254,10,Seawater,2023-06-08 06:25:00
89.261,10,Seawater,2023-06-08 06:30:00
89.169,10,Seawater,2023-06-08 06:35:00
89.15,10,Seawater,2023-06-08 06:40:00
89.151,10,Seawater,2023-06-08 06:45:00
89.197,10,Seawater,2023-06-08 06:50:00
89.085,10,Seawater,2023-06-08 06:55:00
89.084,10,Seawater,2023-06-08 07:00:00
88.849,10,Seawater,2023-06-08 07:05:00
88.706,10,Seawater,2023-06-08 07:10:00
88.609,10,Seawater,2023-06-08 07:15:00
88.636,10,Seawater,2023-06-08 07:20:00
88.565,10,Seawater,2023-06-08 07:25:00
88.464,10,Seawater,2023-06-08 07:30:00
88.321,10,Seawater,2023-06-08 07:35:00
88.291,10,Seawater,2023-06-08 07:40:00
88.126,10,Seawater,2023-06-08 07:45:00
88.111,10,Seawater,2023-06-08 07:50:00
88.018,10,Seawater,2023-06-08 07:55:00
87.836,10,Seawater,2023-06-08 08:00:00
87.752,10,Seawater,2023-06-08 08:05:00
87.636,10,Seawater,2023-06-08 08:10:00
76.45,20,Seawater,2023-06-04 18:05:00
76.402,20,Seawater,2023-06-04 18:10:00
76.341,20,Seawater,2023-06-04 18:15:00
76.368,20,Seawater,2023-06-04 18:20:00
76.36,20,Seawater,2023-06-04 18:25:00
76.369,20,Seawater,2023-06-04 18:30:00
76.348,20,Seawater,2023-06-04 18:35:00
76.305,20,Seawater,2023-06-04 18:40:00
76.36,20,Seawater,2023-06-04 18:45:00
76.356,20,Seawater,2023-06-04 18:50:00
76.42,20,Seawater,2023-06-04 18:55:00
76.348,20,Seawater,2023-06-04 19:00:00
76.335,20,Seawater,2023-06-04 19:05:00
76.376,20,Seawater,2023-06-04 19:10:00
76.404,20,Seawater,2023-06-04 19:15:00
76.424,20,Seawater,2023-06-04 19:20:00
76.433,20,Seawater,2023-06-04 19:25:00
76.439,20,Seawater,2023-06-04 19:30:00
76.458,20,Seawater,2023-06-04 19:35:00
76.437,20,Seawater,2023-06-04 19:40:00
76.472,20,Seawater,2023-06-04 19:45:00
76.447,20,Seawater,2023-06-04 19:50:00
76.438,20,Seawater,2023-06-04 19:55:00
76.43,20,Seawater,2023-06-04 20:00:00
76.465,20,Seawater,2023-06-04 20:05:00
76.46,20,Seawater,2023-06-04 20:10:00
76.518,20,Seawater,2023-06-04 20:15:00
76.558,20,Seawater,2023-06-04 20:20:00
76.521,20,Seawater,2023-06-04 20:25:00
76.524,20,Seawater,2023-06-04 20:30:00
76.591,20,Seawater,2023-06-04 20:35:00
76.527,20,Seawater,2023-06-04 20:40:00
76.562,20,Seawater,2023-06-04 20:45:00
76.6,20,Seawater,2023-06-04 20:50:00
76.548,20,Seawater,2023-06-04 20:55:00
76.615,20,Seawater,2023-06-04 21:00:00
76.553,20,Seawater,2023-06-04 21:05:00
76.617,20,Seawater,2023-06-04 21:10:00
76.596,20,Seawater,2023-06-04 21:15:00
76.583,20,Seawater,2023-06-04 21:20:00
76.627,20,Seawater,2023-06-04 21:25:00
76.645,20,Seawater,2023-06-04 21:30:00
76.595,20,Seawater,2023-06-04 21:35:00
76.566,20,Seawater,2023-06-04 21:40:00
76.646,20,Seawater,2023-06-04 21:45:00
76.605,20,Seawater,2023-06-04 21:50:00
76.606,20,Seawater,2023-06-04 21:55:00
76.627,20,Seawater,2023-06-04 22:00:00
76.621,20,Seawater,2023-06-04 22:05:00
76.652,20,Seawater,2023-06-04 22:10:00
76.597,20,Seawater,2023-06-04 22:15:00
76.634,20,Seawater,2023-06-04 22:20:00
76.614,20,Seawater,2023-06-04 22:25:00
76.58,20,Seawater,2023-06-04 22:30:00
76.65,20,Seawater,2023-06-04 22:35:00
76.617,20,Seawater,2023-06-04 22:40:00
76.654,20,Seawater,2023-06-04 22:45:00
76.661,20,Seawater,2023-06-04 22:50:00
76.684,20,Seawater,2023-06-04 22:55:00
76.686,20,Seawater,2023-06-04 23:00:00
76.726,20,Seawater,2023-06-04 23:05:00
76.727,20,Seawater,2023-06-04 23:10:00
76.737,20,Seawater,2023-06-04 23:15:00
76.817,20,Seawater,2023-06-04 23:20:00
76.715,20,Seawater,2023-06-04 23:25:00
76.777,20,Seawater,2023-06-04 23:30:00
76.664,20,Seawater,2023-06-04 23:35:00
76.691,20,Seawater,2023-06-04 23:40:00
76.773,20,Seawater,2023-06-04 23:45:00
76.747,20,Seawater,2023-06-04 23:50:00
76.764,20,Seawater,2023-06-04 23:55:00
76.778,20,Seawater,2023-06-05
76.796,20,Seawater,2023-06-05 00:05:00
76.813,20,Seawater,2023-06-05 00:10:00
76.79,20,Seawater,2023-06-05 00:15:00
76.815,20,Seawater,2023-06-05 00:20:00
76.818,20,Seawater,2023-06-05 00:25:00
76.797,20,Seawater,2023-06-05 00:30:00
76.815,20,Seawater,2023-06-05 00:35:00
76.779,20,Seawater,2023-06-05 00:40:00
76.84,20,Seawater,2023-06-05 00:45:00
76.853,20,Seawater,2023-06-05 00:50:00
76.857,20,Seawater,2023-06-05 00:55:00
76.896,20,Seawater,2023-06-05 01:00:00
76.879,20,Seawater,2023-06-05 01:05:00
76.86,20,Seawater,2023-06-05 01:10:00
76.883,20,Seawater,2023-06-05 01:15:00
76.909,20,Seawater,2023-06-05 01:20:00
76.903,20,Seawater,2023-06-05 01:25:00
76.957,20,Seawater,2023-06-05 01:30:00
76.898,20,Seawater,2023-06-05 01:35:00
76.899,20,Seawater,2023-06-05 01:40:00
76.942,20,Seawater,2023-06-05 01:45:00
76.856,20,Seawater,2023-06-05 01:50:00
76.906,20,Seawater,2023-06-05 01:55:00
76.937,20,Seawater,2023-06-05 02:00:00
76.962,20,Seawater,2023-06-05 02:05:00
76.967,20,Seawater,2023-06-05 02:10:00
76.959,20,Seawater,2023-06-05 02:15:00
76.952,20,Seawater,2023-06-05 02:20:00
76.966,20,Seawater,2023-06-05 02:25:00
76.961,20,Seawater,2023-06-05 02:30:00
76.98,20,Seawater,2023-06-05 02:35:00
76.99,20,Seawater,2023-06-05 02:40:00
76.984,20,Seawater,2023-06-05 02:45:00
76.995,20,Seawater,2023-06-05 02:50:00
77.017,20,Seawater,2023-06-05 02:55:00
76.998,20,Seawater,2023-06-05 03:00:00
76.99,20,Seawater,2023-06-05 03:05:00
77.067,20,Seawater,2023-06-05 03:10:00
77.004,20,Seawater,2023-06-05 03:15:00
77.029,20,Seawater,2023-06-05 03:20:00
77.021,20,Seawater,2023-06-05 03:25:00
77.057,20,Seawater,2023-06-05 03:30:00
77.094,20,Seawater,2023-06-05 03:35:00
77.09,20,Seawater,2023-06-05 03:40:00
77.02,20,Seawater,2023-06-05 03:45:00
77.099,20,Seawater,2023-06-05 03:50:00
77.062,20,Seawater,2023-06-05 03:55:00
77.144,20,Seawater,2023-06-05 04:00:00
77.114,20,Seawater,2023-06-05 04:05:00
77.119,20,Seawater,2023-06-05 04:10:00
77.104,20,Seawater,2023-06-05 04:15:00
77.16,20,Seawater,2023-06-05 04:20:00
77.189,20,Seawater,2023-06-05 04:25:00
77.234,20,Seawater,2023-06-05 04:30:00
77.255,20,Seawater,2023-06-05 04:35:00
77.252,20,Seawater,2023-06-05 04:40:00
77.195,20,Seawater,2023-06-05 04:45:00
77.232,20,Seawater,2023-06-05 04:50:00
77.25,20,Seawater,2023-06-05 04:55:00
77.292,20,Seawater,2023-06-05 05:00:00
77.329,20,Seawater,2023-06-05 05:05:00
77.388,20,Seawater,2023-06-05 05:10:00
77.343,20,Seawater,2023-06-05 05:15:00
77.371,20,Seawater,2023-06-05 05:20:00
77.372,20,Seawater,2023-06-05 05:25:00
77.391,20,Seawater,2023-06-05 05:30:00
77.37,20,Seawater,2023-06-05 05:35:00
77.405,20,Seawater,2023-06-05 05:40:00
77.413,20,Seawater,2023-06-05 05:45:00
77.479,20,Seawater,2023-06-05 05:50:00
77.455,20,Seawater,2023-06-05 05:55:00
77.432,20,Seawater,2023-06-05 06:00:00
77.455,20,Seawater,2023-06-05 06:05:00
77.471,20,Seawater,2023-06-05 06:10:00
77.5,20,Seawater,2023-06-05 06:15:00
77.49,20,Seawater,2023-06-05 06:20:00
77.499,20,Seawater,2023-06-05 06:25:00
77.493,20,Seawater,2023-06-05 06:30:00
77.505,20,Seawater,2023-06-05 06:35:00
77.55,20,Seawater,2023-06-05 06:40:00
77.493,20,Seawater,2023-06-05 06:45:00
77.508,20,Seawater,2023-06-05 06:50:00
77.479,20,Seawater,2023-06-05 06:55:00
77.509,20,Seawater,2023-06-05 07:00:00
77.566,20,Seawater,2023-06-05 07:05:00
77.513,20,Seawater,2023-06-05 07:10:00
77.563,20,Seawater,2023-06-05 07:15:00
77.539,20,Seawater,2023-06-05 07:20:00
77.588,20,Seawater,2023-06-05 07:25:00
77.672,20,Seawater,2023-06-05 07:30:00
77.607,20,Seawater,2023-06-05 07:35:00
77.608,20,Seawater,2023-06-05 07:40:00
77.596,20,Seawater,2023-06-05 07:45:00
77.613,20,Seawater,2023-06-05 07:50:00
77.618,20,Seawater,2023-06-05 07:55:00
77.615,20,Seawater,2023-06-05 08:00:00
77.645,20,Seawater,2023-06-05 08:05:00
77.613,20,Seawater,2023-06-05 08:10:00
77.654,20,Seawater,2023-06-05 08:15:00
77.578,20,Seawater,2023-06-05 08:20:00
77.632,20,Seawater,2023-06-05 08:25:00
77.672,20,Seawater,2023-06-05 08:30:00
77.644,20,Seawater,2023-06-05 08:35:00
77.671,20,Seawater,2023-06-05 08:40:00
77.589,20,Seawater,2023-06-05 08:45:00
77.627,20,Seawater,2023-06-05 08:50:00
77.646,20,Seawater,2023-06-05 08:55:00
77.681,20,Seawater,2023-06-05 09:00:00
77.668,20,Seawater,2023-06-05 09:05:00
77.638,20,Seawater,2023-06-05 09:10:00
77.687,20,Seawater,2023-06-05 09:15:00
77.575,20,Seawater,2023-06-05 09:20:00
77.623,20,Seawater,2023-06-05 09:25:00
77.648,20,Seawater,2023-06-05 09:30:00
77.57,20,Seawater,2023-06-05 09:35:00
77.692,20,Seawater,2023-06-05 09:40:00
77.725,20,Seawater,2023-06-05 09:45:00
77.717,20,Seawater,2023-06-05 09:50:00
77.706,20,Seawater,2023-06-05 09:55:00
77.681,20,Seawater,2023-06-05 10:00:00
77.701,20,Seawater,2023-06-05 10:05:00
77.686,20,Seawater,2023-06-05 10:10:00
77.731,20,Seawater,2023-06-05 10:15:00
77.729,20,Seawater,2023-06-05 10:20:00
77.776,20,Seawater,2023-06-05 10:25:00
77.747,20,Seawater,2023-06-05 10:30:00
77.777,20,Seawater,2023-06-05 10:35:00
77.794,20,Seawater,2023-06-05 10:40:00
77.752,20,Seawater,2023-06-05 10:45:00
77.766,20,Seawater,2023-06-05 10:50:00
77.762,20,Seawater,2023-06-05 10:55:00
77.785,20,Seawater,2023-06-05 11:00:00
77.756,20,Seawater,2023-06-05 11:05:00
77.786,20,Seawater,2023-06-05 11:10:00
77.832,20,Seawater,2023-06-05 11:15:00
77.726,20,Seawater,2023-06-05 11:20:00
77.776,20,Seawater,2023-06-05 11:25:00
77.741,20,Seawater,2023-06-05 11:30:00
77.826,20,Seawater,2023-06-05 11:35:00
77.787,20,Seawater,2023-06-05 11:40:00
77.816,20,Seawater,2023-06-05 11:45:00
77.756,20,Seawater,2023-06-05 11:50:00
77.817,20,Seawater,2023-06-05 11:55:00
77.795,20,Seawater,2023-06-05 12:00:00
77.838,20,Seawater,2023-06-05 12:05:00
77.772,20,Seawater,2023-06-05 12:10:00
77.805,20,Seawater,2023-06-05 12:15:00
77.813,20,Seawater,2023-06-05 12:20:00
77.771,20,Seawater,2023-06-05 12:25:00
77.82,20,Seawater,2023-06-05 12:30:00
77.809,20,Seawater,2023-06-05 12:35:00
77.821,20,Seawater,2023-06-05 12:40:00
77.833,20,Seawater,2023-06-05 12:45:00
77.865,20,Seawater,2023-06-05 12:50:00
77.847,20,Seawater,2023-06-05 12:55:00
77.903,20,Seawater,2023-06-05 13:00:00
77.913,20,Seawater,2023-06-05 13:05:00
77.845,20,Seawater,2023-06-05 13:10:00
77.923,20,Seawater,2023-06-05 13:15:00
77.863,20,Seawater,2023-06-05 13:20:00
77.926,20,Seawater,2023-06-05 13:25:00
77.918,20,Seawater,2023-06-05 13:30:00
77.872,20,Seawater,2023-06-05 13:35:00
77.908,20,Seawater,2023-06-05 13:40:00
77.949,20,Seawater,2023-06-05 13:45:00
77.94,20,Seawater,2023-06-05 13:50:00
77.95,20,Seawater,2023-06-05 13:55:00
77.889,20,Seawater,2023-06-05 14:00:00
77.95,20,Seawater,2023-06-05 14:05:00
77.949,20,Seawater,2023-06-05 14:10:00
77.955,20,Seawater,2023-06-05 14:15:00
77.947,20,Seawater,2023-06-05 14:20:00
77.976,20,Seawater,2023-06-05 14:25:00
77.99,20,Seawater,2023-06-05 14:30:00
77.983,20,Seawater,2023-06-05 14:35:00
77.973,20,Seawater,2023-06-05 14:40:00
78.022,20,Seawater,2023-06-05 14:45:00
78.052,20,Seawater,2023-06-05 14:50:00
78.027,20,Seawater,2023-06-05 14:55:00
78.048,20,Seawater,2023-06-05 15:00:00
78.071,20,Seawater,2023-06-05 15:05:00
78.072,20,Seawater,2023-06-05 15:10:00
77.991,20,Seawater,2023-06-05 15:15:00
78.065,20,Seawater,2023-06-05 15:20:00
78.111,20,Seawater,2023-06-05 15:25:00
78.1,20,Seawater,2023-06-05 15:30:00
78.133,20,Seawater,2023-06-05 15:35:00
78.046,20,Seawater,2023-06-05 15:40:00
78.033,20,Seawater,2023-06-05 15:45:00
78.112,20,Seawater,2023-06-05 15:50:00
78.079,20,Seawater,2023-06-05 15:55:00
78.114,20,Seawater,2023-06-05 16:00:00
78.193,20,Seawater,2023-06-05 16:05:00
78.151,20,Seawater,2023-06-05 16:10:00
78.149,20,Seawater,2023-06-05 16:15:00
78.181,20,Seawater,2023-06-05 16:20:00
78.212,20,Seawater,2023-06-05 16:25:00
78.209,20,Seawater,2023-06-05 16:30:00
78.161,20,Seawater,2023-06-05 16:35:00
78.226,20,Seawater,2023-06-05 16:40:00
78.206,20,Seawater,2023-06-05 16:45:00
78.204,20,Seawater,2023-06-05 16:50:00
78.221,20,Seawater,2023-06-05 16:55:00
78.283,20,Seawater,2023-06-05 17:00:00
78.28,20,Seawater,2023-06-05 17:05:00
78.249,20,Seawater,2023-06-05 17:10:00
78.261,20,Seawater,2023-06-05 17:15:00
78.311,20,Seawater,2023-06-05 17:20:00
78.279,20,Seawater,2023-06-05 17:25:00
78.358,20,Seawater,2023-06-05 17:30:00
78.355,20,Seawater,2023-06-05 17:35:00
78.364,20,Seawater,2023-06-05 17:40:00
78.31,20,Seawater,2023-06-05 17:45:00
78.313,20,Seawater,2023-06-05 17:50:00
78.363,20,Seawater,2023-06-05 17:55:00
78.321,20,Seawater,2023-06-05 18:00:00
78.385,20,Seawater,2023-06-05 18:05:00
78.335,20,Seawater,2023-06-05 18:10:00
78.277,20,Seawater,2023-06-05 18:15:00
78.291,20,Seawater,2023-06-05 18:20:00
78.352,20,Seawater,2023-06-05 18:25:00
78.317,20,Seawater,2023-06-05 18:30:00
78.289,20,Seawater,2023-06-05 18:35:00
78.361,20,Seawater,2023-06-05 18:40:00
78.309,20,Seawater,2023-06-05 18:45:00
78.306,20,Seawater,2023-06-05 18:50:00
78.34,20,Seawater,2023-06-05 18:55:00
78.346,20,Seawater,2023-06-05 19:00:00
78.414,20,Seawater,2023-06-05 19:05:00
78.382,20,Seawater,2023-06-05 19:10:00
78.422,20,Seawater,2023-06-05 19:15:00
78.402,20,Seawater,2023-06-05 19:20:00
78.459,20,Seawater,2023-06-05 19:25:00
78.373,20,Seawater,2023-06-05 19:30:00
78.412,20,Seawater,2023-06-05 19:35:00
78.511,20,Seawater,2023-06-05 19:40:00
78.467,20,Seawater,2023-06-05 19:45:00
78.507,20,Seawater,2023-06-05 19:50:00
78.443,20,Seawater,2023-06-05 19:55:00
78.488,20,Seawater,2023-06-05 20:00:00
78.48,20,Seawater,2023-06-05 20:05:00
78.445,20,Seawater,2023-06-05 20:10:00
78.537,20,Seawater,2023-06-05 20:15:00
78.577,20,Seawater,2023-06-05 20:20:00
78.581,20,Seawater,2023-06-05 20:25:00
78.544,20,Seawater,2023-06-05 20:30:00
78.571,20,Seawater,2023-06-05 20:35:00
78.582,20,Seawater,2023-06-05 20:40:00
78.672,20,Seawater,2023-06-05 20:45:00
78.606,20,Seawater,2023-06-05 20:50:00
78.576,20,Seawater,2023-06-05 20:55:00
78.581,20,Seawater,2023-06-05 21:00:00
78.634,20,Seawater,2023-06-05 21:05:00
78.664,20,Seawater,2023-06-05 21:10:00
78.763,20,Seawater,2023-06-05 21:15:00
78.747,20,Seawater,2023-06-05 21:20:00
78.75,20,Seawater,2023-06-05 21:25:00
78.744,20,Seawater,2023-06-05 21:30:00
78.813,20,Seawater,2023-06-05 21:35:00
78.763,20,Seawater,2023-06-05 21:40:00
78.811,20,Seawater,2023-06-05 21:45:00
78.792,20,Seawater,2023-06-05 21:50:00
78.819,20,Seawater,2023-06-05 21:55:00
78.81,20,Seawater,2023-06-05 22:00:00
78.795,20,Seawater,2023-06-05 22:05:00
78.842,20,Seawater,2023-06-05 22:10:00
78.918,20,Seawater,2023-06-05 22:15:00
78.893,20,Seawater,2023-06-05 22:20:00
78.953,20,Seawater,2023-06-05 22:25:00
78.907,20,Seawater,2023-06-05 22:30:00
78.972,20,Seawater,2023-06-05 22:35:00
78.946,20,Seawater,2023-06-05 22:40:00
79.012,20,Seawater,2023-06-05 22:45:00
79.034,20,Seawater,2023-06-05 22:50:00
78.967,20,Seawater,2023-06-05 22:55:00
79.028,20,Seawater,2023-06-05 23:00:00
78.987,20,Seawater,2023-06-05 23:05:00
78.992,20,Seawater,2023-06-05 23:10:00
79.019,20,Seawater,2023-06-05 23:15:00
79.05,20,Seawater,2023-06-05 23:20:00
79.049,20,Seawater,2023-06-05 23:25:00
79.067,20,Seawater,2023-06-05 23:30:00
79.049,20,Seawater,2023-06-05 23:35:00
79.031,20,Seawater,2023-06-05 23:40:00
78.994,20,Seawater,2023-06-05 23:45:00
79.078,20,Seawater,2023-06-05 23:50:00
79.058,20,Seawater,2023-06-05 23:55:00
79.061,20,Seawater,2023-06-06
79.073,20,Seawater,2023-06-06 00:05:00
79.05,20,Seawater,2023-06-06 00:10:00
79.135,20,Seawater,2023-06-06 00:15:00
79.095,20,Seawater,2023-06-06 00:20:00
79.127,20,Seawater,2023-06-06 00:25:00
79.141,20,Seawater,2023-06-06 00:30:00
79.16,20,Seawater,2023-06-06 00:35:00
79.128,20,Seawater,2023-06-06 00:40:00
79.135,20,Seawater,2023-06-06 00:45:00
79.215,20,Seawater,2023-06-06 00:50:00
79.182,20,Seawater,2023-06-06 00:55:00
79.229,20,Seawater,2023-06-06 01:00:00
79.206,20,Seawater,2023-06-06 01:05:00
79.265,20,Seawater,2023-06-06 01:10:00
79.284,20,Seawater,2023-06-06 01:15:00
79.247,20,Seawater,2023-06-06 01:20:00
79.295,20,Seawater,2023-06-06 01:25:00
79.273,20,Seawater,2023-06-06 01:30:00
79.279,20,Seawater,2023-06-06 01:35:00
79.33,20,Seawater,2023-06-06 01:40:00
79.357,20,Seawater,2023-06-06 01:45:00
79.307,20,Seawater,2023-06-06 01:50:00
79.317,20,Seawater,2023-06-06 01:55:00
79.315,20,Seawater,2023-06-06 02:00:00
79.35,20,Seawater,2023-06-06 02:05:00
79.347,20,Seawater,2023-06-06 02:10:00
79.387,20,Seawater,2023-06-06 02:15:00
79.386,20,Seawater,2023-06-06 02:20:00
79.479,20,Seawater,2023-06-06 02:25:00
79.396,20,Seawater,2023-06-06 02:30:00
79.462,20,Seawater,2023-06-06 02:35:00
79.379,20,Seawater,2023-06-06 02:40:00
79.492,20,Seawater,2023-06-06 02:45:00
79.521,20,Seawater,2023-06-06 02:50:00
79.529,20,Seawater,2023-06-06 02:55:00
79.503,20,Seawater,2023-06-06 03:00:00
79.549,20,Seawater,2023-06-06 03:05:00
79.519,20,Seawater,2023-06-06 03:10:00
79.591,20,Seawater,2023-06-06 03:15:00
79.555,20,Seawater,2023-06-06 03:20:00
79.61,20,Seawater,2023-06-06 03:25:00
79.544,20,Seawater,2023-06-06 03:30:00
79.635,20,Seawater,2023-06-06 03:35:00
79.611,20,Seawater,2023-06-06 03:40:00
79.653,20,Seawater,2023-06-06 03:45:00
79.649,20,Seawater,2023-06-06 03:50:00
79.587,20,Seawater,2023-06-06 03:55:00
79.644,20,Seawater,2023-06-06 04:00:00
79.696,20,Seawater,2023-06-06 04:05:00
79.769,20,Seawater,2023-06-06 04:10:00
79.74,20,Seawater,2023-06-06 04:15:00
79.707,20,Seawater,2023-06-06 04:20:00
79.708,20,Seawater,2023-06-06 04:25:00
79.773,20,Seawater,2023-06-06 04:30:00
79.716,20,Seawater,2023-06-06 04:35:00
79.769,20,Seawater,2023-06-06 04:40:00
79.737,20,Seawater,2023-06-06 04:45:00
79.561,20,Seawater,2023-06-06 04:50:00
79.44,20,Seawater,2023-06-06 04:55:00
79.288,20,Seawater,2023-06-06 05:00:00
79.098,20,Seawater,2023-06-06 05:05:00
78.891,20,Seawater,2023-06-06 05:10:00
78.726,20,Seawater,2023-06-06 05:15:00
78.544,20,Seawater,2023-06-06 05:20:00
78.464,20,Seawater,2023-06-06 05:25:00
78.248,20,Seawater,2023-06-06 05:30:00
78.112,20,Seawater,2023-06-06 05:35:00
77.893,20,Seawater,2023-06-06 05:40:00
77.723,20,Seawater,2023-06-06 05:45:00
77.546,20,Seawater,2023-06-06 05:50:00
77.298,20,Seawater,2023-06-06 05:55:00
77.076,20,Seawater,2023-06-06 06:00:00
76.827,20,Seawater,2023-06-06 06:05:00
76.477,20,Seawater,2023-06-06 06:10:00
76.285,20,Seawater,2023-06-06 06:15:00
75.956,20,Seawater,2023-06-06 06:20:00
75.548,20,Seawater,2023-06-06 06:25:00
75.108,20,Seawater,2023-06-06 06:30:00
74.63,20,Seawater,2023-06-06 06:35:00
74.099,20,Seawater,2023-06-06 06:40:00
73.509,20,Seawater,2023-06-06 06:45:00
72.956,20,Seawater,2023-06-06 06:50:00
72.283,20,Seawater,2023-06-06 06:55:00
71.622,20,Seawater,2023-06-06 07:00:00
70.918,20,Seawater,2023-06-06 07:05:00
70.15,20,Seawater,2023-06-06 07:10:00
69.277,20,Seawater,2023-06-06 07:15:00
68.664,20,Seawater,2023-06-06 07:20:00
68.21,20,Seawater,2023-06-06 07:25:00
67.618,20,Seawater,2023-06-06 07:30:00
67.119,20,Seawater,2023-06-06 07:35:00
66.819,20,Seawater,2023-06-06 07:40:00
66.664,20,Seawater,2023-06-06 07:45:00
66.645,20,Seawater,2023-06-06 07:50:00
66.723,20,Seawater,2023-06-06 07:55:00
66.844,20,Seawater,2023-06-06 08:00:00
66.849,20,Seawater,2023-06-06 08:05:00
66.937,20,Seawater,2023-06-06 08:10:00
66.763,20,Seawater,2023-06-06 08:15:00
66.614,20,Seawater,2023-06-06 08:20:00
66.74,20,Seawater,2023-06-06 08:25:00
66.928,20,Seawater,2023-06-06 08:30:00
67.28,20,Seawater,2023-06-06 08:35:00
67.228,20,Seawater,2023-06-06 08:40:00
67.051,20,Seawater,2023-06-06 08:45:00
66.905,20,Seawater,2023-06-06 08:50:00
66.722,20,Seawater,2023-06-06 08:55:00
66.566,20,Seawater,2023-06-06 09:00:00
66.426,20,Seawater,2023-06-06 09:05:00
66.331,20,Seawater,2023-06-06 09:10:00
66.31,20,Seawater,2023-06-06 09:15:00
66.261,20,Seawater,2023-06-06 09:20:00
66.124,20,Seawater,2023-06-06 09:25:00
66.159,20,Seawater,2023-06-06 09:30:00
66.107,20,Seawater,2023-06-06 09:35:00
65.924,20,Seawater,2023-06-06 09:40:00
65.818,20,Seawater,2023-06-06 09:45:00
65.828,20,Seawater,2023-06-06 09:50:00
65.757,20,Seawater,2023-06-06 09:55:00
65.534,20,Seawater,2023-06-06 10:00:00
65.264,20,Seawater,2023-06-06 10:05:00
64.969,20,Seawater,2023-06-06 10:10:00
64.637,20,Seawater,2023-06-06 10:15:00
64.332,20,Seawater,2023-06-06 10:20:00
64.045,20,Seawater,2023-06-06 10:25:00
63.847,20,Seawater,2023-06-06 10:30:00
63.904,20,Seawater,2023-06-06 10:35:00
63.815,20,Seawater,2023-06-06 10:40:00
63.914,20,Seawater,2023-06-06 10:45:00
63.906,20,Seawater,2023-06-06 10:50:00
64.115,20,Seawater,2023-06-06 10:55:00
64.323,20,Seawater,2023-06-06 11:00:00
64.636,20,Seawater,2023-06-06 11:05:00
64.732,20,Seawater,2023-06-06 11:10:00
64.827,20,Seawater,2023-06-06 11:15:00
64.904,20,Seawater,2023-06-06 11:20:00
64.846,20,Seawater,2023-06-06 11:25:00
64.74,20,Seawater,2023-06-06 11:30:00
64.535,20,Seawater,2023-06-06 11:35:00
64.277,20,Seawater,2023-06-06 11:40:00
63.802,20,Seawater,2023-06-06 11:45:00
63.196,20,Seawater,2023-06-06 11:50:00
62.521,20,Seawater,2023-06-06 11:55:00
61.76,20,Seawater,2023-06-06 12:00:00
61.095,20,Seawater,2023-06-06 12:05:00
60.579,20,Seawater,2023-06-06 12:10:00
60.322,20,Seawater,2023-06-06 12:15:00
60.066,20,Seawater,2023-06-06 12:20:00
59.739,20,Seawater,2023-06-06 12:25:00
59.453,20,Seawater,2023-06-06 12:30:00
59.029,20,Seawater,2023-06-06 12:35:00
58.51,20,Seawater,2023-06-06 12:40:00
57.857,20,Seawater,2023-06-06 12:45:00
57.108,20,Seawater,2023-06-06 12:50:00
56.289,20,Seawater,2023-06-06 12:55:00
55.557,20,Seawater,2023-06-06 13:00:00
54.939,20,Seawater,2023-06-06 13:05:00
54.299,20,Seawater,2023-06-06 13:10:00
53.541,20,Seawater,2023-06-06 13:15:00
