datetime_est,depth_cm,plot,eh_mv
2023-06-08 21:15:00,50,Freshwater,749.03364
2023-06-08 21:15:00,50,Seawater,672.5944
2023-06-08 21:30:00,5,Control,581.20406
2023-06-08 21:30:00,5,Freshwater,553.915258
2023-06-08 21:30:00,5,Seawater,483.099468
2023-06-08 21:30:00,15,Control,757.60454
2023-06-08 21:30:00,15,Freshwater,306.06807399999997
2023-06-08 21:30:00,15,Seawater,403.561982
2023-06-08 21:30:00,30,Control,754.50662
2023-06-08 21:30:00,30,Freshwater,292.37174
2023-06-08 21:30:00,30,Seawater,626.43914
2023-06-08 21:30:00,50,Control,788.6824599999999
2023-06-08 21:30:00,50,Freshwater,748.66002
2023-06-08 21:30:00,50,Seawater,672.33574
2023-06-08 21:45:00,5,Control,581.30344
2023-06-08 21:45:00,5,Freshwater,553.167458
2023-06-08 21:45:00,5,Seawater,483.250316
2023-06-08 21:45:00,15,Control,757.8050000000001
2023-06-08 21:45:00,15,Freshwater,305.558224
2023-06-08 21:45:00,15,Seawater,402.470006
2023-06-08 21:45:00,30,Control,754.8438399999999
2023-06-08 21:45:00,30,Freshwater,290.91013999999996
2023-06-08 21:45:00,30,Seawater,626.20028
2023-06-08 21:45:00,50,Control,788.7459600000001
2023-06-08 21:45:00,50,Freshwater,747.84422
2023-06-08 21:45:00,50,Seawater,671.89212
2023-06-08 22:00:00,5,Control,580.88886
2023-06-08 22:00:00,5,Freshwater,552.453632
2023-06-08 22:00:00,5,Seawater,483.2449240000001
2023-06-08 22:00:00,15,Control,757.93506
2023-06-08 22:00:00,15,Freshwater,306.238026
2023-06-08 22:00:00,15,Seawater,401.75341000000003
2023-06-08 22:00:00,30,Control,755.1105999999999
2023-06-08 22:00:00,30,Freshwater,288.73476
2023-06-08 22:00:00,30,Seawater,625.99554
2023-06-08 22:00:00,50,Control,788.8756199999999
2023-06-08 22:00:00,50,Freshwater,747.77626
2023-06-08 22:00:00,50,Seawater,671.55088
2023-06-08 22:15:00,5,Control,581.07272
2023-06-08 22:15:00,5,Freshwater,552.181722
2023-06-08 22:15:00,5,Seawater,483.279044
2023-06-08 22:15:00,15,Control,758.0208799999999
2023-06-08 22:15:00,15,Freshwater,306.034088
2023-06-08 22:15:00,15,Seawater,400.86616200000003
2023-06-08 22:15:00,30,Control,755.3347599999998
2023-06-08 22:15:00,30,Freshwater,286.52538
2023-06-08 22:15:00,30,Seawater,625.82492
2023-06-08 22:15:00,50,Control,788.8275600000001
2023-06-08 22:15:00,50,Freshwater,747.09642
2023-06-08 22:15:00,50,Seawater,671.24378
2023-06-08 22:30:00,5,Control,581.54862
2023-06-08 22:30:00,5,Freshwater,551.618236
2023-06-08 22:30:00,5,Seawater,483.41552
2023-06-08 22:30:00,15,Control,758.1879799999999
2023-06-08 22:30:00,15,Freshwater,306.068076
2023-06-08 22:30:00,15,Seawater,399.876616
2023-06-08 22:30:00,30,Control,755.4676599999999
2023-06-08 22:30:00,30,Freshwater,284.41798
2023-06-08 22:30:00,30,Seawater,625.62018
2023-06-08 22:30:00,50,Control,788.99446
2023-06-08 22:30:00,50,Freshwater,747.13044
2023-06-08 22:30:00,50,Seawater,670.76604
2023-06-08 22:45:00,5,Control,582.3601
2023-06-08 22:45:00,5,Freshwater,551.311826
2023-06-08 22:45:00,5,Seawater,482.83542
2023-06-08 22:45:00,15,Control,758.3459599999999
2023-06-08 22:45:00,15,Freshwater,306.373856
2023-06-08 22:45:00,15,Seawater,398.98937
2023-06-08 22:45:00,30,Control,755.7624199999999
2023-06-08 22:45:00,30,Freshwater,282.1405
2023-06-08 22:45:00,30,Seawater,625.6004
2023-06-08 22:45:00,50,Control,789.0491800000001
2023-06-08 22:45:00,50,Freshwater,746.65382
2023-06-08 22:45:00,50,Seawater,670.4733
2023-06-08 23:00:00,5,Control,582.60818
2023-06-08 23:00:00,5,Freshwater,550.59853
2023-06-08 23:00:00,5,Seawater,482.80129999999997
2023-06-08 23:00:00,15,Control,758.459
2023-06-08 23:00:00,15,Freshwater,305.742516
2023-06-08 23:00:00,15,Seawater,398.20456
2023-06-08 23:00:00,30,Control,755.9779399999999
2023-06-08 23:00:00,30,Freshwater,279.9312
2023-06-08 23:00:00,30,Seawater,625.36154
2023-06-08 23:00:00,50,Control,789.0944599999999
2023-06-08 23:00:00,50,Freshwater,746.14472
2023-06-08 23:00:00,50,Seawater,670.0638
2023-06-08 23:15:00,5,Control,582.0966
2023-06-08 23:15:00,5,Freshwater,550.054634
2023-06-08 23:15:00,5,Seawater,482.9180359999999
2023-06-08 23:15:00,15,Control,758.5630399999999
2023-06-08 23:15:00,15,Freshwater,306.49032800000003
2023-06-08 23:15:00,15,Seawater,397.385562
2023-06-08 23:15:00,30,Control,756.0478199999999
2023-06-08 23:15:00,30,Freshwater,277.55188
2023-06-08 23:15:00,30,Seawater,625.12266
2023-06-08 23:15:00,50,Control,789.0618799999999
2023-06-08 23:15:00,50,Freshwater,746.0427
2023-06-08 23:15:00,50,Seawater,669.75668
2023-06-08 23:30:00,5,Control,581.4846
2023-06-08 23:30:00,5,Freshwater,549.578834
2023-06-08 23:30:00,5,Seawater,482.9862599999999
2023-06-08 23:30:00,15,Control,758.8411799999999
2023-06-08 23:30:00,15,Freshwater,306.21840799999995
2023-06-08 23:30:00,15,Seawater,396.70309199999997
2023-06-08 23:30:00,30,Control,756.2575599999999
2023-06-08 23:30:00,30,Freshwater,275.13856799999996
2023-06-08 23:30:00,30,Seawater,625.08854
2023-06-08 23:30:00,50,Control,789.1010399999999
2023-06-08 23:30:00,50,Freshwater,745.19296
2023-06-08 23:30:00,50,Seawater,669.3472
2023-06-08 23:45:00,5,Control,581.96118
2023-06-08 23:45:00,5,Freshwater,548.947356
2023-06-08 23:45:00,5,Seawater,483.0688799999999
2023-06-08 23:45:00,15,Control,758.8384199999999
2023-06-08 23:45:00,15,Freshwater,306.524306
2023-06-08 23:45:00,15,Seawater,395.815866
2023-06-08 23:45:00,30,Control,756.45986
2023-06-08 23:45:00,30,Freshwater,272.65727
2023-06-08 23:45:00,30,Seawater,624.91792
2023-06-08 23:45:00,50,Control,789.16648
2023-06-08 23:45:00,50,Freshwater,745.39692
2023-06-08 23:45:00,50,Seawater,668.86948
2023-06-09,5,Control,582.05928
2023-06-09,5,Freshwater,548.2479060000001
2023-06-09,5,Seawater,483.48732800000005
2023-06-09,15,Control,758.96854
2023-06-09,15,Freshwater,306.524314
2023-06-09,15,Seawater,394.928652
2023-06-09,30,Control,756.6224799999999
2023-06-09,30,Freshwater,269.972032
2023-06-09,30,Seawater,624.54258
2023-06-09,50,Control,789.1919999999999
2023-06-09,50,Freshwater,744.7511000000001
2023-06-09,50,Seawater,668.4941
2023-06-09 00:15:00,5,Control,582.47746
2023-06-09 00:15:00,5,Freshwater,547.732732
2023-06-09 00:15:00,5,Seawater,483.56989999999996
2023-06-09 00:15:00,15,Control,759.1145799999999
2023-06-09 00:15:00,15,Freshwater,306.38831799999997
2023-06-09 00:15:00,15,Seawater,393.76844
2023-06-09 00:15:00,30,Control,756.8368399999999
2023-06-09 00:15:00,30,Freshwater,267.558692
2023-06-09 00:15:00,30,Seawater,624.40608
2023-06-09 00:15:00,50,Control,789.2701999999999
2023-06-09 00:15:00,50,Freshwater,744.8530000000001
2023-06-09 00:15:00,50,Seawater,668.08462
2023-06-09 00:30:00,5,Control,582.8863
2023-06-09 00:30:00,5,Freshwater,546.741316
2023-06-09 00:30:00,5,Seawater,483.60404399999993
2023-06-09 00:30:00,15,Control,759.18108
2023-06-09 00:30:00,15,Freshwater,306.590682
2023-06-09 00:30:00,15,Seawater,393.13444200000004
2023-06-09 00:30:00,30,Control,757.0058799999999
2023-06-09 00:30:00,30,Freshwater,264.80456
2023-06-09 00:30:00,30,Seawater,624.0648199999999
2023-06-09 00:30:00,50,Control,789.2340399999999
2023-06-09 00:30:00,50,Freshwater,744.4020800000001
2023-06-09 00:30:00,50,Seawater,667.7434
2023-06-09 00:45:00,5,Control,582.99024
2023-06-09 00:45:00,5,Freshwater,547.051934
2023-06-09 00:45:00,5,Seawater,483.71360400000003
2023-06-09 00:45:00,15,Control,759.3198999999998
2023-06-09 00:45:00,15,Freshwater,306.52403
2023-06-09 00:45:00,15,Seawater,392.24723200000005
2023-06-09 00:45:00,30,Control,757.17706
2023-06-09 00:45:00,30,Freshwater,262.357984
2023-06-09 00:45:00,30,Seawater,623.86008
2023-06-09 00:45:00,50,Control,789.3029
2023-06-09 00:45:00,50,Freshwater,743.8997400000001
2023-06-09 00:45:00,50,Seawater,667.36804
2023-06-09 01:00:00,5,Control,583.9163599999999
2023-06-09 01:00:00,5,Freshwater,546.247008
2023-06-09 01:00:00,5,Seawater,483.90036399999997
2023-06-09 01:00:00,15,Control,759.4590199999999
2023-06-09 01:00:00,15,Freshwater,306.726966
2023-06-09 01:00:00,15,Seawater,391.56473800000003
2023-06-09 01:00:00,30,Control,757.3162199999999
2023-06-09 01:00:00,30,Freshwater,259.67225080000003
2023-06-09 01:00:00,30,Seawater,623.55296
2023-06-09 01:00:00,50,Control,789.23708
2023-06-09 01:00:00,50,Freshwater,743.45222
2023-06-09 01:00:00,50,Seawater,667.02678
2023-06-09 01:15:00,5,Control,583.92732
2023-06-09 01:15:00,5,Freshwater,545.810794
2023-06-09 01:15:00,5,Seawater,484.08535599999993
2023-06-09 01:15:00,15,Control,759.61182
2023-06-09 01:15:00,15,Freshwater,306.82647
2023-06-09 01:15:00,15,Seawater,390.726
2023-06-09 01:15:00,30,Control,757.50316
2023-06-09 01:15:00,30,Freshwater,257.5976818
2023-06-09 01:15:00,30,Seawater,623.51886
2023-06-09 01:15:00,50,Control,789.45916
2023-06-09 01:15:00,50,Freshwater,742.92858
2023-06-09 01:15:00,50,Seawater,666.822
2023-06-09 01:30:00,5,Control,584.30624
2023-06-09 01:30:00,5,Freshwater,545.434436
2023-06-09 01:30:00,5,Seawater,484.119472
2023-06-09 01:30:00,15,Control,759.78454
2023-06-09 01:30:00,15,Freshwater,305.99187400000005
2023-06-09 01:30:00,15,Seawater,389.887278
2023-06-09 01:30:00,30,Control,757.67588
2023-06-09 01:30:00,30,Freshwater,255.116816
2023-06-09 01:30:00,30,Seawater,623.34826
2023-06-09 01:30:00,50,Control,789.42688
2023-06-09 01:30:00,50,Freshwater,742.79708
2023-06-09 01:30:00,50,Seawater,666.34432
2023-06-09 01:45:00,5,Control,584.0870199999999
2023-06-09 01:45:00,5,Freshwater,544.709032
2023-06-09 01:45:00,5,Seawater,484.21642799999995
2023-06-09 01:45:00,15,Control,759.8456199999999
2023-06-09 01:45:00,15,Freshwater,306.80991600000004
2023-06-09 01:45:00,15,Seawater,388.89768000000004
2023-06-09 01:45:00,30,Control,757.94192
2023-06-09 01:45:00,30,Freshwater,252.602568
2023-06-09 01:45:00,30,Seawater,623.17764
2023-06-09 01:45:00,50,Control,789.48942
2023-06-09 01:45:00,50,Freshwater,742.3679
2023-06-09 01:45:00,50,Seawater,666.07132
2023-06-09 02:00:00,5,Control,584.26422
2023-06-09 02:00:00,5,Freshwater,544.439358
2023-06-09 02:00:00,5,Seawater,484.23078799999996
2023-06-09 02:00:00,15,Control,760.02586
2023-06-09 02:00:00,15,Freshwater,306.85887599999995
2023-06-09 02:00:00,15,Seawater,388.215198
2023-06-09 02:00:00,30,Control,758.0879199999999
2023-06-09 02:00:00,30,Freshwater,250.223524
2023-06-09 02:00:00,30,Seawater,622.98724
2023-06-09 02:00:00,50,Control,789.60178
2023-06-09 02:00:00,50,Freshwater,741.31784
2023-06-09 02:00:00,50,Seawater,665.91504
2023-06-09 02:15:00,5,Control,584.43544
2023-06-09 02:15:00,5,Freshwater,543.700322
2023-06-09 02:15:00,5,Seawater,484.415792
2023-06-09 02:15:00,15,Control,760.1972
2023-06-09 02:15:00,15,Freshwater,307.36715000000004
2023-06-09 02:15:00,15,Seawater,387.683568
2023-06-09 02:15:00,30,Control,758.2934399999999
2023-06-09 02:15:00,30,Freshwater,248.06188600000002
2023-06-09 02:15:00,30,Seawater,622.74834
2023-06-09 02:15:00,50,Control,789.60226
2023-06-09 02:15:00,50,Freshwater,741.35722
2023-06-09 02:15:00,50,Seawater,665.53972
2023-06-09 02:30:00,5,Control,584.90466
2023-06-09 02:30:00,5,Freshwater,543.2403
2023-06-09 02:30:00,5,Seawater,484.4103799999999
2023-06-09 02:30:00,15,Control,760.4021599999999
2023-06-09 02:30:00,15,Freshwater,307.29956200000004
2023-06-09 02:30:00,15,Seawater,387.342338
2023-06-09 02:30:00,30,Control,758.5324599999999
2023-06-09 02:30:00,30,Freshwater,245.988658
2023-06-09 02:30:00,30,Seawater,622.61186
2023-06-09 02:30:00,50,Control,789.7065
2023-06-09 02:30:00,50,Freshwater,740.8497
2023-06-09 02:30:00,50,Seawater,665.33494
2023-06-09 02:45:00,5,Control,584.90602
2023-06-09 02:45:00,5,Freshwater,542.74596
2023-06-09 02:45:00,5,Seawater,484.746216
2023-06-09 02:45:00,15,Control,760.5751399999999
2023-06-09 02:45:00,15,Freshwater,306.770436
2023-06-09 02:45:00,15,Seawater,387.288458
2023-06-09 02:45:00,30,Control,758.63704
2023-06-09 02:45:00,30,Freshwater,243.881382
2023-06-09 02:45:00,30,Seawater,622.40712
2023-06-09 02:45:00,50,Control,789.77702
2023-06-09 02:45:00,50,Freshwater,740.23972
2023-06-09 02:45:00,50,Seawater,665.09608
2023-06-09 03:00:00,5,Control,585.24634
2023-06-09 03:00:00,5,Freshwater,542.2196
2023-06-09 03:00:00,5,Seawater,484.81446000000005
2023-06-09 03:00:00,15,Control,760.7438
2023-06-09 03:00:00,15,Freshwater,307.64983
2023-06-09 03:00:00,15,Seawater,387.18606
2023-06-09 03:00:00,30,Control,758.8741
2023-06-09 03:00:00,30,Freshwater,241.992586
2023-06-09 03:00:00,30,Seawater,622.30474
2023-06-09 03:00:00,50,Control,789.84302
2023-06-09 03:00:00,50,Freshwater,740.0551399999999
2023-06-09 03:00:00,50,Seawater,664.72072
2023-06-09 03:15:00,5,Control,585.83196
2023-06-09 03:15:00,5,Freshwater,542.07838
2023-06-09 03:15:00,5,Seawater,485.013784
2023-06-09 03:15:00,15,Control,760.88216
2023-06-09 03:15:00,15,Freshwater,308.635524
2023-06-09 03:15:00,15,Seawater,387.063918
2023-06-09 03:15:00,30,Control,759.01244
2023-06-09 03:15:00,30,Freshwater,240.19107
2023-06-09 03:15:00,30,Seawater,622.285
2023-06-09 03:15:00,50,Control,789.77636
2023-06-09 03:15:00,50,Freshwater,739.03546
2023-06-09 03:15:00,50,Seawater,664.46208
2023-06-09 03:30:00,5,Control,586.27684
2023-06-09 03:30:00,5,Freshwater,541.70388
2023-06-09 03:30:00,5,Seawater,485.21854400000007
2023-06-09 03:30:00,15,Control,760.9854399999999
2023-06-09 03:30:00,15,Freshwater,308.36343400000004
2023-06-09 03:30:00,15,Seawater,386.68856600000004
2023-06-09 03:30:00,30,Control,759.0132
2023-06-09 03:30:00,30,Freshwater,238.355538
2023-06-09 03:30:00,30,Seawater,622.14848
2023-06-09 03:30:00,50,Control,789.8797
2023-06-09 03:30:00,50,Freshwater,739.2384
2023-06-09 03:30:00,50,Seawater,664.155
2023-06-09 03:45:00,5,Control,586.07176
2023-06-09 03:45:00,5,Freshwater,541.09266
2023-06-09 03:45:00,5,Seawater,485.53459599999996
2023-06-09 03:45:00,15,Control,761.12218
2023-06-09 03:45:00,15,Freshwater,308.805494
2023-06-09 03:45:00,15,Seawater,386.415574
2023-06-09 03:45:00,30,Control,759.21832
2023-06-09 03:45:00,30,Freshwater,236.826024
2023-06-09 03:45:00,30,Seawater,621.90962
2023-06-09 03:45:00,50,Control,789.84552
2023-06-09 03:45:00,50,Freshwater,738.72952
2023-06-09 03:45:00,50,Seawater,663.88198
2023-06-09 04:00:00,5,Control,586.72294
2023-06-09 04:00:00,5,Freshwater,540.67948
2023-06-09 04:00:00,5,Seawater,485.70521199999996
2023-06-09 04:00:00,15,Control,761.3272999999999
2023-06-09 04:00:00,15,Freshwater,308.771506
2023-06-09 04:00:00,15,Seawater,386.156962
2023-06-09 04:00:00,30,Control,759.45756
2023-06-09 04:00:00,30,Freshwater,235.194466
2023-06-09 04:00:00,30,Seawater,621.80726
2023-06-09 04:00:00,50,Control,790.05062
2023-06-09 04:00:00,50,Freshwater,738.11768
2023-06-09 04:00:00,50,Seawater,663.6431
2023-06-09 04:15:00,5,Control,587.47498
2023-06-09 04:15:00,5,Freshwater,540.31994
2023-06-09 04:15:00,5,Seawater,485.83630400000004
2023-06-09 04:15:00,15,Control,761.43154
2023-06-09 04:15:00,15,Freshwater,309.281356
2023-06-09 04:15:00,15,Seawater,385.849826
2023-06-09 04:15:00,30,Control,759.62848
2023-06-09 04:15:00,30,Freshwater,233.55767
2023-06-09 04:15:00,30,Seawater,621.50012
2023-06-09 04:15:00,50,Control,790.0848199999999
2023-06-09 04:15:00,50,Freshwater,737.8404999999999
2023-06-09 04:15:00,50,Seawater,663.40424
2023-06-09 04:30:00,5,Control,587.9535
2023-06-09 04:30:00,5,Freshwater,539.51854
2023-06-09 04:30:00,5,Seawater,486.075568
2023-06-09 04:30:00,15,Control,761.74092
2023-06-09 04:30:00,15,Freshwater,309.553288
2023-06-09 04:30:00,15,Seawater,385.645334
2023-06-09 04:30:00,30,Control,759.76522
2023-06-09 04:30:00,30,Freshwater,232.09607200000002
2023-06-09 04:30:00,30,Seawater,621.4666
2023-06-09 04:30:00,50,Control,790.0848199999999
2023-06-09 04:30:00,50,Freshwater,737.4666199999999
2023-06-09 04:30:00,50,Seawater,663.0977800000001
2023-06-09 04:45:00,5,Control,587.7484
2023-06-09 04:45:00,5,Freshwater,539.159
2023-06-09 04:45:00,5,Seawater,486.27677199999994
2023-06-09 04:45:00,15,Control,761.87762
2023-06-09 04:45:00,15,Freshwater,309.73760000000004
2023-06-09 04:45:00,15,Seawater,386.630718
2023-06-09 04:45:00,30,Control,759.90192
2023-06-09 04:45:00,30,Freshwater,231.00837199999998
2023-06-09 04:45:00,30,Seawater,621.29872
2023-06-09 04:45:00,50,Control,790.25574
2023-06-09 04:45:00,50,Freshwater,737.0587199999999
2023-06-09 04:45:00,50,Seawater,663.03254
2023-06-09 05:00:00,5,Control,587.88686
2023-06-09 05:00:00,5,Freshwater,538.58118
2023-06-09 05:00:00,5,Seawater,486.376898
2023-06-09 05:00:00,15,Control,762.01436
2023-06-09 05:00:00,15,Freshwater,309.785962
2023-06-09 05:00:00,15,Seawater,396.54319399999997
2023-06-09 05:00:00,30,Control,760.1070199999999
2023-06-09 05:00:00,30,Freshwater,229.410814
2023-06-09 05:00:00,30,Seawater,621.16696
2023-06-09 05:00:00,50,Control,790.15318
2023-06-09 05:00:00,50,Freshwater,736.51488
2023-06-09 05:00:00,50,Seawater,662.76474
2023-06-09 05:15:00,5,Control,588.1603
2023-06-09 05:15:00,5,Freshwater,538.5759
2023-06-09 05:15:00,5,Seawater,486.872788
2023-06-09 05:15:00,15,Control,762.1169199999999
2023-06-09 05:15:00,15,Freshwater,310.208204
2023-06-09 05:15:00,15,Seawater,402.29312000000004
2023-06-09 05:15:00,30,Control,760.1754
2023-06-09 05:15:00,30,Freshwater,228.731006
2023-06-09 05:15:00,30,Seawater,621.1385200000001
2023-06-09 05:15:00,50,Control,790.1873599999999
2023-06-09 05:15:00,50,Freshwater,735.8690399999999
2023-06-09 05:15:00,50,Seawater,662.56628
2023-06-09 05:30:00,5,Control,588.53804
2023-06-09 05:30:00,5,Freshwater,538.52228
2023-06-09 05:30:00,5,Seawater,486.93599000000006
2023-06-09 05:30:00,15,Control,762.28782
2023-06-09 05:30:00,15,Freshwater,309.61070600000005
2023-06-09 05:30:00,15,Seawater,406.05724
2023-06-09 05:30:00,30,Control,760.24376
2023-06-09 05:30:00,30,Freshwater,227.541338
2023-06-09 05:30:00,30,Seawater,621.08668
2023-06-09 05:30:00,50,Control,790.25572
2023-06-09 05:30:00,50,Freshwater,735.3592
2023-06-09 05:30:00,50,Seawater,662.4143
2023-06-09 05:45:00,5,Control,588.60812
2023-06-09 05:45:00,5,Freshwater,537.9927799999999
2023-06-09 05:45:00,5,Seawater,486.523916
2023-06-09 05:45:00,15,Control,762.42454
2023-06-09 05:45:00,15,Freshwater,310.290544
2023-06-09 05:45:00,15,Seawater,408.9601
2023-06-09 05:45:00,30,Control,760.48304
2023-06-09 05:45:00,30,Freshwater,226.58961
2023-06-09 05:45:00,30,Seawater,620.8862
2023-06-09 05:45:00,50,Control,790.32408
2023-06-09 05:45:00,50,Freshwater,735.1212599999999
2023-06-09 05:45:00,50,Seawater,662.18008
2023-06-09 06:00:00,5,Control,589.2576
2023-06-09 06:00:00,5,Freshwater,537.70124
2023-06-09 06:00:00,5,Seawater,486.5602339999999
2023-06-09 06:00:00,15,Control,762.62966
2023-06-09 06:00:00,15,Freshwater,310.460484
2023-06-09 06:00:00,15,Seawater,411.39905999999996
2023-06-09 06:00:00,30,Control,760.5855799999999
2023-06-09 06:00:00,30,Freshwater,225.297994
2023-06-09 06:00:00,30,Seawater,620.78708
2023-06-09 06:00:00,50,Control,790.3582799999999
2023-06-09 06:00:00,50,Freshwater,734.4074599999999
2023-06-09 06:00:00,50,Seawater,661.9448
2023-06-09 06:15:00,5,Control,588.94992
2023-06-09 06:15:00,5,Freshwater,537.59928
2023-06-09 06:15:00,5,Seawater,486.79010800000003
2023-06-09 06:15:00,15,Control,762.6980199999999
2023-06-09 06:15:00,15,Freshwater,310.76640599999996
2023-06-09 06:15:00,15,Seawater,413.75120000000004
2023-06-09 06:15:00,30,Control,760.72232
2023-06-09 06:15:00,30,Freshwater,224.652146
2023-06-09 06:15:00,30,Seawater,620.59128
2023-06-09 06:15:00,50,Control,790.4266399999999
2023-06-09 06:15:00,50,Freshwater,734.33948
2023-06-09 06:15:00,50,Seawater,661.57782
2023-06-09 06:30:00,5,Control,589.15674
2023-06-09 06:30:00,5,Freshwater,537.33642
2023-06-09 06:30:00,5,Seawater,486.73272599999996
2023-06-09 06:30:00,15,Control,762.9372999999999
2023-06-09 06:30:00,15,Freshwater,311.14027799999997
2023-06-09 06:30:00,15,Seawater,416.68216
2023-06-09 06:30:00,30,Control,760.9616
2023-06-09 06:30:00,30,Freshwater,223.12260799999999
2023-06-09 06:30:00,30,Seawater,620.45764
2023-06-09 06:30:00,50,Control,790.63176
2023-06-09 06:30:00,50,Freshwater,733.8295999999999
2023-06-09 06:30:00,50,Seawater,661.34208
2023-06-09 06:45:00,5,Control,589.32764
2023-06-09 06:45:00,5,Freshwater,536.77294
2023-06-09 06:45:00,5,Seawater,487.23033599999997
2023-06-09 06:45:00,15,Control,763.07402
2023-06-09 06:45:00,15,Freshwater,311.290616
2023-06-09 06:45:00,15,Seawater,419.70867999999996
2023-06-09 06:45:00,30,Control,761.1342199999999
2023-06-09 06:45:00,30,Freshwater,223.10296999999997
2023-06-09 06:45:00,30,Seawater,620.48492
2023-06-09 06:45:00,50,Control,790.5650999999999
2023-06-09 06:45:00,50,Freshwater,733.5720399999999
2023-06-09 06:45:00,50,Seawater,661.09424
2023-06-09 07:00:00,5,Control,588.54322
2023-06-09 07:00:00,5,Freshwater,536.0395599999999
2023-06-09 07:00:00,5,Seawater,487.218066
2023-06-09 07:00:00,15,Control,763.28082
2023-06-09 07:00:00,15,Freshwater,312.00442799999996
2023-06-09 07:00:00,15,Seawater,423.26268000000005
2023-06-09 07:00:00,30,Control,761.30512
2023-06-09 07:00:00,30,Freshwater,222.151232
2023-06-09 07:00:00,30,Seawater,620.26196
2023-06-09 07:00:00,50,Control,790.83854
2023-06-09 07:00:00,50,Freshwater,732.9942199999999
2023-06-09 07:00:00,50,Seawater,660.76706
2023-06-09 07:15:00,5,Control,588.7631
2023-06-09 07:15:00,5,Freshwater,535.7676
2023-06-09 07:15:00,5,Seawater,487.3090020000001
2023-06-09 07:15:00,15,Control,763.4892199999999
2023-06-09 07:15:00,15,Freshwater,311.746864
2023-06-09 07:15:00,15,Seawater,425.99209999999994
2023-06-09 07:15:00,30,Control,761.4794599999999
2023-06-09 07:15:00,30,Freshwater,221.437434
2023-06-09 07:15:00,30,Seawater,620.2951400000001
2023-06-09 07:15:00,50,Control,790.73776
2023-06-09 07:15:00,50,Freshwater,732.62032
2023-06-09 07:15:00,50,Seawater,660.73194
2023-06-09 07:30:00,5,Control,588.27378
2023-06-09 07:30:00,5,Freshwater,535.97884
2023-06-09 07:30:00,5,Seawater,486.43612599999994
2023-06-09 07:30:00,15,Control,763.59412
2023-06-09 07:30:00,15,Freshwater,311.92532800000004
2023-06-09 07:30:00,15,Seawater,426.56678
2023-06-09 07:30:00,30,Control,761.55044
2023-06-09 07:30:00,30,Freshwater,220.927528
2023-06-09 07:30:00,30,Seawater,618.58894
2023-06-09 07:30:00,50,Control,790.7369199999999
2023-06-09 07:30:00,50,Freshwater,731.6997399999999
2023-06-09 07:30:00,50,Seawater,658.92336
2023-06-09 07:45:00,5,Control,588.27022
2023-06-09 07:45:00,5,Freshwater,535.2811800000001
2023-06-09 07:45:00,5,Seawater,487.542454
2023-06-09 07:45:00,15,Control,763.82562
2023-06-09 07:45:00,15,Freshwater,312.36778200000003
2023-06-09 07:45:00,15,Seawater,428.32146
2023-06-09 07:45:00,30,Control,761.67946
2023-06-09 07:45:00,30,Freshwater,220.213758
2023-06-09 07:45:00,30,Seawater,619.90002
2023-06-09 07:45:00,50,Control,790.76298
2023-06-09 07:45:00,50,Freshwater,731.6686
2023-06-09 07:45:00,50,Seawater,660.3368
2023-06-09 08:00:00,5,Control,588.20808
2023-06-09 08:00:00,5,Freshwater,534.86924
2023-06-09 08:00:00,5,Seawater,487.025166
2023-06-09 08:00:00,15,Control,763.97142
2023-06-09 08:00:00,15,Freshwater,312.74042
2023-06-09 08:00:00,15,Seawater,427.51688
2023-06-09 08:00:00,30,Control,761.79108
2023-06-09 08:00:00,30,Freshwater,219.669814
2023-06-09 08:00:00,30,Seawater,619.1493
2023-06-09 08:00:00,50,Control,790.84088
2023-06-09 08:00:00,50,Freshwater,730.9482399999999
2023-06-09 08:00:00,50,Seawater,659.92732
2023-06-09 08:15:00,5,Control,587.28796
2023-06-09 08:15:00,5,Freshwater,534.47378
2023-06-09 08:15:00,5,Seawater,488.760088
2023-06-09 08:15:00,15,Control,764.1437
2023-06-09 08:15:00,15,Freshwater,312.333552
2023-06-09 08:15:00,15,Seawater,424.92344
2023-06-09 08:15:00,30,Control,761.9974599999999
2023-06-09 08:15:00,30,Freshwater,219.14040999999997
2023-06-09 08:15:00,30,Seawater,619.31992
2023-06-09 08:15:00,50,Control,790.8422999999999
2023-06-09 08:15:00,50,Freshwater,730.59408
2023-06-09 08:15:00,50,Seawater,659.34722
2023-06-09 08:30:00,5,Control,587.08464
2023-06-09 08:30:00,5,Freshwater,533.75544
2023-06-09 08:30:00,5,Seawater,487.35562200000004
2023-06-09 08:30:00,15,Control,764.4529799999999
2023-06-09 08:30:00,15,Freshwater,312.84363399999995
2023-06-09 08:30:00,15,Seawater,426.37102
2023-06-09 08:30:00,30,Control,762.23842
2023-06-09 08:30:00,30,Freshwater,218.528604
2023-06-09 08:30:00,30,Seawater,619.64138
2023-06-09 08:30:00,50,Control,791.0490799999999
2023-06-09 08:30:00,50,Freshwater,730.39132
2023-06-09 08:30:00,50,Seawater,659.8052
2023-06-09 08:45:00,5,Control,587.15014
2023-06-09 08:45:00,5,Freshwater,533.0416
2023-06-09 08:45:00,5,Seawater,487.19936200000006
2023-06-09 08:45:00,15,Control,764.68976
2023-06-09 08:45:00,15,Freshwater,312.741654
2023-06-09 08:45:00,15,Seawater,427.80422
2023-06-09 08:45:00,30,Control,762.33678
2023-06-09 08:45:00,30,Freshwater,217.78080799999998
