datetime,plot,depth_cm,eh_mv,datetime_est
2023-06-09T03:05:00Z,Freshwater,5,551.906084,2023-06-08 22:05:00
2023-06-09T03:05:00Z,Freshwater,15,306.16901599999994,2023-06-08 22:05:00
2023-06-09T03:05:00Z,Freshwater,30,287.8162,2023-06-08 22:05:00
2023-06-09T03:05:00Z,Freshwater,50,747.83842,2023-06-08 22:05:00
2023-06-09T03:10:00Z,Control,5,580.65858,2023-06-08 22:10:00
2023-06-09T03:10:00Z,Control,15,757.9636466666666,2023-06-08 22:10:00
2023-06-09T03:10:00Z,Control,30,755.0774933333333,2023-06-08 22:10:00
2023-06-09T03:10:00Z,Control,50,789.2709083333333,2023-06-08 22:10:00
2023-06-09T03:10:00Z,Estuarine,5,483.41553200000004,2023-06-08 22:10:00
2023-06-09T03:10:00Z,Estuarine,15,401.03677600000003,2023-06-08 22:10:00
2023-06-09T03:10:00Z,Estuarine,30,625.9614,2023-06-08 22:10:00
2023-06-09T03:10:00Z,Estuarine,50,671.34614,2023-06-08 22:10:00
2023-06-09T03:10:00Z,Freshwater,5,551.773488,2023-06-08 22:10:00
2023-06-09T03:10:00Z,Freshwater,15,306.27191799999997,2023-06-08 22:10:00
2023-06-09T03:10:00Z,Freshwater,30,286.96718,2023-06-08 22:10:00
2023-06-09T03:10:00Z,Freshwater,50,747.63974,2023-06-08 22:10:00
2023-06-09T03:15:00Z,Control,5,581.00092,2023-06-08 22:15:00
2023-06-09T03:15:00Z,Control,15,758.0208799999999,2023-06-08 22:15:00
2023-06-09T03:15:00Z,Control,30,755.2150933333332,2023-06-08 22:15:00
2023-06-09T03:15:00Z,Control,50,789.1436333333334,2023-06-08 22:15:00
2023-06-09T03:15:00Z,Estuarine,5,483.279044,2023-06-08 22:15:00
2023-06-09T03:15:00Z,Estuarine,15,400.866162,2023-06-08 22:15:00
2023-06-09T03:15:00Z,Estuarine,30,625.82492,2023-06-08 22:15:00
2023-06-09T03:15:00Z,Estuarine,50,671.24378,2023-06-08 22:15:00
2023-06-09T03:15:00Z,Freshwater,5,552.181722,2023-06-08 22:15:00
2023-06-09T03:15:00Z,Freshwater,15,306.03408799999994,2023-06-08 22:15:00
2023-06-09T03:15:00Z,Freshwater,30,286.52538,2023-06-08 22:15:00
2023-06-09T03:15:00Z,Freshwater,50,747.09642,2023-06-08 22:15:00
2023-06-09T03:20:00Z,Control,5,581.03116,2023-06-08 22:20:00
2023-06-09T03:20:00Z,Control,15,758.0834199999999,2023-06-08 22:20:00
2023-06-09T03:20:00Z,Control,30,755.2434533333333,2023-06-08 22:20:00
2023-06-09T03:20:00Z,Control,50,789.2229083333333,2023-06-08 22:20:00
2023-06-09T03:20:00Z,Estuarine,5,483.38140000000004,2023-06-08 22:20:00
2023-06-09T03:20:00Z,Estuarine,15,400.524954,2023-06-08 22:20:00
2023-06-09T03:20:00Z,Estuarine,30,625.68842,2023-06-08 22:20:00
2023-06-09T03:20:00Z,Estuarine,50,671.10728,2023-06-08 22:20:00
2023-06-09T03:20:00Z,Freshwater,5,551.9145766666667,2023-06-08 22:20:00
2023-06-09T03:20:00Z,Freshwater,15,306.272018,2023-06-08 22:20:00
2023-06-09T03:20:00Z,Freshwater,30,285.70962,2023-06-08 22:20:00
2023-06-09T03:20:00Z,Freshwater,50,747.77624,2023-06-08 22:20:00
2023-06-09T03:25:00Z,Control,5,581.1713199999999,2023-06-08 22:25:00
2023-06-09T03:25:00Z,Control,15,758.0885199999999,2023-06-08 22:25:00
2023-06-09T03:25:00Z,Control,30,755.2143733333334,2023-06-08 22:25:00
2023-06-09T03:25:00Z,Control,50,789.2283583333333,2023-06-08 22:25:00
2023-06-09T03:25:00Z,Estuarine,5,483.44966,2023-06-08 22:25:00
2023-06-09T03:25:00Z,Estuarine,15,400.14959,2023-06-08 22:25:00
2023-06-09T03:25:00Z,Estuarine,30,625.75666,2023-06-08 22:25:00
2023-06-09T03:25:00Z,Estuarine,50,671.03904,2023-06-08 22:25:00
2023-06-09T03:25:00Z,Freshwater,5,551.8173813333333,2023-06-08 22:25:00
2023-06-09T03:25:00Z,Freshwater,15,306.47596599999997,2023-06-08 22:25:00
2023-06-09T03:25:00Z,Freshwater,30,285.06377999999995,2023-06-08 22:25:00
2023-06-09T03:25:00Z,Freshwater,50,747.33438,2023-06-08 22:25:00
2023-06-09T03:30:00Z,Control,5,581.47682,2023-06-08 22:30:00
2023-06-09T03:30:00Z,Control,15,758.1879799999999,2023-06-08 22:30:00
2023-06-09T03:30:00Z,Control,30,755.3479933333333,2023-06-08 22:30:00
2023-06-09T03:30:00Z,Control,50,789.3105333333333,2023-06-08 22:30:00
2023-06-09T03:30:00Z,Estuarine,5,483.41552,2023-06-08 22:30:00
2023-06-09T03:30:00Z,Estuarine,15,399.87661599999996,2023-06-08 22:30:00
2023-06-09T03:30:00Z,Estuarine,30,625.62018,2023-06-08 22:30:00
2023-06-09T03:30:00Z,Estuarine,50,670.76604,2023-06-08 22:30:00
2023-06-09T03:30:00Z,Freshwater,5,551.618236,2023-06-08 22:30:00
2023-06-09T03:30:00Z,Freshwater,15,306.06807599999996,2023-06-08 22:30:00
2023-06-09T03:30:00Z,Freshwater,30,284.41798,2023-06-08 22:30:00
2023-06-09T03:30:00Z,Freshwater,50,747.13044,2023-06-08 22:30:00
2023-06-09T03:35:00Z,Control,5,581.68418,2023-06-08 22:35:00
2023-06-09T03:35:00Z,Control,15,758.22556,2023-06-08 22:35:00
2023-06-09T03:35:00Z,Control,30,755.4539333333333,2023-06-08 22:35:00
2023-06-09T03:35:00Z,Control,50,789.2286833333333,2023-06-08 22:35:00
2023-06-09T03:35:00Z,Estuarine,5,482.93778000000003,2023-06-08 22:35:00
2023-06-09T03:35:00Z,Estuarine,15,399.501232,2023-06-08 22:35:00
2023-06-09T03:35:00Z,Estuarine,30,625.7273466666667,2023-06-08 22:35:00
2023-06-09T03:35:00Z,Estuarine,50,670.7367066666667,2023-06-08 22:35:00
2023-06-09T03:35:00Z,Freshwater,5,551.2103539999999,2023-06-08 22:35:00
2023-06-09T03:35:00Z,Freshwater,15,306.543946,2023-06-08 22:35:00
2023-06-09T03:35:00Z,Freshwater,30,283.19432,2023-06-08 22:35:00
2023-06-09T03:35:00Z,Freshwater,50,746.9944800000001,2023-06-08 22:35:00
2023-06-09T03:40:00Z,Control,5,581.8212,2023-06-08 22:40:00
2023-06-09T03:40:00Z,Control,15,758.29436,2023-06-08 22:40:00
2023-06-09T03:40:00Z,Control,30,755.5569133333333,2023-06-08 22:40:00
2023-06-09T03:40:00Z,Control,50,789.2291583333333,2023-06-08 22:40:00
2023-06-09T03:40:00Z,Estuarine,5,482.90366,2023-06-08 22:40:00
2023-06-09T03:40:00Z,Estuarine,15,399.228262,2023-06-08 22:40:00
2023-06-09T03:40:00Z,Estuarine,30,625.4932533333333,2023-06-08 22:40:00
2023-06-09T03:40:00Z,Estuarine,50,670.4685133333334,2023-06-08 22:40:00
2023-06-09T03:40:00Z,Freshwater,5,551.3086099999999,2023-06-08 22:40:00
2023-06-09T03:40:00Z,Freshwater,15,306.474924,2023-06-08 22:40:00
2023-06-09T03:40:00Z,Freshwater,30,282.3098,2023-06-08 22:40:00
2023-06-09T03:40:00Z,Freshwater,50,746.95468,2023-06-08 22:40:00
2023-06-09T03:45:00Z,Control,5,582.2882999999999,2023-06-08 22:45:00
2023-06-09T03:45:00Z,Control,15,758.3459599999999,2023-06-08 22:45:00
2023-06-09T03:45:00Z,Control,30,755.6427533333333,2023-06-08 22:45:00
2023-06-09T03:45:00Z,Control,50,789.3396083333333,2023-06-08 22:45:00
2023-06-09T03:45:00Z,Estuarine,5,482.83542,2023-06-08 22:45:00
2023-06-09T03:45:00Z,Estuarine,15,398.98937,2023-06-08 22:45:00
2023-06-09T03:45:00Z,Estuarine,30,625.6004,2023-06-08 22:45:00
2023-06-09T03:45:00Z,Estuarine,50,670.4733,2023-06-08 22:45:00
2023-06-09T03:45:00Z,Freshwater,5,551.311826,2023-06-08 22:45:00
2023-06-09T03:45:00Z,Freshwater,15,306.373856,2023-06-08 22:45:00
2023-06-09T03:45:00Z,Freshwater,30,282.1405,2023-06-08 22:45:00
2023-06-09T03:45:00Z,Freshwater,50,746.65382,2023-06-08 22:45:00
2023-06-09T03:50:00Z,Control,5,582.3382977777778,2023-06-08 22:50:00
2023-06-09T03:50:00Z,Control,15,758.32332,2023-06-08 22:50:00
2023-06-09T03:50:00Z,Control,30,755.6542733333333,2023-06-08 22:50:00
2023-06-09T03:50:00Z,Control,50,789.3518083333333,2023-06-08 22:50:00
2023-06-09T03:50:00Z,Estuarine,5,482.562436,2023-06-08 22:50:00
2023-06-09T03:50:00Z,Estuarine,15,398.614018,2023-06-08 22:50:00
2023-06-09T03:50:00Z,Estuarine,30,625.4639,2023-06-08 22:50:00
2023-06-09T03:50:00Z,Estuarine,50,670.37094,2023-06-08 22:50:00
2023-06-09T03:50:00Z,Freshwater,5,550.6325059999999,2023-06-08 22:50:00
2023-06-09T03:50:00Z,Freshwater,15,306.54872066666667,2023-06-08 22:50:00
2023-06-09T03:50:00Z,Freshwater,30,281.35882,2023-06-08 22:50:00
2023-06-09T03:50:00Z,Freshwater,50,746.65458,2023-06-08 22:50:00
2023-06-09T03:55:00Z,Control,5,582.2431755555556,2023-06-08 22:55:00
2023-06-09T03:55:00Z,Control,15,758.4934,2023-06-08 22:55:00
2023-06-09T03:55:00Z,Control,30,755.6876333333333,2023-06-08 22:55:00
2023-06-09T03:55:00Z,Control,50,789.2655333333333,2023-06-08 22:55:00
2023-06-09T03:55:00Z,Estuarine,5,482.596524,2023-06-08 22:55:00
2023-06-09T03:55:00Z,Estuarine,15,398.477548,2023-06-08 22:55:00
2023-06-09T03:55:00Z,Estuarine,30,625.32742,2023-06-08 22:55:00
2023-06-09T03:55:00Z,Estuarine,50,670.2003,2023-06-08 22:55:00
2023-06-09T03:55:00Z,Freshwater,5,550.972414,2023-06-08 22:55:00
2023-06-09T03:55:00Z,Freshwater,15,306.4515373333333,2023-06-08 22:55:00
2023-06-09T03:55:00Z,Freshwater,30,280.57704,2023-06-08 22:55:00
2023-06-09T03:55:00Z,Freshwater,50,746.58656,2023-06-08 22:55:00
2023-06-09T04:00:00Z,Control,5,582.5244133333333,2023-06-08 23:00:00
2023-06-09T04:00:00Z,Control,15,758.459,2023-06-08 23:00:00
2023-06-09T04:00:00Z,Control,30,755.8582733333333,2023-06-08 23:00:00
2023-06-09T04:00:00Z,Control,50,789.3080083333333,2023-06-08 23:00:00
2023-06-09T04:00:00Z,Estuarine,5,482.8013,2023-06-08 23:00:00
2023-06-09T04:00:00Z,Estuarine,15,398.20456,2023-06-08 23:00:00
2023-06-09T04:00:00Z,Estuarine,30,625.36154,2023-06-08 23:00:00
2023-06-09T04:00:00Z,Estuarine,50,670.0638,2023-06-08 23:00:00
2023-06-09T04:00:00Z,Freshwater,5,550.59853,2023-06-08 23:00:00
2023-06-09T04:00:00Z,Freshwater,15,305.74251599999997,2023-06-08 23:00:00
2023-06-09T04:00:00Z,Freshwater,30,279.9312,2023-06-08 23:00:00
2023-06-09T04:00:00Z,Freshwater,50,746.14472,2023-06-08 23:00:00
2023-06-09T04:05:00Z,Control,5,582.5623133333333,2023-06-08 23:05:00
2023-06-09T04:05:00Z,Control,15,758.567,2023-06-08 23:05:00
2023-06-09T04:05:00Z,Control,30,755.8979133333332,2023-06-08 23:05:00
2023-06-09T04:05:00Z,Control,50,789.2283583333333,2023-06-08 23:05:00
2023-06-09T04:05:00Z,Estuarine,5,482.8743186666667,2023-06-08 23:05:00
2023-06-09T04:05:00Z,Estuarine,15,397.863264,2023-06-08 23:05:00
2023-06-09T04:05:00Z,Estuarine,30,625.25916,2023-06-08 23:05:00
2023-06-09T04:05:00Z,Estuarine,50,669.96146,2023-06-08 23:05:00
2023-06-09T04:05:00Z,Freshwater,5,550.4228039999999,2023-06-08 23:05:00
2023-06-09T04:05:00Z,Freshwater,15,306.590672,2023-06-08 23:05:00
2023-06-09T04:05:00Z,Freshwater,30,279.11429999999996,2023-06-08 23:05:00
2023-06-09T04:05:00Z,Freshwater,50,746.2716,2023-06-08 23:05:00
2023-06-09T04:10:00Z,Control,5,582.1527133333333,2023-06-08 23:10:00
2023-06-09T04:10:00Z,Control,15,758.60192,2023-06-08 23:10:00
2023-06-09T04:10:00Z,Control,30,756.0011733333333,2023-06-08 23:10:00
2023-06-09T04:10:00Z,Control,50,789.3573083333333,2023-06-08 23:10:00
2023-06-09T04:10:00Z,Estuarine,5,482.8449933333333,2023-06-08 23:10:00
2023-06-09T04:10:00Z,Estuarine,15,397.760926,2023-06-08 23:10:00
2023-06-09T04:10:00Z,Estuarine,30,625.25916,2023-06-08 23:10:00
2023-06-09T04:10:00Z,Estuarine,50,669.75666,2023-06-08 23:10:00
2023-06-09T04:10:00Z,Freshwater,5,550.3258659999999,2023-06-08 23:10:00
2023-06-09T04:10:00Z,Freshwater,15,306.524094,2023-06-08 23:10:00
2023-06-09T04:10:00Z,Freshwater,30,278.0956,2023-06-08 23:10:00
2023-06-09T04:10:00Z,Freshwater,50,746.21148,2023-06-08 23:10:00
2023-06-09T04:15:00Z,Control,5,582.0128333333333,2023-06-08 23:15:00
2023-06-09T04:15:00Z,Control,15,758.5630399999999,2023-06-08 23:15:00
2023-06-09T04:15:00Z,Control,30,755.9281533333333,2023-06-08 23:15:00
2023-06-09T04:15:00Z,Control,50,789.3096083333332,2023-06-08 23:15:00
2023-06-09T04:15:00Z,Estuarine,5,482.918036,2023-06-08 23:15:00
2023-06-09T04:15:00Z,Estuarine,15,397.385562,2023-06-08 23:15:00
2023-06-09T04:15:00Z,Estuarine,30,625.12266,2023-06-08 23:15:00
2023-06-09T04:15:00Z,Estuarine,50,669.75668,2023-06-08 23:15:00
2023-06-09T04:15:00Z,Freshwater,5,550.054634,2023-06-08 23:15:00
2023-06-09T04:15:00Z,Freshwater,15,306.490328,2023-06-08 23:15:00
2023-06-09T04:15:00Z,Freshwater,30,277.55188,2023-06-08 23:15:00
2023-06-09T04:15:00Z,Freshwater,50,746.0427,2023-06-08 23:15:00
2023-06-09T04:20:00Z,Control,5,581.4004533333333,2023-06-08 23:20:00
2023-06-09T04:20:00Z,Control,15,758.7039199999999,2023-06-08 23:20:00
2023-06-09T04:20:00Z,Control,30,756.2056733333333,2023-06-08 23:20:00
2023-06-09T04:20:00Z,Control,50,789.3139833333333,2023-06-08 23:20:00
2023-06-09T04:20:00Z,Estuarine,5,482.98626,2023-06-08 23:20:00
2023-06-09T04:20:00Z,Estuarine,15,397.146678,2023-06-08 23:20:00
2023-06-09T04:20:00Z,Estuarine,30,625.22504,2023-06-08 23:20:00
2023-06-09T04:20:00Z,Estuarine,50,669.58608,2023-06-08 23:20:00
2023-06-09T04:20:00Z,Freshwater,5,549.5448319999999,2023-06-08 23:20:00
2023-06-09T04:20:00Z,Freshwater,15,306.626284,2023-06-08 23:20:00
2023-06-09T04:20:00Z,Freshwater,30,276.498192,2023-06-08 23:20:00
2023-06-09T04:20:00Z,Freshwater,50,746.00874,2023-06-08 23:20:00
2023-06-09T04:25:00Z,Control,5,581.1957733333334,2023-06-08 23:25:00
2023-06-09T04:25:00Z,Control,15,758.7386399999999,2023-06-08 23:25:00
2023-06-09T04:25:00Z,Control,30,756.1378933333333,2023-06-08 23:25:00
2023-06-09T04:25:00Z,Control,50,789.4000333333333,2023-06-08 23:25:00
2023-06-09T04:25:00Z,Estuarine,5,483.15687599999995,2023-06-08 23:25:00
2023-06-09T04:25:00Z,Estuarine,15,396.907836,2023-06-08 23:25:00
2023-06-09T04:25:00Z,Estuarine,30,624.95206,2023-06-08 23:25:00
2023-06-09T04:25:00Z,Estuarine,50,669.44956,2023-06-08 23:25:00
2023-06-09T04:25:00Z,Freshwater,5,549.782776,2023-06-08 23:25:00
2023-06-09T04:25:00Z,Freshwater,15,306.694256,2023-06-08 23:25:00
2023-06-09T04:25:00Z,Freshwater,30,275.98832999999996,2023-06-08 23:25:00
2023-06-09T04:25:00Z,Freshwater,50,745.66884,2023-06-08 23:25:00
2023-06-09T04:30:00Z,Control,5,581.4008333333334,2023-06-08 23:30:00
2023-06-09T04:30:00Z,Control,15,758.8411799999999,2023-06-08 23:30:00
2023-06-09T04:30:00Z,Control,30,756.1378933333333,2023-06-08 23:30:00
2023-06-09T04:30:00Z,Control,50,789.3146083333334,2023-06-08 23:30:00
2023-06-09T04:30:00Z,Estuarine,5,482.98625999999996,2023-06-08 23:30:00
2023-06-09T04:30:00Z,Estuarine,15,396.70309199999997,2023-06-08 23:30:00
2023-06-09T04:30:00Z,Estuarine,30,625.08854,2023-06-08 23:30:00
2023-06-09T04:30:00Z,Estuarine,50,669.3472,2023-06-08 23:30:00
2023-06-09T04:30:00Z,Freshwater,5,549.5788339999999,2023-06-08 23:30:00
2023-06-09T04:30:00Z,Freshwater,15,306.21840799999995,2023-06-08 23:30:00
2023-06-09T04:30:00Z,Freshwater,30,275.138568,2023-06-08 23:30:00
2023-06-09T04:30:00Z,Freshwater,50,745.19296,2023-06-08 23:30:00
2023-06-09T04:35:00Z,Control,5,581.6033333333334,2023-06-08 23:35:00
2023-06-09T04:35:00Z,Control,15,758.73488,2023-06-08 23:35:00
2023-06-09T04:35:00Z,Control,30,756.2628955555555,2023-06-08 23:35:00
2023-06-09T04:35:00Z,Control,50,789.4308055555555,2023-06-08 23:35:00
2023-06-09T04:35:00Z,Estuarine,5,483.0934466666667,2023-06-08 23:35:00
2023-06-09T04:35:00Z,Estuarine,15,396.293614,2023-06-08 23:35:00
2023-06-09T04:35:00Z,Estuarine,30,624.95206,2023-06-08 23:35:00
2023-06-09T04:35:00Z,Estuarine,50,669.27894,2023-06-08 23:35:00
2023-06-09T04:35:00Z,Freshwater,5,549.4816186666667,2023-06-08 23:35:00
2023-06-09T04:35:00Z,Freshwater,15,306.626284,2023-06-08 23:35:00
2023-06-09T04:35:00Z,Freshwater,30,274.356766,2023-06-08 23:35:00
2023-06-09T04:35:00Z,Freshwater,50,745.63484,2023-06-08 23:35:00
2023-06-09T04:40:00Z,Control,5,581.7724333333333,2023-06-08 23:40:00
2023-06-09T04:40:00Z,Control,15,758.8347399999999,2023-06-08 23:40:00
2023-06-09T04:40:00Z,Control,30,756.3205977777777,2023-06-08 23:40:00
2023-06-09T04:40:00Z,Control,50,789.3345277777777,2023-06-08 23:40:00
2023-06-09T04:40:00Z,Estuarine,5,483.2006093333333,2023-06-08 23:40:00
2023-06-09T04:40:00Z,Estuarine,15,396.157114,2023-06-08 23:40:00
2023-06-09T04:40:00Z,Estuarine,30,624.8838,2023-06-08 23:40:00
2023-06-09T04:40:00Z,Estuarine,50,669.04012,2023-06-08 23:40:00
2023-06-09T04:40:00Z,Freshwater,5,549.3844413333334,2023-06-08 23:40:00
2023-06-09T04:40:00Z,Freshwater,15,306.18440599999997,2023-06-08 23:40:00
2023-06-09T04:40:00Z,Freshwater,30,273.609004,2023-06-08 23:40:00
2023-06-09T04:40:00Z,Freshwater,50,745.56686,2023-06-08 23:40:00
2023-06-09T04:45:00Z,Control,5,581.8774133333333,2023-06-08 23:45:00
2023-06-09T04:45:00Z,Control,15,758.8384199999999,2023-06-08 23:45:00
2023-06-09T04:45:00Z,Control,30,756.3162599999999,2023-06-08 23:45:00
2023-06-09T04:45:00Z,Control,50,789.373175,2023-06-08 23:45:00
2023-06-09T04:45:00Z,Estuarine,5,483.06888,2023-06-08 23:45:00
2023-06-09T04:45:00Z,Estuarine,15,395.815866,2023-06-08 23:45:00
2023-06-09T04:45:00Z,Estuarine,30,624.91792,2023-06-08 23:45:00
2023-06-09T04:45:00Z,Estuarine,50,668.86948,2023-06-08 23:45:00
2023-06-09T04:45:00Z,Freshwater,5,548.947356,2023-06-08 23:45:00
2023-06-09T04:45:00Z,Freshwater,15,306.52430599999997,2023-06-08 23:45:00
2023-06-09T04:45:00Z,Freshwater,30,272.65727,2023-06-08 23:45:00
2023-06-09T04:45:00Z,Freshwater,50,745.39692,2023-06-08 23:45:00
2023-06-09T04:50:00Z,Control,5,582.0841733333333,2023-06-08 23:50:00
2023-06-09T04:50:00Z,Control,15,758.94342,2023-06-08 23:50:00
2023-06-09T04:50:00Z,Control,30,756.4816622222222,2023-06-08 23:50:00
2023-06-09T04:50:00Z,Control,50,789.4105472222222,2023-06-08 23:50:00
2023-06-09T04:50:00Z,Estuarine,5,483.424488,2023-06-08 23:50:00
2023-06-09T04:50:00Z,Estuarine,15,395.47463,2023-06-08 23:50:00
2023-06-09T04:50:00Z,Estuarine,30,624.81556,2023-06-08 23:50:00
2023-06-09T04:50:00Z,Estuarine,50,668.80124,2023-06-08 23:50:00
2023-06-09T04:50:00Z,Freshwater,5,548.8841626666667,2023-06-08 23:50:00
2023-06-09T04:50:00Z,Freshwater,15,306.52431599999994,2023-06-08 23:50:00
2023-06-09T04:50:00Z,Freshwater,30,271.127698,2023-06-08 23:50:00
2023-06-09T04:50:00Z,Freshwater,50,745.53288,2023-06-08 23:50:00
2023-06-09T04:55:00Z,Control,5,581.9476533333334,2023-06-08 23:55:00
2023-06-09T04:55:00Z,Control,15,759.01204,2023-06-08 23:55:00
2023-06-09T04:55:00Z,Control,30,756.5081244444444,2023-06-08 23:55:00
2023-06-09T04:55:00Z,Control,50,789.4028694444445,2023-06-08 23:55:00
2023-06-09T04:55:00Z,Estuarine,5,483.438848,2023-06-08 23:55:00
2023-06-09T04:55:00Z,Estuarine,15,395.167488,2023-06-08 23:55:00
2023-06-09T04:55:00Z,Estuarine,30,624.67906,2023-06-08 23:55:00
2023-06-09T04:55:00Z,Estuarine,50,668.59648,2023-06-08 23:55:00
2023-06-09T04:55:00Z,Freshwater,5,548.6850033333333,2023-06-08 23:55:00
2023-06-09T04:55:00Z,Freshwater,15,306.456314,2023-06-08 23:55:00
2023-06-09T04:55:00Z,Freshwater,30,270.991734,2023-06-08 23:55:00
2023-06-09T04:55:00Z,Freshwater,50,744.92108,2023-06-08 23:55:00
2023-06-09T05:00:00Z,Control,5,581.9755133333333,2023-06-09
2023-06-09T05:00:00Z,Control,15,758.96854,2023-06-09
2023-06-09T05:00:00Z,Control,30,756.4908466666666,2023-06-09
2023-06-09T05:00:00Z,Control,50,789.3423166666666,2023-06-09
2023-06-09T05:00:00Z,Estuarine,5,483.487328,2023-06-09
2023-06-09T05:00:00Z,Estuarine,15,394.928652,2023-06-09
2023-06-09T05:00:00Z,Estuarine,30,624.54258,2023-06-09
2023-06-09T05:00:00Z,Estuarine,50,668.4941,2023-06-09
2023-06-09T05:00:00Z,Freshwater,5,548.247906,2023-06-09
2023-06-09T05:00:00Z,Freshwater,15,306.524314,2023-06-09
2023-06-09T05:00:00Z,Freshwater,30,269.97203199999996,2023-06-09
2023-06-09T05:00:00Z,Freshwater,50,744.7511000000001,2023-06-09
2023-06-09T05:05:00Z,Control,5,582.0573511111111,2023-06-09 00:05:00
2023-06-09T05:05:00Z,Control,15,759.0791999999999,2023-06-09 00:05:00
2023-06-09T05:05:00Z,Control,30,756.6014866666667,2023-06-09 00:05:00
2023-06-09T05:05:00Z,Control,50,789.4363416666666,2023-06-09 00:05:00
2023-06-09T05:05:00Z,Estuarine,5,483.45797466666664,2023-06-09 00:05:00
2023-06-09T05:05:00Z,Estuarine,15,394.621534,2023-06-09 00:05:00
2023-06-09T05:05:00Z,Estuarine,30,624.47432,2023-06-09 00:05:00
2023-06-09T05:05:00Z,Estuarine,50,668.28936,2023-06-09 00:05:00
2023-06-09T05:05:00Z,Freshwater,5,548.2165793333334,2023-06-09 00:05:00
2023-06-09T05:05:00Z,Freshwater,15,306.624368,2023-06-09 00:05:00
2023-06-09T05:05:00Z,Freshwater,30,269.25707,2023-06-09 00:05:00
2023-06-09T05:05:00Z,Freshwater,50,745.0121,2023-06-09 00:05:00
2023-06-09T05:10:00Z,Control,5,582.3052888888889,2023-06-09 00:10:00
2023-06-09T05:10:00Z,Control,15,759.0803199999999,2023-06-09 00:10:00
2023-06-09T05:10:00Z,Control,30,756.6367266666666,2023-06-09 00:10:00
2023-06-09T05:10:00Z,Control,50,789.3947666666667,2023-06-09 00:10:00
2023-06-09T05:10:00Z,Estuarine,5,483.49686533333335,2023-06-09 00:10:00
2023-06-09T05:10:00Z,Estuarine,15,393.870814,2023-06-09 00:10:00
2023-06-09T05:10:00Z,Estuarine,30,624.47432,2023-06-09 00:10:00
2023-06-09T05:10:00Z,Estuarine,50,668.2211199999999,2023-06-09 00:10:00
2023-06-09T05:10:00Z,Freshwater,5,548.1643806666666,2023-06-09 00:10:00
2023-06-09T05:10:00Z,Freshwater,15,305.810312,2023-06-09 00:10:00
2023-06-09T05:10:00Z,Freshwater,30,268.40833599999996,2023-06-09 00:10:00
2023-06-09T05:10:00Z,Freshwater,50,744.47806,2023-06-09 00:10:00
2023-06-09T05:15:00Z,Control,5,582.3817266666666,2023-06-09 00:15:00
2023-06-09T05:15:00Z,Control,15,759.1145799999999,2023-06-09 00:15:00
2023-06-09T05:15:00Z,Control,30,756.7052066666666,2023-06-09 00:15:00
2023-06-09T05:15:00Z,Control,50,789.4376166666667,2023-06-09 00:15:00
2023-06-09T05:15:00Z,Estuarine,5,483.56989999999996,2023-06-09 00:15:00
2023-06-09T05:15:00Z,Estuarine,15,393.76844,2023-06-09 00:15:00
2023-06-09T05:15:00Z,Estuarine,30,624.40608,2023-06-09 00:15:00
2023-06-09T05:15:00Z,Estuarine,50,668.08462,2023-06-09 00:15:00
2023-06-09T05:15:00Z,Freshwater,5,547.7327319999999,2023-06-09 00:15:00
2023-06-09T05:15:00Z,Freshwater,15,306.38831799999997,2023-06-09 00:15:00
2023-06-09T05:15:00Z,Freshwater,30,267.55869199999995,2023-06-09 00:15:00
2023-06-09T05:15:00Z,Freshwater,50,744.8530000000001,2023-06-09 00:15:00
2023-06-09T05:20:00Z,Control,5,582.5908266666667,2023-06-09 00:20:00
2023-06-09T05:20:00Z,Control,15,759.18894,2023-06-09 00:20:00
2023-06-09T05:20:00Z,Control,30,756.7795266666667,2023-06-09 00:20:00
2023-06-09T05:20:00Z,Control,50,789.4012166666666,2023-06-09 00:20:00
2023-06-09T05:20:00Z,Estuarine,5,483.60404,2023-06-09 00:20:00
2023-06-09T05:20:00Z,Estuarine,15,393.5684806666667,2023-06-09 00:20:00
2023-06-09T05:20:00Z,Estuarine,30,624.30372,2023-06-09 00:20:00
2023-06-09T05:20:00Z,Estuarine,50,668.0164,2023-06-09 00:20:00
2023-06-09T05:20:00Z,Freshwater,5,547.591104,2023-06-09 00:20:00
2023-06-09T05:20:00Z,Freshwater,15,306.72664199999997,2023-06-09 00:20:00
2023-06-09T05:20:00Z,Freshwater,30,266.436066,2023-06-09 00:20:00
2023-06-09T05:20:00Z,Freshwater,50,744.57208,2023-06-09 00:20:00
2023-06-09T05:25:00Z,Control,5,582.4557466666666,2023-06-09 00:25:00
2023-06-09T05:25:00Z,Control,15,759.2597,2023-06-09 00:25:00
2023-06-09T05:25:00Z,Control,30,756.8502466666666,2023-06-09 00:25:00
2023-06-09T05:25:00Z,Control,50,789.4891916666666,2023-06-09 00:25:00
2023-06-09T05:25:00Z,Estuarine,5,483.60406,2023-06-09 00:25:00
2023-06-09T05:25:00Z,Estuarine,15,393.3685253333333,2023-06-09 00:25:00
2023-06-09T05:25:00Z,Estuarine,30,624.20132,2023-06-09 00:25:00
2023-06-09T05:25:00Z,Estuarine,50,667.87988,2023-06-09 00:25:00
2023-06-09T05:25:00Z,Freshwater,5,547.290322,2023-06-09 00:25:00
2023-06-09T05:25:00Z,Freshwater,15,306.592132,2023-06-09 00:25:00
2023-06-09T05:25:00Z,Freshwater,30,265.825074,2023-06-09 00:25:00
