datetime_raw,datetime,temp_c,do_percent_sat,depth,plot
2023-06-05 05:40:00,2023-06-05T10:40:00Z,16.857,81.088,5,Freshwater
2023-06-05 05:45:00,2023-06-05T10:45:00Z,16.854,81.111,5,Freshwater
2023-06-05 05:50:00,2023-06-05T10:50:00Z,16.848,81.048,5,Freshwater
2023-06-05 05:55:00,2023-06-05T10:55:00Z,16.848,81.056,5,Freshwater
2023-06-05 06:00:00,2023-06-05T11:00:00Z,16.841,81.084,5,Freshwater
2023-06-05 06:05:00,2023-06-05T11:05:00Z,16.84,81.108,5,Freshwater
2023-06-04 18:05:00,2023-06-04T23:05:00Z,17.216,83.327,10,Freshwater
2023-06-04 18:10:00,2023-06-04T23:10:00Z,17.217,83.351,10,Freshwater
2023-06-04 18:15:00,2023-06-04T23:15:00Z,17.215,83.358,10,Freshwater
2023-06-04 18:20:00,2023-06-04T23:20:00Z,17.217,83.317,10,Freshwater
2023-06-04 18:25:00,2023-06-04T23:25:00Z,17.216,83.271,10,Freshwater
2023-06-04 18:30:00,2023-06-04T23:30:00Z,17.215,83.265,10,Freshwater
2023-06-04 18:35:00,2023-06-04T23:35:00Z,17.214,83.28,10,Freshwater
2023-06-04 18:40:00,2023-06-04T23:40:00Z,17.213,83.327,10,Freshwater
2023-06-04 18:45:00,2023-06-04T23:45:00Z,17.214,83.202,10,Freshwater
2023-06-04 18:50:00,2023-06-04T23:50:00Z,17.212,83.18,10,Freshwater
2023-06-04 18:55:00,2023-06-04T23:55:00Z,17.212,83.165,10,Freshwater
2023-06-04 19:00:00,2023-06-05T00:00:00Z,17.21,83.219,10,Freshwater
2023-06-04 19:05:00,2023-06-05T00:05:00Z,17.21,83.176,10,Freshwater
2023-06-04 19:10:00,2023-06-05T00:10:00Z,17.208,83.14,10,Freshwater
2023-06-04 19:15:00,2023-06-05T00:15:00Z,17.21,83.164,10,Freshwater
2023-06-04 19:20:00,2023-06-05T00:20:00Z,17.208,83.111,10,Freshwater
2023-06-04 19:25:00,2023-06-05T00:25:00Z,17.207,83.076,10,Freshwater
2023-06-04 19:30:00,2023-06-05T00:30:00Z,17.205,83.133,10,Freshwater
2023-06-04 19:35:00,2023-06-05T00:35:00Z,17.203,83.101,10,Freshwater
2023-06-04 19:40:00,2023-06-05T00:40:00Z,17.198,83.121,10,Freshwater
2023-06-04 19:45:00,2023-06-05T00:45:00Z,17.201,83.133,10,Freshwater
2023-06-04 19:50:00,2023-06-05T00:50:00Z,17.199,83.024,10,Freshwater
2023-06-04 19:55:00,2023-06-05T00:55:00Z,17.194,83.014,10,Freshwater
2023-06-04 20:00:00,2023-06-05T01:00:00Z,17.193,83.036,10,Freshwater
2023-06-04 20:05:00,2023-06-05T01:05:00Z,17.191,82.989,10,Freshwater
2023-06-04 20:10:00,2023-06-05T01:10:00Z,17.189,82.978,10,Freshwater
2023-06-04 20:15:00,2023-06-05T01:15:00Z,17.185,82.984,10,Freshwater
2023-06-04 20:20:00,2023-06-05T01:20:00Z,17.186,83.033,10,Freshwater
2023-06-04 20:25:00,2023-06-05T01:25:00Z,17.185,82.942,10,Freshwater
2023-06-04 20:30:00,2023-06-05T01:30:00Z,17.183,82.949,10,Freshwater
2023-06-04 20:35:00,2023-06-05T01:35:00Z,17.178,82.899,10,Freshwater
2023-06-04 20:40:00,2023-06-05T01:40:00Z,17.174,82.94,10,Freshwater
2023-06-04 20:45:00,2023-06-05T01:45:00Z,17.176,82.905,10,Freshwater
2023-06-04 20:50:00,2023-06-05T01:50:00Z,17.173,82.882,10,Freshwater
2023-06-04 20:55:00,2023-06-05T01:55:00Z,17.168,82.89,10,Freshwater
2023-06-04 21:00:00,2023-06-05T02:00:00Z,17.167,82.945,10,Freshwater
2023-06-04 21:05:00,2023-06-05T02:05:00Z,17.169,82.922,10,Freshwater
2023-06-04 21:10:00,2023-06-05T02:10:00Z,17.163,82.875,10,Freshwater
2023-06-04 21:15:00,2023-06-05T02:15:00Z,17.16,82.825,10,Freshwater
2023-06-04 21:20:00,2023-06-05T02:20:00Z,17.162,82.883,10,Freshwater
2023-06-04 21:25:00,2023-06-05T02:25:00Z,17.157,82.902,10,Freshwater
2023-06-04 21:30:00,2023-06-05T02:30:00Z,17.157,82.842,10,Freshwater
2023-06-04 21:35:00,2023-06-05T02:35:00Z,17.15,82.847,10,Freshwater
2023-06-04 21:40:00,2023-06-05T02:40:00Z,17.151,82.837,10,Freshwater
2023-06-04 21:45:00,2023-06-05T02:45:00Z,17.144,82.803,10,Freshwater
2023-06-04 21:50:00,2023-06-05T02:50:00Z,17.147,82.769,10,Freshwater
2023-06-04 21:55:00,2023-06-05T02:55:00Z,17.14,82.838,10,Freshwater
2023-06-04 22:00:00,2023-06-05T03:00:00Z,17.138,82.74,10,Freshwater
2023-06-04 22:05:00,2023-06-05T03:05:00Z,17.14,82.785,10,Freshwater
2023-06-04 22:10:00,2023-06-05T03:10:00Z,17.13,82.764,10,Freshwater
2023-06-04 22:15:00,2023-06-05T03:15:00Z,17.13,82.775,10,Freshwater
2023-06-04 22:20:00,2023-06-05T03:20:00Z,17.124,82.77,10,Freshwater
2023-06-04 22:25:00,2023-06-05T03:25:00Z,17.122,82.782,10,Freshwater
2023-06-04 22:30:00,2023-06-05T03:30:00Z,17.12,82.796,10,Freshwater
2023-06-04 22:35:00,2023-06-05T03:35:00Z,17.119,82.756,10,Freshwater
2023-06-04 22:40:00,2023-06-05T03:40:00Z,17.112,82.743,10,Freshwater
2023-06-04 22:45:00,2023-06-05T03:45:00Z,17.109,82.751,10,Freshwater
2023-06-04 22:50:00,2023-06-05T03:50:00Z,17.111,82.742,10,Freshwater
2023-06-04 22:55:00,2023-06-05T03:55:00Z,17.106,82.729,10,Freshwater
2023-06-04 23:00:00,2023-06-05T04:00:00Z,17.101,82.741,10,Freshwater
2023-06-04 23:05:00,2023-06-05T04:05:00Z,17.098,82.717,10,Freshwater
2023-06-04 23:10:00,2023-06-05T04:10:00Z,17.096,82.727,10,Freshwater
2023-06-04 23:15:00,2023-06-05T04:15:00Z,17.091,82.67,10,Freshwater
2023-06-04 23:20:00,2023-06-05T04:20:00Z,17.089,82.632,10,Freshwater
2023-06-04 23:25:00,2023-06-05T04:25:00Z,17.085,82.71,10,Freshwater
2023-06-04 23:30:00,2023-06-05T04:30:00Z,17.083,82.668,10,Freshwater
2023-06-04 23:35:00,2023-06-05T04:35:00Z,17.081,82.639,10,Freshwater
2023-06-04 23:40:00,2023-06-05T04:40:00Z,17.078,82.651,10,Freshwater
2023-06-04 23:45:00,2023-06-05T04:45:00Z,17.072,82.679,10,Freshwater
2023-06-04 23:50:00,2023-06-05T04:50:00Z,17.07,82.68,10,Freshwater
2023-06-04 23:55:00,2023-06-05T04:55:00Z,17.067,82.654,10,Freshwater
2023-06-05 00:00:00,2023-06-05T05:00:00Z,17.063,82.675,10,Freshwater
2023-06-05 00:05:00,2023-06-05T05:05:00Z,17.058,82.692,10,Freshwater
2023-06-05 00:10:00,2023-06-05T05:10:00Z,17.057,82.616,10,Freshwater
2023-06-05 00:15:00,2023-06-05T05:15:00Z,17.056,82.596,10,Freshwater
2023-06-05 00:20:00,2023-06-05T05:20:00Z,17.048,82.587,10,Freshwater
2023-06-05 00:25:00,2023-06-05T05:25:00Z,17.047,82.623,10,Freshwater
2023-06-05 00:30:00,2023-06-05T05:30:00Z,17.046,82.622,10,Freshwater
2023-06-05 00:35:00,2023-06-05T05:35:00Z,17.036,82.599,10,Freshwater
2023-06-05 00:40:00,2023-06-05T05:40:00Z,17.034,82.619,10,Freshwater
2023-06-05 00:45:00,2023-06-05T05:45:00Z,17.031,82.551,10,Freshwater
2023-06-05 00:50:00,2023-06-05T05:50:00Z,17.028,82.655,10,Freshwater
2023-06-05 00:55:00,2023-06-05T05:55:00Z,17.022,82.568,10,Freshwater
2023-06-05 01:00:00,2023-06-05T06:00:00Z,17.016,82.588,10,Freshwater
2023-06-05 01:05:00,2023-06-05T06:05:00Z,17.018,82.534,10,Freshwater
2023-06-05 01:10:00,2023-06-05T06:10:00Z,17.016,82.55,10,Freshwater
2023-06-05 01:15:00,2023-06-05T06:15:00Z,17.012,82.523,10,Freshwater
2023-06-05 01:20:00,2023-06-05T06:20:00Z,17.004,82.561,10,Freshwater
2023-06-05 01:25:00,2023-06-05T06:25:00Z,17.005,82.532,10,Freshwater
2023-06-05 01:30:00,2023-06-05T06:30:00Z,17.002,82.457,10,Freshwater
2023-06-05 01:35:00,2023-06-05T06:35:00Z,16.997,82.533,10,Freshwater
2023-06-05 01:40:00,2023-06-05T06:40:00Z,16.992,82.453,10,Freshwater
2023-06-05 01:45:00,2023-06-05T06:45:00Z,16.992,82.443,10,Freshwater
2023-06-05 01:50:00,2023-06-05T06:50:00Z,16.988,82.467,10,Freshwater
2023-06-05 01:55:00,2023-06-05T06:55:00Z,16.984,82.417,10,Freshwater
2023-06-05 02:00:00,2023-06-05T07:00:00Z,16.981,82.474,10,Freshwater
2023-06-05 02:05:00,2023-06-05T07:05:00Z,16.976,82.384,10,Freshwater
2023-06-05 02:10:00,2023-06-05T07:10:00Z,16.974,82.369,10,Freshwater
2023-06-05 02:15:00,2023-06-05T07:15:00Z,16.971,82.402,10,Freshwater
2023-06-05 02:20:00,2023-06-05T07:20:00Z,16.968,82.34,10,Freshwater
2023-06-05 02:25:00,2023-06-05T07:25:00Z,16.967,82.401,10,Freshwater
2023-06-05 02:30:00,2023-06-05T07:30:00Z,16.965,82.411,10,Freshwater
2023-06-05 02:35:00,2023-06-05T07:35:00Z,16.96,82.378,10,Freshwater
2023-06-05 02:40:00,2023-06-05T07:40:00Z,16.958,82.294,10,Freshwater
2023-06-05 02:45:00,2023-06-05T07:45:00Z,16.954,82.343,10,Freshwater
2023-06-05 02:50:00,2023-06-05T07:50:00Z,16.952,82.324,10,Freshwater
2023-06-05 02:55:00,2023-06-05T07:55:00Z,16.95,82.35,10,Freshwater
2023-06-05 03:00:00,2023-06-05T08:00:00Z,16.944,82.396,10,Freshwater
2023-06-05 03:05:00,2023-06-05T08:05:00Z,16.94,82.356,10,Freshwater
2023-06-05 03:10:00,2023-06-05T08:10:00Z,16.939,82.386,10,Freshwater
2023-06-05 03:15:00,2023-06-05T08:15:00Z,16.936,82.386,10,Freshwater
2023-06-05 03:20:00,2023-06-05T08:20:00Z,16.938,82.314,10,Freshwater
2023-06-05 03:25:00,2023-06-05T08:25:00Z,16.931,82.317,10,Freshwater
2023-06-05 03:30:00,2023-06-05T08:30:00Z,16.931,82.315,10,Freshwater
2023-06-05 03:35:00,2023-06-05T08:35:00Z,16.927,82.313,10,Freshwater
2023-06-05 03:40:00,2023-06-05T08:40:00Z,16.925,82.299,10,Freshwater
2023-06-05 03:45:00,2023-06-05T08:45:00Z,16.922,82.24,10,Freshwater
2023-06-05 03:50:00,2023-06-05T08:50:00Z,16.918,82.325,10,Freshwater
2023-06-05 03:55:00,2023-06-05T08:55:00Z,16.911,82.312,10,Freshwater
2023-06-05 04:00:00,2023-06-05T09:00:00Z,16.912,82.277,10,Freshwater
2023-06-05 04:05:00,2023-06-05T09:05:00Z,16.909,82.273,10,Freshwater
2023-06-05 04:10:00,2023-06-05T09:10:00Z,16.908,82.205,10,Freshwater
2023-06-05 04:15:00,2023-06-05T09:15:00Z,16.907,82.309,10,Freshwater
2023-06-05 04:20:00,2023-06-05T09:20:00Z,16.902,82.386,10,Freshwater
2023-06-05 04:25:00,2023-06-05T09:25:00Z,16.898,82.26,10,Freshwater
2023-06-05 04:30:00,2023-06-05T09:30:00Z,16.896,82.268,10,Freshwater
2023-06-05 04:35:00,2023-06-05T09:35:00Z,16.894,82.323,10,Freshwater
2023-06-05 04:40:00,2023-06-05T09:40:00Z,16.891,82.308,10,Freshwater
2023-06-05 04:45:00,2023-06-05T09:45:00Z,16.886,82.381,10,Freshwater
2023-06-05 04:50:00,2023-06-05T09:50:00Z,16.885,82.247,10,Freshwater
2023-06-05 04:55:00,2023-06-05T09:55:00Z,16.881,82.276,10,Freshwater
2023-06-05 05:00:00,2023-06-05T10:00:00Z,16.881,82.289,10,Freshwater
2023-06-05 05:05:00,2023-06-05T10:05:00Z,16.877,82.278,10,Freshwater
2023-06-05 05:10:00,2023-06-05T10:10:00Z,16.87,82.258,10,Freshwater
2023-06-05 05:15:00,2023-06-05T10:15:00Z,16.87,82.283,10,Freshwater
2023-06-05 05:20:00,2023-06-05T10:20:00Z,16.867,82.158,10,Freshwater
2023-06-05 05:25:00,2023-06-05T10:25:00Z,16.866,82.294,10,Freshwater
2023-06-05 05:30:00,2023-06-05T10:30:00Z,16.86,82.207,10,Freshwater
2023-06-05 05:35:00,2023-06-05T10:35:00Z,16.859,82.247,10,Freshwater
2023-06-05 05:40:00,2023-06-05T10:40:00Z,16.856,82.248,10,Freshwater
2023-06-05 05:45:00,2023-06-05T10:45:00Z,16.855,82.381,10,Freshwater
2023-06-05 05:50:00,2023-06-05T10:50:00Z,16.847,82.236,10,Freshwater
2023-06-05 05:55:00,2023-06-05T10:55:00Z,16.848,82.175,10,Freshwater
2023-06-05 06:00:00,2023-06-05T11:00:00Z,16.842,82.246,10,Freshwater
2023-06-05 06:05:00,2023-06-05T11:05:00Z,16.839,82.268,10,Freshwater
2023-06-04 18:05:00,2023-06-04T23:05:00Z,17.216,82.259,20,Freshwater
2023-06-04 18:10:00,2023-06-04T23:10:00Z,17.217,82.156,20,Freshwater
2023-06-04 18:15:00,2023-06-04T23:15:00Z,17.215,82.196,20,Freshwater
2023-06-04 18:20:00,2023-06-04T23:20:00Z,17.218,82.193,20,Freshwater
2023-06-04 18:25:00,2023-06-04T23:25:00Z,17.216,82.249,20,Freshwater
2023-06-04 18:30:00,2023-06-04T23:30:00Z,17.216,82.252,20,Freshwater
2023-06-04 18:35:00,2023-06-04T23:35:00Z,17.215,82.2,20,Freshwater
2023-06-04 18:40:00,2023-06-04T23:40:00Z,17.213,82.086,20,Freshwater
2023-06-04 18:45:00,2023-06-04T23:45:00Z,17.216,82.136,20,Freshwater
2023-06-04 18:50:00,2023-06-04T23:50:00Z,17.211,82.144,20,Freshwater
2023-06-04 18:55:00,2023-06-04T23:55:00Z,17.212,82.203,20,Freshwater
2023-06-04 19:00:00,2023-06-05T00:00:00Z,17.21,82.081,20,Freshwater
2023-06-04 19:05:00,2023-06-05T00:05:00Z,17.21,82.106,20,Freshwater
2023-06-04 19:10:00,2023-06-05T00:10:00Z,17.209,82.148,20,Freshwater
2023-06-04 19:15:00,2023-06-05T00:15:00Z,17.21,82.137,20,Freshwater
2023-06-04 19:20:00,2023-06-05T00:20:00Z,17.208,82.218,20,Freshwater
2023-06-04 19:25:00,2023-06-05T00:25:00Z,17.208,82.102,20,Freshwater
2023-06-04 19:30:00,2023-06-05T00:30:00Z,17.205,82.154,20,Freshwater
2023-06-04 19:35:00,2023-06-05T00:35:00Z,17.203,82.053,20,Freshwater
2023-06-04 19:40:00,2023-06-05T00:40:00Z,17.199,82.116,20,Freshwater
2023-06-04 19:45:00,2023-06-05T00:45:00Z,17.201,82.098,20,Freshwater
2023-06-04 19:50:00,2023-06-05T00:50:00Z,17.199,82.117,20,Freshwater
2023-06-04 19:55:00,2023-06-05T00:55:00Z,17.194,82.103,20,Freshwater
2023-06-04 20:00:00,2023-06-05T01:00:00Z,17.193,82.141,20,Freshwater
2023-06-04 20:05:00,2023-06-05T01:05:00Z,17.19,82.016,20,Freshwater
2023-06-04 20:10:00,2023-06-05T01:10:00Z,17.189,82.17,20,Freshwater
