datetime,plot,depth,vwc,tsoil,ec,filled
2023-06-05T01:30:00Z,Seawater,30,0.281380456,16.26,68.6,FALSE
2023-06-05T01:45:00Z,Control,5,0.2643147955,16.95,37.5,FALSE
2023-06-05T01:45:00Z,Control,15,0.29435377150000003,16.6,54,FALSE
2023-06-05T01:45:00Z,Control,30,0.3281359825,16.200000000000003,106.5,FALSE
2023-06-05T01:45:00Z,Freshwater,5,0.3410697322,17.060000000000002,101,FALSE
2023-06-05T01:45:00Z,Freshwater,15,0.30806332119999996,16.72,76.2,FALSE
2023-06-05T01:45:00Z,Freshwater,30,0.31633955559999993,15.979999999999999,71,FALSE
2023-06-05T01:45:00Z,Seawater,5,0.33847157799999994,17.02,100.6,FALSE
2023-06-05T01:45:00Z,Seawater,15,0.304460506,16.740000000000002,80.6,FALSE
2023-06-05T01:45:00Z,Seawater,30,0.2813967478,16.26,69.2,FALSE
2023-06-05T02:00:00Z,Control,5,0.26442728649999997,16.9,38.5,FALSE
2023-06-05T02:00:00Z,Control,15,0.29416951899999993,16.6,54.5,FALSE
2023-06-05T02:00:00Z,Control,30,0.327827602,16.200000000000003,107.5,FALSE
2023-06-05T02:00:00Z,Freshwater,5,0.34070665780000003,17.04,101.6,FALSE
2023-06-05T02:00:00Z,Freshwater,15,0.308033065,16.72,77.2,FALSE
2023-06-05T02:00:00Z,Freshwater,30,0.316341883,15.979999999999999,70.6,FALSE
2023-06-05T02:00:00Z,Seawater,5,0.33837072399999996,17.02,100.6,FALSE
2023-06-05T02:00:00Z,Seawater,15,0.30448222840000005,16.740000000000002,78.8,FALSE
2023-06-05T02:00:00Z,Seawater,30,0.2812415878,16.26,68.2,FALSE
2023-06-05T02:15:00Z,Control,5,0.2644040125,16.9,38.5,FALSE
2023-06-05T02:15:00Z,Control,15,0.2937176155,16.6,52.5,FALSE
2023-06-05T02:15:00Z,Control,30,0.3278528155,16.25,105.5,FALSE
2023-06-05T02:15:00Z,Freshwater,5,0.3411302446000001,17.04,100.8,FALSE
2023-06-05T02:15:00Z,Freshwater,15,0.30802530699999997,16.72,76.6,FALSE
2023-06-05T02:15:00Z,Freshwater,30,0.31615569100000007,15.979999999999999,71,FALSE
2023-06-05T02:15:00Z,Seawater,5,0.33830012619999994,17,102.6,FALSE
2023-06-05T02:15:00Z,Seawater,15,0.3044907622,16.740000000000002,79.8,FALSE
2023-06-05T02:15:00Z,Seawater,30,0.2815270822,16.26,68.6,FALSE
2023-06-05T02:30:00Z,Control,5,0.264208123,16.9,37.5,FALSE
2023-06-05T02:30:00Z,Control,15,0.2941986115000001,16.6,54,FALSE
2023-06-05T02:30:00Z,Control,30,0.32789354499999995,16.25,107.5,FALSE
2023-06-05T02:30:00Z,Freshwater,5,0.34099137640000005,17.04,100.4,FALSE
2023-06-05T02:30:00Z,Freshwater,15,0.3077747236,16.72,76.8,FALSE
2023-06-05T02:30:00Z,Freshwater,30,0.31612543479999994,15.979999999999999,71.8,FALSE
2023-06-05T02:30:00Z,Seawater,5,0.3385111438,16.96,102.4,FALSE
2023-06-05T02:30:00Z,Seawater,15,0.3046226482,16.740000000000002,81,FALSE
2023-06-05T02:30:00Z,Seawater,30,0.28128813579999995,16.26,69.4,FALSE
2023-06-05T02:45:00Z,Control,5,0.264561112,16.85,38,FALSE
2023-06-05T02:45:00Z,Control,15,0.29412297099999996,16.549999999999997,54.5,FALSE
2023-06-05T02:45:00Z,Control,30,0.32785669449999993,16.25,109,TRUE
2023-06-05T02:45:00Z,Freshwater,5,0.3409812910000001,17.02,103.4,FALSE
2023-06-05T02:45:00Z,Freshwater,15,0.3079609156,16.72,77,FALSE
2023-06-05T02:45:00Z,Freshwater,30,0.31632791860000004,15.979999999999999,72,FALSE
2023-06-05T02:45:00Z,Seawater,5,0.3384358912,16.94,101,FALSE
2023-06-05T02:45:00Z,Seawater,15,0.3046179934,16.740000000000002,80.4,FALSE
2023-06-05T02:45:00Z,Seawater,30,0.2813362354,16.26,68.6,FALSE
2023-06-05T03:00:00Z,Control,5,0.26427212650000004,16.85,39,FALSE
2023-06-05T03:00:00Z,Control,15,0.29401048,16.549999999999997,53.5,FALSE
2023-06-05T03:00:00Z,Control,30,0.327742264,16.25,109,FALSE
2023-06-05T03:00:00Z,Freshwater,5,0.34097120559999994,16.98,101.2,FALSE
2023-06-05T03:00:00Z,Freshwater,15,0.3080904742,16.72,77.6,FALSE
2023-06-05T03:00:00Z,Freshwater,30,0.3162697336,15.979999999999999,72,FALSE
2023-06-05T03:00:00Z,Seawater,5,0.3383187454,16.94,101.6,FALSE
2023-06-05T03:00:00Z,Seawater,15,0.3045931678,16.740000000000002,79.4,FALSE
2023-06-05T03:00:00Z,Seawater,30,0.2815806124,16.26,69,FALSE
2023-06-05T03:15:00Z,Control,5,0.26419066750000003,16.799999999999997,39,FALSE
2023-06-05T03:15:00Z,Control,15,0.2941443055,16.549999999999997,51.5,FALSE
2023-06-05T03:15:00Z,Control,30,0.3279614275,16.25,104.5,FALSE
2023-06-05T03:15:00Z,Freshwater,5,0.34078578940000004,16.98,101,FALSE
2023-06-05T03:15:00Z,Freshwater,15,0.30786238899999996,16.72,77,FALSE
2023-06-05T03:15:00Z,Freshwater,30,0.31625033859999996,15.979999999999999,71,FALSE
2023-06-05T03:15:00Z,Seawater,5,0.3384033076,16.92,101.2,FALSE
2023-06-05T03:15:00Z,Seawater,15,0.3045450682,16.740000000000002,80,FALSE
2023-06-05T03:15:00Z,Seawater,30,0.28142002180000003,16.26,68.8,FALSE
2023-06-05T03:30:00Z,Control,5,0.26456499099999997,16.75,38,FALSE
2023-06-05T03:30:00Z,Control,15,0.2939775085,16.549999999999997,54,FALSE
2023-06-05T03:30:00Z,Control,30,0.3277092925,16.25,107,FALSE
2023-06-05T03:30:00Z,Freshwater,5,0.340872679,16.96,101.8,FALSE
2023-06-05T03:30:00Z,Freshwater,15,0.30799660239999993,16.72,77,FALSE
2023-06-05T03:30:00Z,Freshwater,30,0.3162852496,15.979999999999999,72,FALSE
2023-06-05T03:30:00Z,Seawater,5,0.33828616180000004,16.88,102.4,FALSE
2023-06-05T03:30:00Z,Seawater,15,0.3044170612,16.720000000000002,80.2,FALSE
2023-06-05T03:30:00Z,Seawater,30,0.2813564062,16.26,69,FALSE
2023-06-05T03:45:00Z,Control,5,0.2642915214999999,16.75,38.5,FALSE
2023-06-05T03:45:00Z,Control,15,0.29423352250000007,16.549999999999997,53.5,FALSE
2023-06-05T03:45:00Z,Control,30,0.32751728199999997,16.25,105.5,FALSE
2023-06-05T03:45:00Z,Freshwater,5,0.3408463018,16.94,101.8,FALSE
2023-06-05T03:45:00Z,Freshwater,15,0.30715563520000005,16.72,77.6,FALSE
2023-06-05T03:45:00Z,Freshwater,30,0.31636205379999993,15.979999999999999,70.8,FALSE
2023-06-05T03:45:00Z,Seawater,5,0.33836994819999994,16.88,100.8,FALSE
2023-06-05T03:45:00Z,Seawater,15,0.30442249180000003,16.7,80.8,FALSE
2023-06-05T03:45:00Z,Seawater,30,0.2813346838,16.26,69.4,FALSE
2023-06-05T04:00:00Z,Control,5,0.2639288349999999,16.75,38,FALSE
2023-06-05T04:00:00Z,Control,15,0.2942684335,16.549999999999997,52.5,FALSE
2023-06-05T04:00:00Z,Control,30,0.3281030110000001,16.25,107,FALSE
2023-06-05T04:00:00Z,Freshwater,5,0.340965775,16.94,101.4,FALSE
2023-06-05T04:00:00Z,Freshwater,15,0.3077646382,16.72,77.4,FALSE
2023-06-05T04:00:00Z,Freshwater,30,0.31638300039999995,15.979999999999999,72.2,FALSE
2023-06-05T04:00:00Z,Seawater,5,0.33820547859999994,16.86,101.2,FALSE
2023-06-05T04:00:00Z,Seawater,15,0.3045140362,16.7,80.2,FALSE
2023-06-05T04:00:00Z,Seawater,30,0.28102591540000005,16.26,68.6,FALSE
2023-06-05T04:15:00Z,Control,5,0.26450292700000005,16.7,37.5,FALSE
2023-06-05T04:15:00Z,Control,15,0.2941675795,16.549999999999997,55,FALSE
2023-06-05T04:15:00Z,Control,30,0.327881908,16.25,108.5,FALSE
2023-06-05T04:15:00Z,Freshwater,5,0.3409828426,16.92,101.4,FALSE
2023-06-05T04:15:00Z,Freshwater,15,0.3079694494,16.72,76.4,FALSE
2023-06-05T04:15:00Z,Freshwater,30,0.3163527442,15.979999999999999,72.4,FALSE
2023-06-05T04:15:00Z,Seawater,5,0.337963429,16.86,99.6,FALSE
2023-06-05T04:15:00Z,Seawater,15,0.3045334312,16.7,81.8,FALSE
2023-06-05T04:15:00Z,Seawater,30,0.28142079760000005,16.26,69.6,FALSE
2023-06-05T04:30:00Z,Control,5,0.2644893505,16.7,39,FALSE
2023-06-05T04:30:00Z,Control,15,0.294522508,16.549999999999997,54,FALSE
2023-06-05T04:30:00Z,Control,30,0.32730005799999995,16.25,107.5,FALSE
2023-06-05T04:30:00Z,Freshwater,5,0.34111317700000005,16.9,101.8,FALSE
2023-06-05T04:30:00Z,Freshwater,15,0.3078678196,16.72,75.8,FALSE
2023-06-05T04:30:00Z,Freshwater,30,0.316473769,15.979999999999999,72.2,FALSE
2023-06-05T04:30:00Z,Seawater,5,0.3381372082,16.84,100.8,FALSE
2023-06-05T04:30:00Z,Seawater,15,0.3044814525999999,16.68,80.2,FALSE
2023-06-05T04:30:00Z,Seawater,30,0.2813517514,16.26,69.4,FALSE
2023-06-05T04:45:00Z,Control,5,0.2643962545,16.7,37.5,FALSE
2023-06-05T04:45:00Z,Control,15,0.29443717,16.549999999999997,53,FALSE
2023-06-05T04:45:00Z,Control,30,0.32760649900000005,16.25,106,FALSE
2023-06-05T04:45:00Z,Freshwater,5,0.3408051844,16.88,101.8,FALSE
2023-06-05T04:45:00Z,Freshwater,15,0.307951606,16.72,77.6,FALSE
2023-06-05T04:45:00Z,Freshwater,30,0.316318609,15.979999999999999,72.2,FALSE
2023-06-05T04:45:00Z,Seawater,5,0.33819461739999995,16.78,101.6,FALSE
2023-06-05T04:45:00Z,Seawater,15,0.304433353,16.68,80,FALSE
2023-06-05T04:45:00Z,Seawater,30,0.28129822120000003,16.26,68.8,FALSE
2023-06-05T05:00:00Z,Control,5,0.2642139415,16.7,38.5,FALSE
2023-06-05T05:00:00Z,Control,15,0.294433291,16.549999999999997,52.5,FALSE
2023-06-05T05:00:00Z,Control,30,0.32781402550000005,16.25,106,FALSE
2023-06-05T05:00:00Z,Freshwater,5,0.34101620200000005,16.88,102.4,FALSE
2023-06-05T05:00:00Z,Freshwater,15,0.30806564859999996,16.72,76.6,FALSE
2023-06-05T05:00:00Z,Freshwater,30,0.3163550716,15.979999999999999,72.2,FALSE
2023-06-05T05:00:00Z,Seawater,5,0.33812712279999996,16.78,99.8,FALSE
2023-06-05T05:00:00Z,Seawater,15,0.30452800059999996,16.66,79,FALSE
2023-06-05T05:00:00Z,Seawater,30,0.2820701422,16.26,69.2,FALSE
2023-06-05T05:15:00Z,Control,5,0.26451844300000005,16.65,37.5,FALSE
2023-06-05T05:15:00Z,Control,15,0.294421654,16.549999999999997,53.5,FALSE
2023-06-05T05:15:00Z,Control,30,0.32771899,16.25,109,FALSE
2023-06-05T05:15:00Z,Freshwater,5,0.340682608,16.88,102.2,FALSE
2023-06-05T05:15:00Z,Freshwater,15,0.3079461754,16.7,77.4,FALSE
2023-06-05T05:15:00Z,Freshwater,30,0.31615569099999996,15.979999999999999,71.8,FALSE
2023-06-05T05:15:00Z,Seawater,5,0.33825280239999994,16.76,101,FALSE
2023-06-05T05:15:00Z,Seawater,15,0.3046257514,16.64,79.4,FALSE
2023-06-05T05:15:00Z,Seawater,30,0.2812733956,16.26,69.2,FALSE
2023-06-05T05:30:00Z,Control,5,0.26398120150000004,16.65,37.5,FALSE
2023-06-05T05:30:00Z,Control,15,0.294340195,16.5,55,FALSE
2023-06-05T05:30:00Z,Control,30,0.32738733549999993,16.200000000000003,107,FALSE
2023-06-05T05:30:00Z,Freshwater,5,0.3408362164,16.88,102.4,FALSE
2023-06-05T05:30:00Z,Freshwater,15,0.30793686579999996,16.68,76.4,FALSE
2023-06-05T05:30:00Z,Freshwater,30,0.3164419612,15.979999999999999,72.6,FALSE
2023-06-05T05:30:00Z,Seawater,5,0.33807824740000003,16.76,101.6,FALSE
2023-06-05T05:30:00Z,Seawater,15,0.3046761784,16.64,80.4,FALSE
2023-06-05T05:30:00Z,Seawater,30,0.281233054,16.26,69.4,FALSE
2023-06-05T05:45:00Z,Control,5,0.26401417299999996,16.6,38.5,FALSE
2023-06-05T05:45:00Z,Control,15,0.2943072235,16.5,54,FALSE
2023-06-05T05:45:00Z,Control,30,0.32740866999999996,16.200000000000003,105,FALSE
2023-06-05T05:45:00Z,Freshwater,5,0.34091845119999997,16.82,101.6,FALSE
2023-06-05T05:45:00Z,Freshwater,15,0.30793919319999996,16.68,77.8,FALSE
2023-06-05T05:45:00Z,Freshwater,30,0.3163729150000001,15.979999999999999,72.4,FALSE
2023-06-05T05:45:00Z,Seawater,5,0.33832495180000005,16.74,101.2,FALSE
2023-06-05T05:45:00Z,Seawater,15,0.30439301139999997,16.64,80.4,FALSE
2023-06-05T05:45:00Z,Seawater,30,0.2810328976,16.26,68.6,FALSE
2023-06-05T06:00:00Z,Control,5,0.26410920849999997,16.55,37.5,FALSE
2023-06-05T06:00:00Z,Control,15,0.2941326684999999,16.5,53.5,FALSE
2023-06-05T06:00:00Z,Control,30,0.3276103779999999,16.200000000000003,106,FALSE
2023-06-05T06:00:00Z,Freshwater,5,0.3409176754,16.8,101.6,FALSE
2023-06-05T06:00:00Z,Freshwater,15,0.308033065,16.68,76.4,FALSE
2023-06-05T06:00:00Z,Freshwater,30,0.316407826,15.979999999999999,71.8,FALSE
2023-06-05T06:00:00Z,Seawater,5,0.33823185580000004,16.72,100.8,FALSE
2023-06-05T06:00:00Z,Seawater,15,0.3043875808,16.62,81,FALSE
2023-06-05T06:00:00Z,Seawater,30,0.28130442759999996,16.26,70.2,FALSE
2023-06-05T06:15:00Z,Control,5,0.26449710849999997,16.55,37.5,FALSE
2023-06-05T06:15:00Z,Control,15,0.294351832,16.5,53.5,FALSE
2023-06-05T06:15:00Z,Control,30,0.3277868724999999,16.200000000000003,105.5,FALSE
2023-06-05T06:15:00Z,Freshwater,5,0.3405282238,16.78,102.2,FALSE
2023-06-05T06:15:00Z,Freshwater,15,0.3079376416,16.68,77.2,FALSE
2023-06-05T06:15:00Z,Freshwater,30,0.316396189,15.979999999999999,72.4,FALSE
2023-06-05T06:15:00Z,Seawater,5,0.3380588524,16.68,101,FALSE
2023-06-05T06:15:00Z,Seawater,15,0.3046606624,16.62,79.2,FALSE
2023-06-05T06:15:00Z,Seawater,30,0.2810685844,16.26,69.4,FALSE
2023-06-05T06:30:00Z,Control,5,0.264340009,16.55,38.5,FALSE
2023-06-05T06:30:00Z,Control,15,0.294549661,16.5,51,FALSE
2023-06-05T06:30:00Z,Control,30,0.32747073400000004,16.200000000000003,104.5,FALSE
2023-06-05T06:30:00Z,Freshwater,5,0.3408424227999999,16.78,102,FALSE
2023-06-05T06:30:00Z,Freshwater,15,0.30792522879999995,16.68,76,FALSE
2023-06-05T06:30:00Z,Freshwater,30,0.3164023954,15.979999999999999,72.4,FALSE
2023-06-05T06:30:00Z,Seawater,5,0.33807592,16.66,99.8,FALSE
2023-06-05T06:30:00Z,Seawater,15,0.30456446319999997,16.62,80.2,FALSE
2023-06-05T06:30:00Z,Seawater,30,0.28117409320000003,16.26,68.8,FALSE
2023-06-05T06:45:00Z,Control,5,0.2642721265,16.55,38.5,FALSE
2023-06-05T06:45:00Z,Control,15,0.294441049,16.5,53.5,FALSE
2023-06-05T06:45:00Z,Control,30,0.32733496900000003,16.200000000000003,105.5,FALSE
2023-06-05T06:45:00Z,Freshwater,5,0.34073381080000004,16.78,100.8,FALSE
2023-06-05T06:45:00Z,Freshwater,15,0.3077134354,16.66,77.4,FALSE
2023-06-05T06:45:00Z,Freshwater,30,0.31624102899999995,15.979999999999999,72.6,FALSE
2023-06-05T06:45:00Z,Seawater,5,0.3380619556,16.66,100,FALSE
2023-06-05T06:45:00Z,Seawater,15,0.3045722212,16.62,78,FALSE
2023-06-05T06:45:00Z,Seawater,30,0.2813083066,16.26,69.6,FALSE
2023-06-05T07:00:00Z,Control,5,0.26398120149999993,16.55,37.5,FALSE
2023-06-05T07:00:00Z,Control,15,0.2944041985,16.450000000000003,53.5,FALSE
2023-06-05T07:00:00Z,Control,30,0.32718756699999996,16.15,104.5,FALSE
2023-06-05T07:00:00Z,Freshwater,5,0.3407888926,16.78,101.2,FALSE
2023-06-05T07:00:00Z,Freshwater,15,0.3079772074,16.64,77.4,FALSE
2023-06-05T07:00:00Z,Freshwater,30,0.31634886519999994,15.959999999999999,70,FALSE
2023-06-05T07:00:00Z,Seawater,5,0.33781292379999994,16.66,99.6,FALSE
2023-06-05T07:00:00Z,Seawater,15,0.3044387836,16.599999999999998,80.4,FALSE
2023-06-05T07:00:00Z,Seawater,30,0.2813889898,16.26,69.2,FALSE
2023-06-05T07:15:00Z,Control,5,0.26395404850000004,16.5,39,FALSE
2023-06-05T07:15:00Z,Control,15,0.294468202,16.4,54,FALSE
2023-06-05T07:15:00Z,Control,30,0.32778687250000005,16.15,105.5,FALSE
2023-06-05T07:15:00Z,Freshwater,5,0.3410053408,16.78,102,FALSE
2023-06-05T07:15:00Z,Freshwater,15,0.3078577342,16.64,76.4,FALSE
2023-06-05T07:15:00Z,Freshwater,30,0.31634033140000006,15.959999999999999,71.4,FALSE
2023-06-05T07:15:00Z,Seawater,5,0.3382171156,16.66,100,FALSE
2023-06-05T07:15:00Z,Seawater,15,0.3045202426,16.599999999999998,80.2,FALSE
2023-06-05T07:15:00Z,Seawater,30,0.281205901,16.240000000000002,68.8,FALSE
2023-06-05T07:30:00Z,Control,5,0.2642876424999999,16.5,39,FALSE
2023-06-05T07:30:00Z,Control,15,0.2943789849999999,16.4,53,FALSE
2023-06-05T07:30:00Z,Control,30,0.327245752,16.15,107,FALSE
2023-06-05T07:30:00Z,Freshwater,5,0.3408757822,16.78,101.4,FALSE
2023-06-05T07:30:00Z,Freshwater,15,0.3080167732,16.62,77.4,FALSE
2023-06-05T07:30:00Z,Freshwater,30,0.3162580966,15.959999999999999,72.8,FALSE
2023-06-05T07:30:00Z,Seawater,5,0.33803712999999996,16.66,100.4,FALSE
2023-06-05T07:30:00Z,Seawater,15,0.3046598866,16.599999999999998,78.8,FALSE
2023-06-05T07:30:00Z,Seawater,30,0.28114228539999997,16.240000000000002,69.8,FALSE
2023-06-05T07:45:00Z,Control,5,0.264250792,16.5,38,FALSE
2023-06-05T07:45:00Z,Control,15,0.297687772,16.4,54.5,FALSE
2023-06-05T07:45:00Z,Control,30,0.3274590969999999,16.15,106.5,FALSE
2023-06-05T07:45:00Z,Freshwater,5,0.340795099,16.78,102.4,FALSE
2023-06-05T07:45:00Z,Freshwater,15,0.30795470919999995,16.62,77,FALSE
2023-06-05T07:45:00Z,Freshwater,30,0.31615879420000004,15.959999999999999,72.6,FALSE
2023-06-05T07:45:00Z,Seawater,5,0.33795179200000003,16.64,99.6,FALSE
2023-06-05T07:45:00Z,Seawater,15,0.3044007694,16.599999999999998,80,FALSE
2023-06-05T07:45:00Z,Seawater,30,0.2810716876,16.22,68.8,FALSE
2023-06-05T08:00:00Z,Control,5,0.2642721265,16.5,38,FALSE
2023-06-05T08:00:00Z,Control,15,0.2944546255,16.4,54,FALSE
2023-06-05T08:00:00Z,Control,30,0.32728648149999995,16.15,104.5,FALSE
2023-06-05T08:00:00Z,Freshwater,5,0.3407260527999999,16.7,100.6,FALSE
2023-06-05T08:00:00Z,Freshwater,15,0.3078903178,16.62,76.4,FALSE
2023-06-05T08:00:00Z,Freshwater,30,0.3164171356,15.959999999999999,72.2,FALSE
2023-06-05T08:00:00Z,Seawater,5,0.3378369736,16.64,100.4,FALSE
2023-06-05T08:00:00Z,Seawater,15,0.3045683422,16.599999999999998,80.8,FALSE
2023-06-05T08:00:00Z,Seawater,30,0.2811267694,16.22,69.2,FALSE
2023-06-05T08:15:00Z,Control,5,0.26402387050000004,16.5,38,FALSE
2023-06-05T08:15:00Z,Control,15,0.29462336199999994,16.4,53.5,FALSE
2023-06-05T08:15:00Z,Control,30,0.3273776379999999,16.15,105,FALSE
2023-06-05T08:15:00Z,Freshwater,5,0.34077647980000003,16.7,101.6,FALSE
2023-06-05T08:15:00Z,Freshwater,15,0.30793609000000005,16.62,76.8,FALSE
2023-06-05T08:15:00Z,Freshwater,30,0.3162464596,15.959999999999999,70.8,FALSE
2023-06-05T08:15:00Z,Seawater,5,0.3378881764,16.64,100.8,FALSE
2023-06-05T08:15:00Z,Seawater,15,0.3044519722,16.58,80.2,FALSE
2023-06-05T08:15:00Z,Seawater,30,0.28099721079999995,16.2,70.2,FALSE
2023-06-05T08:30:00Z,Control,5,0.26418097,16.5,37.5,FALSE
2023-06-05T08:30:00Z,Control,15,0.29451474999999994,16.4,53,FALSE
2023-06-05T08:30:00Z,Control,30,0.32757352749999996,16.15,107,FALSE
2023-06-05T08:30:00Z,Freshwater,5,0.34046615979999995,16.7,101.8,FALSE
2023-06-05T08:30:00Z,Freshwater,15,0.30800125719999993,16.62,77.4,FALSE
2023-06-05T08:30:00Z,Freshwater,30,0.3163124026,15.959999999999999,70.4,FALSE
2023-06-05T08:30:00Z,Seawater,5,0.3380045464,16.64,100,FALSE
2023-06-05T08:30:00Z,Seawater,15,0.304363531,16.56,79.2,FALSE
2023-06-05T08:30:00Z,Seawater,30,0.2812664134,16.2,69.6,FALSE
2023-06-05T08:45:00Z,Control,5,0.26414605899999993,16.5,39.5,FALSE
2023-06-05T08:45:00Z,Control,15,0.294611725,16.4,54,FALSE
2023-06-05T08:45:00Z,Control,30,0.32714489799999996,16.15,105,FALSE
2023-06-05T08:45:00Z,Freshwater,5,0.34074156879999995,16.7,101.4,FALSE
2023-06-05T08:45:00Z,Freshwater,15,0.30785385519999997,16.6,76.8,FALSE
2023-06-05T08:45:00Z,Freshwater,30,0.3162123244,15.959999999999999,71.4,FALSE
2023-06-05T08:45:00Z,Seawater,5,0.3381659128,16.64,100.2,FALSE
2023-06-05T08:45:00Z,Seawater,15,0.30440542419999994,16.54,79.2,FALSE
2023-06-05T08:45:00Z,Seawater,30,0.2810817729999999,16.2,68.6,FALSE
2023-06-05T09:00:00Z,Control,5,0.26399865699999997,16.5,37.5,FALSE
2023-06-05T09:00:00Z,Control,15,0.29483476749999993,16.4,53.5,FALSE
2023-06-05T09:00:00Z,Control,30,0.3273058765,16.15,107.5,FALSE
2023-06-05T09:00:00Z,Freshwater,5,0.34078966839999997,16.7,100.8,FALSE
2023-06-05T09:00:00Z,Freshwater,15,0.3079197982,16.58,77.2,FALSE
2023-06-05T09:00:00Z,Freshwater,30,0.316213876,15.959999999999999,70.2,FALSE
2023-06-05T09:00:00Z,Seawater,5,0.3378393009999999,16.64,100.4,FALSE
2023-06-05T09:00:00Z,Seawater,15,0.304669972,16.52,79.4,FALSE
2023-06-05T09:00:00Z,Seawater,30,0.28106237800000006,16.2,69,FALSE
2023-06-05T09:15:00Z,Control,5,0.2638881055,16.5,38,FALSE
2023-06-05T09:15:00Z,Control,15,0.294545782,16.4,53.5,FALSE
2023-06-05T09:15:00Z,Control,30,0.32746879450000005,16.15,105,FALSE
2023-06-05T09:15:00Z,Freshwater,5,0.34039711359999997,16.7,101.2,FALSE
2023-06-05T09:15:00Z,Freshwater,15,0.3079221256,16.58,77.2,FALSE
2023-06-05T09:15:00Z,Freshwater,30,0.31631240260000004,15.94,72.4,FALSE
2023-06-05T09:15:00Z,Seawater,5,0.3380076496,16.62,99.8,FALSE
2023-06-05T09:15:00Z,Seawater,15,0.30444188679999995,16.52,79.2,FALSE
2023-06-05T09:15:00Z,Seawater,30,0.28113064839999996,16.2,69.8,FALSE
2023-06-05T09:30:00Z,Control,5,0.26404908400000004,16.45,38.5,FALSE
2023-06-05T09:30:00Z,Control,15,0.2944623835,16.4,52,FALSE
2023-06-05T09:30:00Z,Control,30,0.3272515704999999,16.15,107,FALSE
2023-06-05T09:30:00Z,Freshwater,5,0.34060192479999996,16.7,102,FALSE
2023-06-05T09:30:00Z,Freshwater,15,0.307905058,16.58,78,FALSE
2023-06-05T09:30:00Z,Freshwater,30,0.31633257339999993,15.94,71.4,FALSE
2023-06-05T09:30:00Z,Seawater,5,0.33808135060000005,16.62,102,FALSE
2023-06-05T09:30:00Z,Seawater,15,0.3045985984,16.52,80.4,FALSE
2023-06-05T09:30:00Z,Seawater,30,0.2815154452,16.2,69,FALSE
2023-06-05T09:45:00Z,Control,5,0.263804707,16.45,38.5,FALSE
2023-06-05T09:45:00Z,Control,15,0.2948464045,16.4,53,FALSE
2023-06-05T09:45:00Z,Control,30,0.32722053850000005,16.15,106,FALSE
2023-06-05T09:45:00Z,Freshwater,5,0.34040176839999997,16.68,102.2,FALSE
2023-06-05T09:45:00Z,Freshwater,15,0.307823599,16.58,76.4,FALSE
2023-06-05T09:45:00Z,Freshwater,30,0.3162131002,15.94,72.6,FALSE
2023-06-05T09:45:00Z,Seawater,5,0.33787343619999993,16.62,100.6,FALSE
2023-06-05T09:45:00Z,Seawater,15,0.30473513919999995,16.52,79.2,FALSE
2023-06-05T09:45:00Z,Seawater,30,0.2812462426,16.2,69,FALSE
2023-06-05T10:00:00Z,Control,5,0.26402581,16.45,39,FALSE
2023-06-05T10:00:00Z,Control,15,0.2947998565,16.4,52,FALSE
2023-06-05T10:00:00Z,Control,30,0.32704210450000004,16.15,106.5,FALSE
2023-06-05T10:00:00Z,Freshwater,5,0.34070820939999996,16.68,101.6,FALSE
2023-06-05T10:00:00Z,Freshwater,15,0.3079430722,16.58,76.8,FALSE
2023-06-05T10:00:00Z,Freshwater,30,0.31640782599999995,15.94,71.4,FALSE
2023-06-05T10:00:00Z,Seawater,5,0.3379308453999999,16.580000000000002,102.6,FALSE
2023-06-05T10:00:00Z,Seawater,15,0.3045481714,16.5,79.6,FALSE
2023-06-05T10:00:00Z,Seawater,30,0.2812477942,16.2,69.2,FALSE
2023-06-05T10:15:00Z,Control,5,0.26375234050000007,16.4,38,FALSE
2023-06-05T10:15:00Z,Control,15,0.294646636,16.35,53.5,FALSE
2023-06-05T10:15:00Z,Control,30,0.32717011149999997,16.15,106,FALSE
2023-06-05T10:15:00Z,Freshwater,5,0.34039401039999995,16.68,102,FALSE
2023-06-05T10:15:00Z,Freshwater,15,0.30787790499999995,16.58,76.4,FALSE
2023-06-05T10:15:00Z,Freshwater,30,0.31625576920000004,15.94,71.8,FALSE
2023-06-05T10:15:00Z,Seawater,5,0.3376593154,16.580000000000002,100,FALSE
2023-06-05T10:15:00Z,Seawater,15,0.3045761002,16.5,79.6,FALSE
2023-06-05T10:15:00Z,Seawater,30,0.2811818512,16.2,69.2,FALSE
2023-06-05T10:30:00Z,Control,5,0.26385513399999994,16.4,38,FALSE
2023-06-05T10:30:00Z,Control,15,0.29487743650000003,16.35,52.5,FALSE
2023-06-05T10:30:00Z,Control,30,0.327342727,16.15,106.5,FALSE
2023-06-05T10:30:00Z,Freshwater,5,0.34031255139999994,16.68,102.2,FALSE
2023-06-05T10:30:00Z,Freshwater,15,0.3078926452,16.56,76.6,FALSE
2023-06-05T10:30:00Z,Freshwater,30,0.3161812923999999,15.92,72,FALSE
2023-06-05T10:30:00Z,Seawater,5,0.33793782759999996,16.580000000000002,99,FALSE
2023-06-05T10:30:00Z,Seawater,15,0.304452748,16.5,80,FALSE
2023-06-05T10:30:00Z,Seawater,30,0.28104453460000006,16.2,69.4,TRUE
2023-06-05T10:45:00Z,Control,5,0.263952109,16.4,38.5,FALSE
2023-06-05T10:45:00Z,Control,15,0.2948502835,16.35,53,FALSE
