datetime,depth_cm,ref,plot,batt_v,redox_mv,datetime_raw,tsoil,eh_mv
2023-06-06 02:35:00,30,ra,Control,12.53,485.51070000000004,2023-06-06 02:35:00,NA,NA
2023-06-06 02:35:00,30,ra,Freshwater,12.13,486.87764,2023-06-06 02:35:00,NA,NA
2023-06-06 02:35:00,30,ra,Seawater,12.3,536.52952,2023-06-06 02:35:00,NA,NA
2023-06-06 02:35:00,50,ra,Control,12.53,548.4979,2023-06-06 02:35:00,NA,NA
2023-06-06 02:35:00,50,ra,Freshwater,12.13,586.84326,2023-06-06 02:35:00,NA,NA
2023-06-06 02:35:00,50,ra,Seawater,12.3,548.9165,2023-06-06 02:35:00,NA,NA
2023-06-06 02:40:00,5,ra,Control,12.53,462.58116,2023-06-06 02:40:00,NA,NA
2023-06-06 02:40:00,5,ra,Freshwater,12.13,658.66734,2023-06-06 02:40:00,NA,NA
2023-06-06 02:40:00,5,ra,Seawater,12.3,795.1202000000001,2023-06-06 02:40:00,NA,NA
2023-06-06 02:40:00,15,ra,Control,12.53,507.45514000000003,2023-06-06 02:40:00,NA,NA
2023-06-06 02:40:00,15,ra,Freshwater,12.13,496.19288,2023-06-06 02:40:00,NA,NA
2023-06-06 02:40:00,15,ra,Seawater,12.3,515.4751200000001,2023-06-06 02:40:00,NA,NA
2023-06-06 02:40:00,30,ra,Control,12.53,485.5479,2023-06-06 02:40:00,NA,NA
2023-06-06 02:40:00,30,ra,Freshwater,12.13,486.06372,2023-06-06 02:40:00,NA,NA
2023-06-06 02:40:00,30,ra,Seawater,12.3,536.76838,2023-06-06 02:40:00,NA,NA
2023-06-06 02:40:00,50,ra,Control,12.53,548.09116,2023-06-06 02:40:00,NA,NA
2023-06-06 02:40:00,50,ra,Freshwater,12.13,586.06366,2023-06-06 02:40:00,NA,NA
2023-06-06 02:40:00,50,ra,Seawater,12.3,549.0871199999999,2023-06-06 02:40:00,NA,NA
2023-06-06 02:45:00,5,ra,Control,12.53,462.7296,2023-06-06 02:45:00,17.05,674.8977
2023-06-06 02:45:00,5,ra,Freshwater,12.13,657.85176,2023-06-06 02:45:00,17.1,869.98396
2023-06-06 02:45:00,5,ra,Seawater,12.3,795.25666,2023-06-06 02:45:00,17.04,1007.4319399999999
2023-06-06 02:45:00,15,ra,Control,12.53,507.6047,2023-06-06 02:45:00,16.65,720.06
2023-06-06 02:45:00,15,ra,Freshwater,12.13,495.7512,2023-06-06 02:45:00,16.72,708.15624
2023-06-06 02:45:00,15,ra,Seawater,12.3,515.50924,2023-06-06 02:45:00,16.72,727.91428
2023-06-06 02:45:00,30,ra,Control,12.53,485.38932,2023-06-06 02:45:00,16.15,698.20362
2023-06-06 02:45:00,30,ra,Freshwater,12.13,484.94226000000003,2023-06-06 02:45:00,15.92,697.9217
2023-06-06 02:45:00,30,ra,Seawater,12.3,536.73426,2023-06-06 02:45:00,16.18,749.5270199999999
2023-06-06 02:45:00,50,ra,Control,12.53,547.48988,2023-06-06 02:45:00,16.15,760.30418
2023-06-06 02:45:00,50,ra,Freshwater,12.13,586.4718,2023-06-06 02:45:00,15.92,799.45124
2023-06-06 02:45:00,50,ra,Seawater,12.3,549.12124,2023-06-06 02:45:00,16.18,761.9139999999999
2023-06-06 02:50:00,5,ra,Control,12.53,463.06712,2023-06-06 02:50:00,NA,NA
2023-06-06 02:50:00,5,ra,Freshwater,12.13,658.08976,2023-06-06 02:50:00,NA,NA
2023-06-06 02:50:00,5,ra,Seawater,12.3,794.91558,2023-06-06 02:50:00,NA,NA
2023-06-06 02:50:00,15,ra,Control,12.53,507.66838,2023-06-06 02:50:00,NA,NA
2023-06-06 02:50:00,15,ra,Freshwater,12.13,495.4113,2023-06-06 02:50:00,NA,NA
2023-06-06 02:50:00,15,ra,Seawater,12.3,515.57748,2023-06-06 02:50:00,NA,NA
2023-06-06 02:50:00,30,ra,Control,12.53,485.24812000000003,2023-06-06 02:50:00,NA,NA
2023-06-06 02:50:00,30,ra,Freshwater,12.13,483.92252,2023-06-06 02:50:00,NA,NA
2023-06-06 02:50:00,30,ra,Seawater,12.3,536.73424,2023-06-06 02:50:00,NA,NA
2023-06-06 02:50:00,50,ra,Control,12.53,547.00636,2023-06-06 02:50:00,NA,NA
2023-06-06 02:50:00,50,ra,Freshwater,12.13,586.70976,2023-06-06 02:50:00,NA,NA
2023-06-06 02:50:00,50,ra,Seawater,12.3,549.18948,2023-06-06 02:50:00,NA,NA
2023-06-06 02:55:00,5,ra,Control,12.53,463.13676,2023-06-06 02:55:00,NA,NA
2023-06-06 02:55:00,5,ra,Freshwater,12.13,658.3957,2023-06-06 02:55:00,NA,NA
2023-06-06 02:55:00,5,ra,Seawater,12.29,794.77902,2023-06-06 02:55:00,NA,NA
2023-06-06 02:55:00,15,ra,Control,12.53,507.77232000000004,2023-06-06 02:55:00,NA,NA
2023-06-06 02:55:00,15,ra,Freshwater,12.13,495.20736,2023-06-06 02:55:00,NA,NA
2023-06-06 02:55:00,15,ra,Seawater,12.29,515.64574,2023-06-06 02:55:00,NA,NA
2023-06-06 02:55:00,30,ra,Control,12.53,485.01022,2023-06-06 02:55:00,NA,NA
2023-06-06 02:55:00,30,ra,Freshwater,12.13,482.90281999999996,2023-06-06 02:55:00,NA,NA
2023-06-06 02:55:00,30,ra,Seawater,12.29,536.93902,2023-06-06 02:55:00,NA,NA
2023-06-06 02:55:00,50,ra,Control,12.53,546.52942,2023-06-06 02:55:00,NA,NA
2023-06-06 02:55:00,50,ra,Freshwater,12.13,586.67574,2023-06-06 02:55:00,NA,NA
2023-06-06 02:55:00,50,ra,Seawater,12.29,549.0871,2023-06-06 02:55:00,NA,NA
2023-06-06 03:00:00,5,ra,Control,12.52,464.12912,2023-06-06 03:00:00,17,676.33312
2023-06-06 03:00:00,5,ra,Freshwater,12.13,658.1918,2023-06-06 03:00:00,17.080000000000002,870.33836
2023-06-06 03:00:00,5,ra,Seawater,12.3,794.0623,2023-06-06 03:00:00,17,1006.2663
2023-06-06 03:00:00,15,ra,Control,12.52,507.73946,2023-06-06 03:00:00,16.65,720.19476
2023-06-06 03:00:00,15,ra,Freshwater,12.13,495.00342,2023-06-06 03:00:00,16.72,707.40846
2023-06-06 03:00:00,15,ra,Seawater,12.3,515.85048,2023-06-06 03:00:00,16.72,728.2555199999999
2023-06-06 03:00:00,30,ra,Control,12.52,484.94318000000004,2023-06-06 03:00:00,16.15,697.75748
2023-06-06 03:00:00,30,ra,Freshwater,12.13,481.6112,2023-06-06 03:00:00,15.92,694.59064
2023-06-06 03:00:00,30,ra,Seawater,12.3,536.93904,2023-06-06 03:00:00,16.18,749.7317999999999
2023-06-06 03:00:00,50,ra,Control,12.52,546.01816,2023-06-06 03:00:00,16.15,758.83246
2023-06-06 03:00:00,50,ra,Freshwater,12.13,586.64178,2023-06-06 03:00:00,15.92,799.62122
2023-06-06 03:00:00,50,ra,Seawater,12.3,549.0871,2023-06-06 03:00:00,16.18,761.8798599999999
2023-06-06 03:05:00,5,ra,Control,12.52,464.78318,2023-06-06 03:05:00,NA,NA
2023-06-06 03:05:00,5,ra,Freshwater,12.13,655.50658,2023-06-06 03:05:00,NA,NA
2023-06-06 03:05:00,5,ra,Seawater,12.29,794.1988,2023-06-06 03:05:00,NA,NA
2023-06-06 03:05:00,15,ra,Control,12.52,507.91548,2023-06-06 03:05:00,NA,NA
2023-06-06 03:05:00,15,ra,Freshwater,12.13,494.52754,2023-06-06 03:05:00,NA,NA
2023-06-06 03:05:00,15,ra,Seawater,12.29,515.95284,2023-06-06 03:05:00,NA,NA
2023-06-06 03:05:00,30,ra,Control,12.52,484.91388,2023-06-06 03:05:00,NA,NA
2023-06-06 03:05:00,30,ra,Freshwater,12.13,479.87766,2023-06-06 03:05:00,NA,NA
2023-06-06 03:05:00,30,ra,Seawater,12.29,537.07554,2023-06-06 03:05:00,NA,NA
2023-06-06 03:05:00,50,ra,Control,12.52,545.44268,2023-06-06 03:05:00,NA,NA
2023-06-06 03:05:00,50,ra,Freshwater,12.13,586.6757600000001,2023-06-06 03:05:00,NA,NA
2023-06-06 03:05:00,50,ra,Seawater,12.29,549.22362,2023-06-06 03:05:00,NA,NA
2023-06-06 03:10:00,5,ra,Control,12.52,465.6572,2023-06-06 03:10:00,NA,NA
2023-06-06 03:10:00,5,ra,Freshwater,12.12,657.0701,2023-06-06 03:10:00,NA,NA
2023-06-06 03:10:00,5,ra,Seawater,12.29,793.82338,2023-06-06 03:10:00,NA,NA
2023-06-06 03:10:00,15,ra,Control,12.52,507.93686,2023-06-06 03:10:00,NA,NA
2023-06-06 03:10:00,15,ra,Freshwater,12.12,494.35758,2023-06-06 03:10:00,NA,NA
2023-06-06 03:10:00,15,ra,Seawater,12.29,515.168,2023-06-06 03:10:00,NA,NA
2023-06-06 03:10:00,30,ra,Control,12.52,484.79754,2023-06-06 03:10:00,NA,NA
2023-06-06 03:10:00,30,ra,Freshwater,12.12,479.6397,2023-06-06 03:10:00,NA,NA
2023-06-06 03:10:00,30,ra,Seawater,12.29,537.04142,2023-06-06 03:10:00,NA,NA
2023-06-06 03:10:00,50,ra,Control,12.52,544.9871,2023-06-06 03:10:00,NA,NA
2023-06-06 03:10:00,50,ra,Freshwater,12.12,586.64176,2023-06-06 03:10:00,NA,NA
2023-06-06 03:10:00,50,ra,Seawater,12.29,549.32596,2023-06-06 03:10:00,NA,NA
2023-06-06 03:15:00,5,ra,Control,12.52,466.09126000000003,2023-06-06 03:15:00,16.95,678.3311600000001
2023-06-06 03:15:00,5,ra,Freshwater,12.13,660.53718,2023-06-06 03:15:00,17.04,872.71246
2023-06-06 03:15:00,5,ra,Seawater,12.29,793.1408200000001,2023-06-06 03:15:00,16.96,1005.37354
2023-06-06 03:15:00,15,ra,Control,12.52,508.09654,2023-06-06 03:15:00,16.65,720.55184
2023-06-06 03:15:00,15,ra,Freshwater,12.13,493.98372,2023-06-06 03:15:00,16.72,706.38876
2023-06-06 03:15:00,15,ra,Seawater,12.29,514.7585,2023-06-06 03:15:00,16.72,727.16354
2023-06-06 03:15:00,30,ra,Control,12.52,484.65012,2023-06-06 03:15:00,16.15,697.46442
2023-06-06 03:15:00,30,ra,Freshwater,12.13,478.41606,2023-06-06 03:15:00,15.92,691.3955
2023-06-06 03:15:00,30,ra,Seawater,12.29,537.21202,2023-06-06 03:15:00,16.18,750.00478
2023-06-06 03:15:00,50,ra,Control,12.52,544.42822,2023-06-06 03:15:00,16.15,757.24252
2023-06-06 03:15:00,50,ra,Freshwater,12.13,586.40384,2023-06-06 03:15:00,15.92,799.3832799999999
2023-06-06 03:15:00,50,ra,Seawater,12.29,549.25774,2023-06-06 03:15:00,16.18,762.0504999999999
2023-06-06 03:20:00,5,ra,Control,12.52,466.71528,2023-06-06 03:20:00,NA,NA
2023-06-06 03:20:00,5,ra,Freshwater,12.13,660.33328,2023-06-06 03:20:00,NA,NA
2023-06-06 03:20:00,5,ra,Seawater,12.29,793.0384,2023-06-06 03:20:00,NA,NA
2023-06-06 03:20:00,15,ra,Control,12.52,508.1745,2023-06-06 03:20:00,NA,NA
2023-06-06 03:20:00,15,ra,Freshwater,12.13,493.71178,2023-06-06 03:20:00,NA,NA
2023-06-06 03:20:00,15,ra,Seawater,12.29,515.23626,2023-06-06 03:20:00,NA,NA
2023-06-06 03:20:00,30,ra,Control,12.52,484.59092,2023-06-06 03:20:00,NA,NA
2023-06-06 03:20:00,30,ra,Freshwater,12.13,477.19241999999997,2023-06-06 03:20:00,NA,NA
2023-06-06 03:20:00,30,ra,Seawater,12.29,537.28026,2023-06-06 03:20:00,NA,NA
2023-06-06 03:20:00,50,ra,Control,12.52,543.85744,2023-06-06 03:20:00,NA,NA
2023-06-06 03:20:00,50,ra,Freshwater,12.13,586.64174,2023-06-06 03:20:00,NA,NA
2023-06-06 03:20:00,50,ra,Seawater,12.29,549.32598,2023-06-06 03:20:00,NA,NA
2023-06-06 03:25:00,5,ra,Control,12.52,467.30108,2023-06-06 03:25:00,NA,NA
2023-06-06 03:25:00,5,ra,Freshwater,12.12,654.65668,2023-06-06 03:25:00,NA,NA
2023-06-06 03:25:00,5,ra,Seawater,12.29,792.9703400000001,2023-06-06 03:25:00,NA,NA
2023-06-06 03:25:00,15,ra,Control,12.52,508.14546,2023-06-06 03:25:00,NA,NA
2023-06-06 03:25:00,15,ra,Freshwater,12.12,493.60982,2023-06-06 03:25:00,NA,NA
2023-06-06 03:25:00,15,ra,Seawater,12.29,515.40686,2023-06-06 03:25:00,NA,NA
2023-06-06 03:25:00,30,ra,Control,12.52,484.52748,2023-06-06 03:25:00,NA,NA
2023-06-06 03:25:00,30,ra,Freshwater,12.12,476.13872,2023-06-06 03:25:00,NA,NA
2023-06-06 03:25:00,30,ra,Seawater,12.29,537.2120199999999,2023-06-06 03:25:00,NA,NA
2023-06-06 03:25:00,50,ra,Control,12.52,543.28192,2023-06-06 03:25:00,NA,NA
2023-06-06 03:25:00,50,ra,Freshwater,12.12,586.40384,2023-06-06 03:25:00,NA,NA
2023-06-06 03:25:00,50,ra,Seawater,12.29,549.32596,2023-06-06 03:25:00,NA,NA
2023-06-06 03:30:00,5,ra,Control,12.52,467.48098,2023-06-06 03:30:00,16.9,679.7567799999999
2023-06-06 03:30:00,5,ra,Freshwater,12.12,655.53162,2023-06-06 03:30:00,17,867.7356199999999
2023-06-06 03:30:00,5,ra,Seawater,12.29,792.83398,2023-06-06 03:30:00,16.92,1005.09542
2023-06-06 03:30:00,15,ra,Control,12.52,508.32618,2023-06-06 03:30:00,16.65,720.78148
2023-06-06 03:30:00,15,ra,Freshwater,12.12,493.70508,2023-06-06 03:30:00,16.72,706.11012
2023-06-06 03:30:00,15,ra,Seawater,12.29,515.57746,2023-06-06 03:30:00,16.72,727.9825
2023-06-06 03:30:00,30,ra,Control,12.52,484.43426,2023-06-06 03:30:00,16.15,697.24856
2023-06-06 03:30:00,30,ra,Freshwater,12.12,474.94258,2023-06-06 03:30:00,15.92,687.92202
2023-06-06 03:30:00,30,ra,Seawater,12.29,537.3485,2023-06-06 03:30:00,16.18,750.1412599999999
2023-06-06 03:30:00,50,ra,Control,12.52,542.7797,2023-06-06 03:30:00,16.15,755.594
2023-06-06 03:30:00,50,ra,Freshwater,12.12,586.25992,2023-06-06 03:30:00,15.92,799.2393599999999
2023-06-06 03:30:00,50,ra,Seawater,12.29,549.49658,2023-06-06 03:30:00,16.18,762.2893399999999
2023-06-06 03:35:00,5,ra,Control,12.52,467.74536,2023-06-06 03:35:00,NA,NA
2023-06-06 03:35:00,5,ra,Freshwater,12.12,655.84522,2023-06-06 03:35:00,NA,NA
2023-06-06 03:35:00,5,ra,Seawater,12.29,792.5949,2023-06-06 03:35:00,NA,NA
2023-06-06 03:35:00,15,ra,Control,12.52,508.41886,2023-06-06 03:35:00,NA,NA
2023-06-06 03:35:00,15,ra,Freshwater,12.12,493.26905999999997,2023-06-06 03:35:00,NA,NA
2023-06-06 03:35:00,15,ra,Seawater,12.29,515.78222,2023-06-06 03:35:00,NA,NA
2023-06-06 03:35:00,30,ra,Control,12.52,484.39074,2023-06-06 03:35:00,NA,NA
2023-06-06 03:35:00,30,ra,Freshwater,12.12,473.5886,2023-06-06 03:35:00,NA,NA
2023-06-06 03:35:00,30,ra,Seawater,12.29,537.41674,2023-06-06 03:35:00,NA,NA
2023-06-06 03:35:00,50,ra,Control,12.52,542.18814,2023-06-06 03:35:00,NA,NA
2023-06-06 03:35:00,50,ra,Freshwater,12.12,586.57276,2023-06-06 03:35:00,NA,NA
2023-06-06 03:35:00,50,ra,Seawater,12.29,549.49662,2023-06-06 03:35:00,NA,NA
2023-06-06 03:40:00,5,ra,Control,12.52,467.98022,2023-06-06 03:40:00,NA,NA
2023-06-06 03:40:00,5,ra,Freshwater,12.12,638.44316,2023-06-06 03:40:00,NA,NA
2023-06-06 03:40:00,5,ra,Seawater,12.29,792.62922,2023-06-06 03:40:00,NA,NA
2023-06-06 03:40:00,15,ra,Control,12.52,508.51668,2023-06-06 03:40:00,NA,NA
2023-06-06 03:40:00,15,ra,Freshwater,12.12,493.13390000000004,2023-06-06 03:40:00,NA,NA
2023-06-06 03:40:00,15,ra,Seawater,12.29,516.05522,2023-06-06 03:40:00,NA,NA
2023-06-06 03:40:00,30,ra,Control,12.52,484.28366,2023-06-06 03:40:00,NA,NA
2023-06-06 03:40:00,30,ra,Freshwater,12.12,472.36572,2023-06-06 03:40:00,NA,NA
2023-06-06 03:40:00,30,ra,Seawater,12.29,537.41674,2023-06-06 03:40:00,NA,NA
2023-06-06 03:40:00,50,ra,Control,12.52,541.53368,2023-06-06 03:40:00,NA,NA
2023-06-06 03:40:00,50,ra,Freshwater,12.12,586.43778,2023-06-06 03:40:00,NA,NA
2023-06-06 03:40:00,50,ra,Seawater,12.29,549.59896,2023-06-06 03:40:00,NA,NA
2023-06-06 03:45:00,5,ra,Control,12.52,468.32576,2023-06-06 03:45:00,16.85,680.63746
2023-06-06 03:45:00,5,ra,Freshwater,12.12,639.15702,2023-06-06 03:45:00,17,851.3610199999999
2023-06-06 03:45:00,5,ra,Seawater,12.29,792.39014,2023-06-06 03:45:00,16.9,1004.66594
2023-06-06 03:45:00,15,ra,Control,12.52,508.45234,2023-06-06 03:45:00,16.65,720.90764
2023-06-06 03:45:00,15,ra,Freshwater,12.12,492.48812,2023-06-06 03:45:00,16.72,704.89316
2023-06-06 03:45:00,15,ra,Seawater,12.29,516.02112,2023-06-06 03:45:00,16.7,728.44052
2023-06-06 03:45:00,30,ra,Control,12.52,484.11658,2023-06-06 03:45:00,16.15,696.93088
2023-06-06 03:45:00,30,ra,Freshwater,12.12,471.51601999999997,2023-06-06 03:45:00,15.92,684.49546
2023-06-06 03:45:00,30,ra,Seawater,12.29,537.31438,2023-06-06 03:45:00,16.18,750.10714
2023-06-06 03:45:00,50,ra,Control,12.52,540.95692,2023-06-06 03:45:00,16.15,753.77122
2023-06-06 03:45:00,50,ra,Freshwater,12.12,586.43784,2023-06-06 03:45:00,15.92,799.41728
2023-06-06 03:45:00,50,ra,Seawater,12.29,549.3259800000001,2023-06-06 03:45:00,16.18,762.11874
2023-06-06 03:50:00,5,ra,Control,12.52,468.72562,2023-06-06 03:50:00,NA,NA
2023-06-06 03:50:00,5,ra,Freshwater,12.12,640.06934,2023-06-06 03:50:00,NA,NA
2023-06-06 03:50:00,5,ra,Seawater,12.29,792.6633,2023-06-06 03:50:00,NA,NA
2023-06-06 03:50:00,15,ra,Control,12.52,508.61498,2023-06-06 03:50:00,NA,NA
2023-06-06 03:50:00,15,ra,Freshwater,12.12,492.2119,2023-06-06 03:50:00,NA,NA
2023-06-06 03:50:00,15,ra,Seawater,12.29,516.2258400000001,2023-06-06 03:50:00,NA,NA
2023-06-06 03:50:00,30,ra,Control,12.52,483.97040000000004,2023-06-06 03:50:00,NA,NA
2023-06-06 03:50:00,30,ra,Freshwater,12.12,469.94836000000004,2023-06-06 03:50:00,NA,NA
2023-06-06 03:50:00,30,ra,Seawater,12.29,537.72388,2023-06-06 03:50:00,NA,NA
2023-06-06 03:50:00,50,ra,Control,12.52,540.43762,2023-06-06 03:50:00,NA,NA
2023-06-06 03:50:00,50,ra,Freshwater,12.12,586.60268,2023-06-06 03:50:00,NA,NA
2023-06-06 03:50:00,50,ra,Seawater,12.29,549.53072,2023-06-06 03:50:00,NA,NA
2023-06-06 03:55:00,5,ra,Control,12.52,468.63120000000004,2023-06-06 03:55:00,NA,NA
2023-06-06 03:55:00,5,ra,Freshwater,12.12,639.02036,2023-06-06 03:55:00,NA,NA
2023-06-06 03:55:00,5,ra,Seawater,12.29,792.0832399999999,2023-06-06 03:55:00,NA,NA
2023-06-06 03:55:00,15,ra,Control,12.52,508.65506,2023-06-06 03:55:00,NA,NA
2023-06-06 03:55:00,15,ra,Freshwater,12.12,492.1477,2023-06-06 03:55:00,NA,NA
2023-06-06 03:55:00,15,ra,Seawater,12.29,515.98696,2023-06-06 03:55:00,NA,NA
2023-06-06 03:55:00,30,ra,Control,12.52,483.97764,2023-06-06 03:55:00,NA,NA
2023-06-06 03:55:00,30,ra,Freshwater,12.12,468.96623999999997,2023-06-06 03:55:00,NA,NA
2023-06-06 03:55:00,30,ra,Seawater,12.29,537.51912,2023-06-06 03:55:00,NA,NA
2023-06-06 03:55:00,50,ra,Control,12.52,539.7581,2023-06-06 03:55:00,NA,NA
2023-06-06 03:55:00,50,ra,Freshwater,12.12,586.2673,2023-06-06 03:55:00,NA,NA
2023-06-06 03:55:00,50,ra,Seawater,12.29,549.73546,2023-06-06 03:55:00,NA,NA
2023-06-06 04:00:00,5,ra,Control,12.52,468.68918,2023-06-06 04:00:00,16.85,681.00088
2023-06-06 04:00:00,5,ra,Freshwater,12.12,641.46842,2023-06-06 04:00:00,16.98,853.68678
2023-06-06 04:00:00,5,ra,Seawater,12.29,792.45862,2023-06-06 04:00:00,16.88,1004.74878
2023-06-06 04:00:00,15,ra,Control,12.52,508.7834,2023-06-06 04:00:00,16.6,721.2746
2023-06-06 04:00:00,15,ra,Freshwater,12.12,492.08024,2023-06-06 04:00:00,16.72,704.48528
2023-06-06 04:00:00,15,ra,Seawater,12.29,516.49882,2023-06-06 04:00:00,16.7,728.91822
2023-06-06 04:00:00,30,ra,Control,12.52,483.93388000000004,2023-06-06 04:00:00,16.15,696.74818
2023-06-06 04:00:00,30,ra,Freshwater,12.12,467.77706,2023-06-06 04:00:00,15.92,680.7565
2023-06-06 04:00:00,30,ra,Seawater,12.29,537.79212,2023-06-06 04:00:00,16.18,750.5848799999999
2023-06-06 04:00:00,50,ra,Control,12.52,539.17028,2023-06-06 04:00:00,16.15,751.98458
2023-06-06 04:00:00,50,ra,Freshwater,12.12,585.62204,2023-06-06 04:00:00,15.92,798.6014799999999
2023-06-06 04:00:00,50,ra,Seawater,12.29,549.76958,2023-06-06 04:00:00,16.18,762.56234
2023-06-06 04:05:00,5,ra,Control,12.52,468.38822,2023-06-06 04:05:00,NA,NA
2023-06-06 04:05:00,5,ra,Freshwater,12.12,639.76884,2023-06-06 04:05:00,NA,NA
2023-06-06 04:05:00,5,ra,Seawater,12.29,792.49266,2023-06-06 04:05:00,NA,NA
2023-06-06 04:05:00,15,ra,Control,12.52,508.85904,2023-06-06 04:05:00,NA,NA
2023-06-06 04:05:00,15,ra,Freshwater,12.12,492.14822,2023-06-06 04:05:00,NA,NA
2023-06-06 04:05:00,15,ra,Seawater,12.29,516.56708,2023-06-06 04:05:00,NA,NA
2023-06-06 04:05:00,30,ra,Control,12.52,483.87244,2023-06-06 04:05:00,NA,NA
2023-06-06 04:05:00,30,ra,Freshwater,12.12,466.21348,2023-06-06 04:05:00,NA,NA
2023-06-06 04:05:00,30,ra,Seawater,12.29,537.8603400000001,2023-06-06 04:05:00,NA,NA
2023-06-06 04:05:00,50,ra,Control,12.52,538.49438,2023-06-06 04:05:00,NA,NA
2023-06-06 04:05:00,50,ra,Freshwater,12.12,586.64178,2023-06-06 04:05:00,NA,NA
2023-06-06 04:05:00,50,ra,Seawater,12.29,549.70134,2023-06-06 04:05:00,NA,NA
2023-06-06 04:10:00,5,ra,Control,12.52,464.61792,2023-06-06 04:10:00,NA,NA
2023-06-06 04:10:00,5,ra,Freshwater,12.12,657.91984,2023-06-06 04:10:00,NA,NA
2023-06-06 04:10:00,5,ra,Seawater,12.29,792.15146,2023-06-06 04:10:00,NA,NA
2023-06-06 04:10:00,15,ra,Control,12.52,508.95024,2023-06-06 04:10:00,NA,NA
2023-06-06 04:10:00,15,ra,Freshwater,12.12,491.46842,2023-06-06 04:10:00,NA,NA
2023-06-06 04:10:00,15,ra,Seawater,12.29,516.70356,2023-06-06 04:10:00,NA,NA
2023-06-06 04:10:00,30,ra,Control,12.52,483.7249,2023-06-06 04:10:00,NA,NA
2023-06-06 04:10:00,30,ra,Freshwater,12.12,465.36372,2023-06-06 04:10:00,NA,NA
2023-06-06 04:10:00,30,ra,Seawater,12.29,537.99684,2023-06-06 04:10:00,NA,NA
2023-06-06 04:10:00,50,ra,Control,12.52,537.90124,2023-06-06 04:10:00,NA,NA
2023-06-06 04:10:00,50,ra,Freshwater,12.12,586.30188,2023-06-06 04:10:00,NA,NA
2023-06-06 04:10:00,50,ra,Seawater,12.29,549.8036999999999,2023-06-06 04:10:00,NA,NA
2023-06-06 04:15:00,5,ra,Control,12.52,465.38088,2023-06-06 04:15:00,16.75,677.76438
2023-06-06 04:15:00,5,ra,Freshwater,12.12,657.98778,2023-06-06 04:15:00,16.919999999999998,870.24922
2023-06-06 04:15:00,5,ra,Seawater,12.29,792.39024,2023-06-06 04:15:00,16.8,1004.7378399999999
2023-06-06 04:15:00,15,ra,Control,12.52,508.99644,2023-06-06 04:15:00,16.6,721.48764
2023-06-06 04:15:00,15,ra,Freshwater,12.12,491.57036,2023-06-06 04:15:00,16.72,703.9754
2023-06-06 04:15:00,15,ra,Seawater,12.29,517.35194,2023-06-06 04:15:00,16.68,729.7857
2023-06-06 04:15:00,30,ra,Control,12.52,483.77052000000003,2023-06-06 04:15:00,16.15,696.58482
2023-06-06 04:15:00,30,ra,Freshwater,12.12,464.17404,2023-06-06 04:15:00,15.92,677.15348
2023-06-06 04:15:00,30,ra,Seawater,12.29,538.71346,2023-06-06 04:15:00,16.18,751.50622
2023-06-06 04:15:00,50,ra,Control,12.52,537.23038,2023-06-06 04:15:00,16.15,750.04468
2023-06-06 04:15:00,50,ra,Freshwater,12.12,586.33586,2023-06-06 04:15:00,15.92,799.3153
2023-06-06 04:15:00,50,ra,Seawater,12.29,550.28144,2023-06-06 04:15:00,16.18,763.0741999999999
2023-06-06 04:20:00,5,ra,Control,12.52,459.8804,2023-06-06 04:20:00,NA,NA
2023-06-06 04:20:00,5,ra,Freshwater,12.12,656.90016,2023-06-06 04:20:00,NA,NA
2023-06-06 04:20:00,5,ra,Seawater,12.29,792.39036,2023-06-06 04:20:00,NA,NA
2023-06-06 04:20:00,15,ra,Control,12.52,509.06788,2023-06-06 04:20:00,NA,NA
2023-06-06 04:20:00,15,ra,Freshwater,12.12,491.23048,2023-06-06 04:20:00,NA,NA
2023-06-06 04:20:00,15,ra,Seawater,12.29,516.97656,2023-06-06 04:20:00,NA,NA
2023-06-06 04:20:00,30,ra,Control,12.52,483.7734,2023-06-06 04:20:00,NA,NA
2023-06-06 04:20:00,30,ra,Freshwater,12.12,462.54251999999997,2023-06-06 04:20:00,NA,NA
2023-06-06 04:20:00,30,ra,Seawater,12.29,537.9286,2023-06-06 04:20:00,NA,NA
2023-06-06 04:20:00,50,ra,Control,12.52,536.51578,2023-06-06 04:20:00,NA,NA
2023-06-06 04:20:00,50,ra,Freshwater,12.12,586.36986,2023-06-06 04:20:00,NA,NA
2023-06-06 04:20:00,50,ra,Seawater,12.29,549.83784,2023-06-06 04:20:00,NA,NA
2023-06-06 04:25:00,5,ra,Control,12.51,464.26492,2023-06-06 04:25:00,NA,NA
2023-06-06 04:25:00,5,ra,Freshwater,12.12,656.96808,2023-06-06 04:25:00,NA,NA
2023-06-06 04:25:00,5,ra,Seawater,12.29,792.3939399999999,2023-06-06 04:25:00,NA,NA
2023-06-06 04:25:00,15,ra,Control,12.51,509.17724,2023-06-06 04:25:00,NA,NA
2023-06-06 04:25:00,15,ra,Freshwater,12.12,490.44867999999997,2023-06-06 04:25:00,NA,NA
2023-06-06 04:25:00,15,ra,Seawater,12.29,516.97892,2023-06-06 04:25:00,NA,NA
2023-06-06 04:25:00,30,ra,Control,12.51,483.67908,2023-06-06 04:25:00,NA,NA
2023-06-06 04:25:00,30,ra,Freshwater,12.12,460.57106,2023-06-06 04:25:00,NA,NA
2023-06-06 04:25:00,30,ra,Seawater,12.29,538.1358,2023-06-06 04:25:00,NA,NA
