#Log_File	LOG181
#Comment	
#Device	FireStingGO2_Pocket_Oxygen_Meter
#Firmware	3.38
#Unique_ID	24EB9B04575BA8F7
#Manufacturer	Pyro_Science_GmbH
#Settings	Sensor Code	Medium	Oxygen Units	Temperature	Salinity
#	XA7-530-200	Water	%air sat.	Sensor	0.0 psu
#Calibration	Sensor Code	Calibrate Air	Calibrate 0%
#	XA7-530-200	4 Jun 2023	not cal.
#Adv. Settings	Temperature	Pressure	Salinity	Mode	LED Intensity	Amplification	Frequency
#	Sensor	Sensor	0 psu	default	10%	400x	4000 Hz
#Adv. Calibration	dphi0	dphi100	Temp0	Temp100	Pressure	Humidity	f	m	calFreq	tt	kt	bkgdAmp	bkgdDphi	useKsv	ksv	ft	mt	not used	PercentO2
#	53.000°	21.275°	20.00°C	23.17°C	1014 mbar	50%RH	0.804	0.122	4000 Hz	-0.056%/K	0.969%/K	0.60 mV	0.000°	0	0.000000/hPa	0.000000/K	-0.000303/K	0	20.95%O2
#
Data_Point	Date_Time(YYYY-MM-DD_hh:mm:ss)	Oxygen(%air sat.)	Warning 	Compensation_Temperature(°C)	Temperature(°C)	Air_Pressure(mbar)	Humidity(%RH)	Time(s)		Status	dphi(°)	Intensity(mV)	Ambient_Light(mV)	Case_Temperature(°C)
458	2023-06-06 05:54:51	92.357		16.11	16.11	1010.2	62.4	137100		0	23.111	327.1	38.5	13.90
459	2023-06-06 05:59:51	92.343		16.11	16.11	1010.1	62.5	137400		0	23.113	327.2	38.6	13.94
460	2023-06-06 06:04:51	92.308		16.11	16.11	1010.1	62.5	137700		0	23.118	327.3	38.5	13.98
461	2023-06-06 06:09:51	92.315		16.11	16.11	1010.1	62.6	138000		0	23.117	327.3	38.7	14.04
462	2023-06-06 06:14:51	92.255		16.11	16.11	1010.1	62.6	138300		0	23.125	327.4	38.4	14.08
463	2023-06-06 06:19:51	92.342		16.09	16.09	1010.1	62.6	138600		0	23.116	327.1	38.6	14.15
464	2023-06-06 06:24:51	92.326		16.10	16.10	1010.0	62.7	138900		0	23.119	327.2	38.6	14.23
465	2023-06-06 06:29:51	92.284		16.09	16.09	1010.0	62.7	139200		0	23.124	326.8	38.4	14.33
466	2023-06-06 06:34:51	92.164		16.09	16.09	1010.0	62.7	139500		0	23.140	327.1	38.6	14.46
467	2023-06-06 06:39:51	92.269		16.09	16.09	1010.0	62.8	139800		0	23.127	326.4	38.7	14.57
468	2023-06-06 06:44:51	92.260		16.08	16.08	1009.9	62.9	140100		0	23.130	332.4	38.5	14.71
469	2023-06-06 06:49:51	92.269		16.08	16.08	1009.9	62.8	140400		0	23.129	331.9	38.6	14.81
470	2023-06-06 06:54:51	92.268		16.07	16.07	1009.9	62.8	140700		0	23.130	331.5	38.8	14.92
471	2023-06-06 06:59:51	92.325		16.07	16.07	1009.9	62.8	141000		0	23.123	330.9	38.9	15.01
472	2023-06-06 07:04:51	92.195		16.07	16.07	1010.0	62.9	141300		0	23.139	330.9	38.6	15.13
473	2023-06-06 07:09:51	92.236		16.06	16.06	1009.9	62.9	141600		0	23.135	330.6	38.6	15.27
474	2023-06-06 07:14:51	92.190		16.06	16.06	1009.9	63.0	141900		0	23.141	330.3	38.8	15.42
475	2023-06-06 07:19:51	92.245		16.06	16.06	1010.0	63.0	142200		0	23.133	330.6	38.9	15.58
476	2023-06-06 07:24:51	92.189		16.06	16.06	1009.9	63.0	142500		0	23.141	330.3	38.8	15.73
477	2023-06-06 07:29:51	92.176		16.06	16.06	1009.9	63.0	142800		0	23.144	330.0	38.6	15.91
478	2023-06-06 07:34:51	92.166		16.05	16.05	1009.9	63.0	143100		0	23.146	329.7	38.7	16.06
479	2023-06-06 07:39:51	92.096		16.05	16.05	1009.9	63.0	143400		0	23.155	329.4	38.5	16.22
480	2023-06-06 07:44:51	92.174		16.04	16.04	1009.8	63.0	143700		0	23.147	329.2	38.9	16.38
481	2023-06-06 07:49:51	92.147		16.04	16.04	1009.9	63.1	144000		0	23.149	329.0	38.9	16.58
482	2023-06-06 07:54:51	92.145		16.04	16.04	1009.9	63.1	144300		0	23.150	328.3	38.4	16.75
483	2023-06-06 07:59:51	92.149		16.04	16.04	1009.9	63.1	144600		0	23.150	327.8	38.5	17.01
484	2023-06-06 08:04:51	92.153		16.04	16.04	1009.8	63.0	144900		0	23.150	327.4	38.5	17.16
485	2023-06-06 08:09:51	92.090		16.03	16.03	1009.7	62.9	145200		0	23.160	327.2	38.4	17.27
486	2023-06-06 08:14:51	92.084		16.03	16.03	1009.6	62.9	145500		0	23.161	327.0	38.2	17.39
487	2023-06-06 08:19:51	92.075		16.02	16.02	1009.5	62.9	145800		0	23.164	326.8	38.3	17.53
488	2023-06-06 08:24:51	92.118		16.02	16.02	1009.6	62.9	146100		0	23.158	326.5	38.6	17.66
489	2023-06-06 08:29:51	92.113		16.02	16.02	1009.4	63.0	146400		0	23.162	326.1	38.6	17.82
490	2023-06-06 08:34:51	92.124		16.02	16.02	1009.5	62.9	146700		0	23.160	326.0	38.2	17.95
491	2023-06-06 08:39:51	92.123		16.02	16.02	1009.4	62.9	147000		0	23.161	325.6	38.4	18.12
492	2023-06-06 08:44:51	92.028		16.02	16.02	1009.4	62.9	147300		0	23.173	325.5	38.3	18.28
493	2023-06-06 08:49:51	92.012		16.01	16.01	1009.3	62.9	147600		0	23.177	325.2	38.6	18.45
494	2023-06-06 08:54:51	92.031		16.01	16.01	1009.3	62.9	147900		0	23.175	324.7	38.9	18.62
495	2023-06-06 08:59:51	92.025		16.01	16.01	1009.3	62.8	148200		0	23.176	324.5	38.7	18.79
496	2023-06-06 09:04:51	92.010		16.01	16.01	1009.2	62.8	148500		0	23.178	324.3	38.5	18.96
497	2023-06-06 09:09:51	92.047		16.01	16.01	1009.2	62.8	148800		0	23.174	323.9	38.7	19.14
498	2023-06-06 09:14:51	92.018		16.00	16.00	1009.1	62.7	149100		0	23.179	323.5	38.4	19.32
499	2023-06-06 09:19:51	91.996		16.00	16.00	1009.1	62.7	149400		0	23.183	326.6	38.6	19.52
500	2023-06-06 09:24:51	91.896		16.01	16.01	1009.1	62.6	149700		0	23.195	326.5	38.5	19.69
501	2023-06-06 09:29:51	91.963		16.00	16.00	1009.0	62.6	150000		0	23.189	326.0	38.6	19.86
502	2023-06-06 09:34:51	91.921		16.00	16.00	1009.0	62.6	150300		0	23.194	326.1	38.9	20.06
503	2023-06-06 09:39:51	91.905		15.99	15.99	1008.9	62.5	150600		0	23.197	325.6	38.7	20.25
504	2023-06-06 09:44:51	91.919		16.00	16.00	1008.8	62.4	150900		0	23.196	325.2	38.4	20.43
505	2023-06-06 09:49:51	91.794		16.00	16.00	1008.8	62.4	151200		0	23.212	324.8	38.8	20.62
506	2023-06-06 09:54:51	91.862		16.00	16.00	1008.7	62.4	151500		0	23.204	324.6	38.6	20.83
507	2023-06-06 09:59:51	91.877		15.99	15.99	1008.6	62.3	151800		0	23.204	324.2	38.6	21.04
508	2023-06-06 10:04:51	91.859		15.99	15.99	1008.6	62.2	152100		0	23.206	323.4	38.7	21.20
509	2023-06-06 10:09:51	91.927		15.99	15.99	1008.5	62.2	152400		0	23.198	323.5	38.5	21.36
510	2023-06-06 10:14:51	91.840		15.99	15.99	1008.5	62.1	152700		0	23.211	323.0	38.4	21.52
511	2023-06-06 10:19:51	91.830		15.99	15.99	1008.5	62.1	153000		0	23.212	322.7	38.4	21.68
512	2023-06-06 10:24:51	91.821		15.99	15.99	1008.4	61.9	153300		0	23.214	322.0	38.4	21.87
513	2023-06-06 10:29:51	91.859		15.99	15.99	1008.3	61.8	153600		0	23.211	322.2	38.5	22.02
514	2023-06-06 10:34:51	91.771		15.99	15.99	1008.2	61.8	153900		0	23.223	321.9	38.3	22.13
515	2023-06-06 10:39:51	91.749		15.99	15.99	1008.2	61.7	154200		0	23.226	321.6	38.2	22.26
516	2023-06-06 10:44:51	91.790		15.99	15.99	1008.2	61.6	154500		0	23.220	321.1	38.5	22.34
517	2023-06-06 10:49:51	91.748		15.99	15.99	1008.1	61.6	154800		0	23.227	320.9	38.5	22.49
518	2023-06-06 10:54:51	91.724		15.99	15.99	1008.1	61.5	155100		0	23.230	320.5	38.5	22.66
519	2023-06-06 10:59:51	91.791		15.99	15.99	1008.0	61.4	155400		0	23.223	320.2	38.6	22.79
520	2023-06-06 11:04:51	91.728		15.99	15.99	1008.0	61.3	155700		0	23.231	320.2	38.6	22.97
521	2023-06-06 11:09:51	91.725		15.99	15.99	1007.9	61.2	156000		0	23.232	319.8	38.7	23.14
522	2023-06-06 11:14:51	91.669		15.99	15.99	1007.8	61.0	156300		0	23.241	319.2	38.5	23.32
523	2023-06-06 11:19:51	91.691		15.99	15.99	1007.8	60.9	156600		0	23.238	318.8	38.8	23.50
524	2023-06-06 11:24:51	91.727		15.99	15.99	1007.6	60.8	156900		0	23.235	318.5	38.8	23.64
525	2023-06-06 11:29:51	91.669		15.99	15.99	1007.6	60.6	157200		0	23.243	318.1	38.6	23.78
526	2023-06-06 11:34:51	91.667		15.99	15.99	1007.6	60.5	157500		0	23.243	317.7	38.7	23.93
527	2023-06-06 11:39:51	91.669		16.00	16.00	1007.6	60.4	157800		0	23.243	317.1	38.9	24.05
528	2023-06-06 11:44:51	91.644		16.00	16.00	1007.4	60.3	158100		0	23.247	316.8	38.5	24.16
529	2023-06-06 11:49:51	91.672		16.00	16.00	1007.3	60.2	158400		0	23.245	316.8	38.4	24.27
530	2023-06-06 11:54:51	91.670		16.01	16.01	1007.3	60.1	158700		0	23.245	316.2	38.5	24.38
531	2023-06-06 11:59:51	91.679		16.00	16.00	1007.1	60.0	159000		0	23.246	316.2	38.6	24.47
532	2023-06-06 12:04:51	91.636		16.01	16.01	1007.0	59.8	159300		0	23.252	315.7	38.5	24.58
533	2023-06-06 12:09:51	91.696		16.01	16.01	1006.8	59.7	159600		0	23.247	315.4	38.6	24.66
534	2023-06-06 12:14:51	91.649		16.01	16.01	1006.8	59.6	159900		0	23.254	315.6	38.6	24.73
535	2023-06-06 12:19:51	91.631		16.02	16.02	1006.8	59.5	160200		0	23.255	315.2	38.3	24.85
536	2023-06-06 12:24:51	91.668		16.01	16.01	1006.6	59.3	160500		0	23.253	315.1	38.4	24.93
537	2023-06-06 12:29:51	91.584		16.02	16.02	1006.5	59.3	160800		0	23.264	314.8	38.4	24.95
538	2023-06-06 12:34:51	91.586		16.02	16.02	1006.5	59.1	161100		0	23.264	314.8	38.4	24.94
539	2023-06-06 12:39:51	91.629		16.02	16.02	1006.4	59.1	161400		0	23.259	314.9	38.3	24.95
540	2023-06-06 12:44:51	91.651		16.02	16.02	1006.3	59.0	161700		0	23.257	314.8	38.2	24.98
541	2023-06-06 12:49:51	91.597		16.02	16.02	1006.3	58.9	162000		0	23.264	314.7	38.6	25.03
542	2023-06-06 12:54:51	91.593		16.03	16.03	1006.1	58.9	162300		0	23.266	314.8	38.3	25.09
543	2023-06-06 12:59:51	91.496		16.04	16.04	1006.2	58.7	162600		0	23.277	314.6	38.6	25.13
544	2023-06-06 13:04:51	91.612		16.03	16.03	1006.0	58.6	162900		0	23.265	314.6	38.5	25.17
545	2023-06-06 13:09:51	91.606		16.03	16.03	1006.0	58.5	163200		0	23.266	314.3	38.6	25.30
546	2023-06-06 13:14:51	91.560		16.04	16.04	1005.9	58.5	163500		0	23.271	314.1	38.5	25.46
547	2023-06-06 13:19:51	91.471		16.04	16.04	1005.8	58.3	163800		0	23.284	313.5	38.2	25.83
548	2023-06-06 13:24:51	91.559		16.05	16.05	1005.8	58.0	164100		0	23.272	313.0	38.4	25.87
549	2023-06-06 13:29:51	91.484		16.05	16.05	1005.8	57.8	164400		0	23.282	312.7	38.5	25.83
550	2023-06-06 13:34:51	91.588		16.05	16.05	1005.7	57.8	164700		0	23.270	312.8	38.4	25.84
551	2023-06-06 13:39:51	91.587		16.06	16.06	1005.6	57.7	165000		0	23.269	312.9	38.4	25.85
552	2023-06-06 13:44:51	91.493		16.06	16.06	1005.5	57.5	165300		0	23.283	312.9	38.4	25.86
553	2023-06-06 13:49:51	91.542		16.07	16.07	1005.5	57.4	165600		0	23.276	312.9	38.4	25.91
554	2023-06-06 13:54:51	91.506		16.08	16.08	1005.5	57.4	165900		0	23.280	312.7	38.7	25.89
555	2023-06-06 13:59:51	91.580		16.07	16.07	1005.3	57.3	166200		0	23.273	312.9	38.5	25.98
556	2023-06-06 14:04:51	91.578		16.08	16.08	1005.4	57.1	166500		0	23.271	312.6	38.6	26.11
557	2023-06-06 14:09:51	91.559		16.08	16.08	1005.3	56.9	166800		0	23.274	312.5	38.4	26.21
558	2023-06-06 14:14:51	91.419		16.09	16.09	1005.3	56.8	167100		0	23.292	312.2	38.4	26.13
559	2023-06-06 14:19:51	91.539		16.09	16.09	1005.2	56.7	167400		0	23.277	312.4	38.4	26.02
560	2023-06-06 14:24:51	91.457		16.09	16.09	1005.1	56.6	167700		0	23.288	312.6	38.3	25.96
561	2023-06-06 14:29:51	91.474		16.10	16.10	1005.1	56.5	168000		0	23.286	312.6	38.6	25.97
562	2023-06-06 14:34:51	91.409		16.10	16.10	1005.0	56.5	168300		0	23.295	312.7	38.6	25.94
563	2023-06-06 14:39:51	91.432		16.10	16.10	1005.0	56.4	168600		0	23.292	312.9	38.5	25.92
564	2023-06-06 14:44:51	91.370		16.11	16.11	1004.8	56.3	168900		0	23.301	313.1	38.7	25.92
565	2023-06-06 14:49:51	91.492		16.11	16.11	1004.7	56.2	169200		0	23.286	312.7	38.5	25.93
566	2023-06-06 14:54:51	91.467		16.11	16.11	1004.9	56.1	169500		0	23.288	313.1	38.7	25.93
567	2023-06-06 14:59:51	91.524		16.12	16.12	1004.7	56.1	169800		0	23.282	313.0	38.5	25.95
568	2023-06-06 15:04:51	91.497		16.12	16.12	1004.7	56.0	170100		0	23.285	313.0	38.6	26.00
569	2023-06-06 15:09:51	91.397		16.13	16.13	1004.7	55.9	170400		0	23.297	312.6	38.4	25.99
570	2023-06-06 15:14:51	91.421		16.13	16.13	1004.6	55.8	170700		0	23.295	312.9	38.5	25.92
571	2023-06-06 15:19:51	91.447		16.13	16.13	1004.6	55.8	171000		0	23.292	313.0	38.5	25.85
572	2023-06-06 15:24:51	91.418		16.14	16.14	1004.6	55.7	171300		0	23.295	313.2	38.6	25.79
573	2023-06-06 15:29:51	91.530		16.15	16.15	1004.6	55.7	171600		0	23.280	313.4	38.7	25.78
574	2023-06-06 15:34:51	91.517		16.15	16.15	1004.5	55.5	171900		0	23.282	313.1	38.8	25.69
575	2023-06-06 15:39:51	91.493		16.15	16.15	1004.5	55.5	172200		0	23.285	313.1	38.6	25.53
576	2023-06-06 15:44:51	91.548		16.15	16.15	1004.5	55.5	172500		0	23.278	313.5	38.7	25.37
577	2023-06-06 15:49:51	91.518		16.16	16.16	1004.5	55.5	172800		0	23.281	314.3	38.7	25.30
578	2023-06-06 15:54:51	91.569		16.16	16.16	1004.5	55.4	173100		0	23.274	314.1	38.7	25.28
579	2023-06-06 15:59:51	91.596		16.16	16.16	1004.5	55.3	173400		0	23.271	314.3	38.4	25.20
580	2023-06-06 16:04:51	91.571		16.17	16.17	1004.4	55.3	173700		0	23.275	314.3	38.5	25.13
581	2023-06-06 16:09:51	91.558		16.17	16.17	1004.4	55.3	174000		0	23.276	314.5	38.8	25.08
582	2023-06-06 16:14:51	91.484		16.17	16.17	1004.4	55.3	174300		0	23.285	314.7	38.5	24.95
583	2023-06-06 16:19:51	91.515		16.18	16.18	1004.4	55.2	174600		0	23.281	314.8	38.6	24.84
584	2023-06-06 16:24:51	91.527		16.18	16.18	1004.3	55.2	174900		0	23.280	315.1	38.4	24.73
585	2023-06-06 16:29:51	91.512		16.18	16.18	1004.2	55.3	175200		0	23.283	315.1	38.5	24.62
586	2023-06-06 16:34:51	91.598		16.18	16.18	1004.3	55.2	175500		0	23.270	316.3	38.7	24.59
587	2023-06-06 16:39:51	91.550		16.19	16.19	1004.2	55.2	175800		0	23.277	316.9	38.3	24.51
588	2023-06-06 16:44:51	91.518		16.20	16.20	1004.2	55.2	176100		0	23.280	316.6	38.8	24.49
589	2023-06-06 16:49:51	91.489		16.20	16.20	1004.1	55.2	176400		0	23.285	317.0	38.8	24.41
590	2023-06-06 16:54:51	91.572		16.21	16.21	1004.1	55.2	176700		0	23.273	317.1	38.7	24.28
591	2023-06-06 16:59:51	91.507		16.20	16.20	1004.1	55.3	177000		0	23.283	317.2	38.6	24.21
592	2023-06-06 17:04:51	91.532		16.20	16.20	1004.0	55.3	177300		0	23.280	317.5	38.6	24.15
593	2023-06-06 17:09:51	91.576		16.20	16.20	1003.9	55.2	177600		0	23.275	317.5	38.7	24.06
594	2023-06-06 17:14:51	91.675		16.21	16.21	1003.9	55.2	177900		0	23.263	317.9	38.8	23.94
595	2023-06-06 17:19:51	91.552		16.22	16.22	1003.8	55.3	178200		0	23.278	318.0	38.8	23.84
596	2023-06-06 17:24:51	91.582		16.22	16.22	1003.9	55.3	178500		0	23.274	318.3	38.7	23.74
597	2023-06-06 17:29:51	91.637		16.23	16.23	1003.8	55.3	178800		0	23.266	318.5	38.6	23.63
598	2023-06-06 17:34:51	91.514		16.23	16.23	1003.8	55.4	179100		0	23.283	318.8	38.6	23.50
599	2023-06-06 17:39:51	91.547		16.23	16.23	1003.7	55.4	179400		0	23.280	319.0	38.7	23.38
600	2023-06-06 17:44:51	91.589		16.23	16.23	1003.6	55.4	179700		0	23.275	319.5	38.6	23.26
601	2023-06-06 17:49:51	91.500		16.24	16.24	1003.7	55.5	180000		0	23.285	319.8	38.5	23.17
602	2023-06-06 17:54:51	91.525		16.24	16.24	1003.6	55.5	180300		0	23.282	319.8	38.5	23.06
603	2023-06-06 17:59:51	91.506		16.24	16.24	1003.6	55.6	180600		0	23.285	320.5	38.7	22.98
604	2023-06-06 18:04:51	91.631		16.24	16.24	1003.5	55.6	180900		0	23.269	320.6	38.2	22.88
605	2023-06-06 18:09:51	91.653		16.25	16.25	1003.5	55.7	181200		0	23.265	320.9	38.6	22.78
606	2023-06-06 18:14:51	91.631		16.24	16.24	1003.5	55.7	181500		0	23.269	321.1	38.6	22.69
607	2023-06-06 18:19:51	91.608		16.26	16.26	1003.6	55.7	181800		0	23.269	321.0	38.7	22.58
608	2023-06-06 18:24:51	91.674		16.25	16.25	1003.7	55.8	182100		0	23.260	321.3	38.6	22.48
609	2023-06-06 18:29:51	91.628		16.25	16.25	1003.6	55.9	182400		0	23.267	321.7	38.3	22.37
610	2023-06-06 18:34:51	91.618		16.26	16.26	1003.7	55.9	182700		0	23.267	321.9	38.7	22.27
611	2023-06-06 18:39:51	91.654		16.26	16.26	1003.7	56.0	183000		0	23.262	321.8	38.5	22.16
612	2023-06-06 18:44:51	91.639		16.26	16.26	1003.6	56.0	183300		0	23.265	322.3	38.5	22.05
613	2023-06-06 18:49:51	91.615		16.26	16.26	1003.7	56.1	183600		0	23.267	322.2	38.3	21.94
614	2023-06-06 18:54:51	91.662		16.27	16.27	1003.7	56.1	183900		0	23.260	322.7	38.3	21.81
615	2023-06-06 18:59:51	91.648		16.27	16.27	1003.7	56.1	184200		0	23.262	322.7	38.4	21.68
616	2023-06-06 19:04:51	91.650		16.27	16.27	1003.6	56.2	184500		0	23.262	323.0	38.3	21.56
617	2023-06-06 19:09:51	91.632		16.27	16.27	1003.7	56.3	184800		0	23.264	323.3	38.7	21.44
618	2023-06-06 19:14:51	91.695		16.28	16.28	1003.6	56.4	185100		0	23.256	323.6	38.6	21.30
619	2023-06-06 19:19:51	91.647		16.28	16.28	1003.6	56.4	185400		0	23.261	323.7	38.4	21.18
620	2023-06-06 19:24:51	91.792		16.28	16.28	1003.6	56.4	185700		0	23.242	323.9	38.7	21.05
621	2023-06-06 19:29:51	91.694		16.28	16.28	1003.7	56.5	186000		0	23.255	324.2	38.6	20.92
622	2023-06-06 19:34:51	91.734		16.28	16.28	1003.7	56.6	186300		0	23.249	324.7	38.9	20.80
623	2023-06-06 19:39:51	91.757		16.29	16.29	1003.7	56.6	186600		0	23.245	324.9	38.5	20.69
624	2023-06-06 19:44:51	91.780		16.28	16.28	1003.7	56.7	186900		0	23.243	324.9	38.6	20.57
625	2023-06-06 19:49:51	91.760		16.30	16.30	1003.8	56.7	187200		0	23.243	325.2	38.6	20.46
626	2023-06-06 19:54:51	91.746		16.29	16.29	1003.8	56.8	187500		0	23.245	325.5	39.0	20.37
627	2023-06-06 19:59:51	91.779		16.29	16.29	1003.9	56.8	187800		0	23.240	325.7	38.9	20.26
628	2023-06-06 20:04:51	91.714		16.30	16.30	1003.9	56.8	188100		0	23.248	325.7	38.6	20.18
629	2023-06-06 20:09:51	91.800		16.30	16.30	1003.9	56.9	188400		0	23.237	326.1	38.7	20.08
630	2023-06-06 20:14:51	91.723		16.30	16.30	1003.9	57.0	188700		0	23.246	326.2	38.8	19.98
631	2023-06-06 20:19:51	91.724		16.30	16.30	1003.9	57.0	189000		0	23.246	326.6	38.8	19.91
632	2023-06-06 20:24:51	91.764		16.30	16.30	1003.9	57.1	189300		0	23.241	326.7	38.6	19.83
633	2023-06-06 20:29:51	91.805		16.31	16.31	1003.9	57.1	189600		0	23.235	326.7	38.7	19.75
634	2023-06-06 20:34:51	91.757		16.31	16.31	1004.0	57.2	189900		0	23.240	327.0	38.7	19.69
635	2023-06-06 20:39:51	91.763		16.31	16.31	1004.1	57.2	190200		0	23.239	327.1	38.4	19.62
636	2023-06-06 20:44:51	91.767		16.31	16.31	1004.1	57.3	190500		0	23.238	326.9	38.5	19.56
637	2023-06-06 20:49:51	91.829		16.31	16.31	1004.1	57.3	190800		0	23.230	327.3	38.3	19.52
638	2023-06-06 20:54:51	91.772		16.31	16.31	1004.2	57.4	191100		0	23.236	327.1	38.2	19.48
639	2023-06-06 20:59:51	91.792		16.31	16.31	1004.2	57.4	191400		0	23.233	327.4	38.5	19.44
640	2023-06-06 21:04:51	91.786		16.31	16.31	1004.2	57.4	191700		0	23.234	327.4	38.6	19.39
641	2023-06-06 21:09:51	91.739		16.32	16.32	1004.5	57.5	192000		0	23.235	327.8	38.6	19.36
642	2023-06-06 21:14:51	91.786		16.32	16.32	1004.6	57.6	192300		0	23.228	327.8	38.5	19.39
643	2023-06-06 21:19:51	91.806		16.32	16.32	1004.6	57.7	192600		0	23.225	327.9	38.4	19.40
644	2023-06-06 21:24:51	91.876		16.32	16.32	1004.6	57.7	192900		0	23.216	327.5	38.5	19.39
645	2023-06-06 21:29:51	91.864		16.32	16.32	1004.7	57.7	193200		0	23.216	327.3	38.4	19.39
646	2023-06-06 21:34:51	91.807		16.32	16.32	1004.7	57.7	193500		0	23.224	327.4	38.5	19.37
647	2023-06-06 21:39:51	91.839		16.32	16.32	1004.7	57.7	193800		0	23.220	327.2	38.2	19.35
648	2023-06-06 21:44:51	91.792		16.32	16.32	1004.7	57.8	194100		0	23.225	327.7	38.4	19.32
649	2023-06-06 21:49:51	91.782		16.33	16.33	1004.7	57.8	194400		0	23.226	327.6	38.3	19.34
650	2023-06-06 21:54:51	91.829		16.33	16.33	1004.6	57.8	194700		0	23.221	327.8	38.3	19.29
651	2023-06-06 21:59:51	91.824		16.33	16.33	1004.6	57.9	195000		0	23.222	327.8	38.7	19.26
652	2023-06-06 22:04:51	91.805		16.33	16.33	1004.6	57.9	195300		0	23.224	327.5	38.3	19.20
653	2023-06-06 22:09:51	91.841		16.33	16.33	1004.6	57.9	195600		0	23.219	327.5	38.5	19.14
654	2023-06-06 22:14:51	91.852		16.33	16.33	1004.6	58.0	195900		0	23.219	328.0	38.6	19.07
655	2023-06-06 22:19:51	91.832		16.33	16.33	1004.5	58.0	196200		0	23.222	328.2	38.6	19.01
656	2023-06-06 22:24:51	91.777		16.33	16.33	1004.5	58.1	196500		0	23.229	328.2	38.5	18.95
657	2023-06-06 22:29:51	91.888		16.33	16.33	1004.5	58.1	196800		0	23.215	328.2	38.5	18.89
658	2023-06-06 22:34:51	91.883		16.33	16.33	1004.5	58.1	197100		0	23.215	328.2	38.1	18.82
659	2023-06-06 22:39:51	91.812		16.34	16.34	1004.5	58.2	197400		0	23.223	328.5	38.4	18.74
660	2023-06-06 22:44:51	91.840		16.33	16.33	1004.5	58.2	197700		0	23.221	328.3	38.3	18.67
661	2023-06-06 22:49:51	91.808		16.32	16.32	1004.4	58.3	198000		0	23.227	328.7	38.2	18.61
662	2023-06-06 22:54:51	91.842		16.33	16.33	1005.1	58.4	198300		0	23.213	328.9	38.4	18.55
663	2023-06-06 22:59:51	91.892		16.33	16.33	1005.2	58.5	198600		0	23.206	328.9	38.5	18.65
664	2023-06-06 23:04:51	91.918		16.33	16.33	1005.0	58.4	198900		0	23.205	328.6	38.6	18.63
665	2023-06-06 23:09:51	91.907		16.33	16.33	1005.2	58.6	199200		0	23.204	328.8	38.2	18.67
666	2023-06-06 23:14:51	91.866		16.33	16.33	1005.2	58.6	199500		0	23.209	329.0	38.6	18.74
667	2023-06-06 23:19:51	91.924		16.33	16.33	1005.3	58.5	199800		0	23.200	328.4	38.4	18.85
668	2023-06-06 23:24:51	91.903		16.33	16.33	1005.3	58.6	200100		0	23.204	328.9	38.3	18.87
669	2023-06-06 23:29:51	91.862		16.33	16.33	1005.3	58.6	200400		0	23.209	328.9	38.3	18.97
670	2023-06-06 23:34:51	91.811		16.33	16.33	1005.3	58.6	200700		0	23.216	328.6	38.7	19.02
671	2023-06-06 23:39:51	91.820		16.33	16.33	1005.4	58.6	201000		0	23.213	328.2	38.3	19.09
672	2023-06-06 23:44:51	91.834		16.33	16.33	1005.4	58.5	201300		0	23.211	327.7	38.4	19.08
673	2023-06-06 23:49:51	91.929		16.33	16.33	1005.5	58.5	201600		0	23.197	327.7	38.7	19.01
674	2023-06-06 23:54:51	91.913		16.33	16.33	1005.5	58.5	201900		0	23.200	327.7	38.5	18.94
675	2023-06-06 23:59:51	91.822		16.33	16.33	1005.7	58.5	202200		0	23.209	327.6	38.6	18.87
676	2023-06-07 00:04:51	91.902		16.33	16.33	1005.7	58.6	202500		0	23.199	327.7	38.2	18.78
677	2023-06-07 00:09:51	91.954		16.33	16.33	1005.7	58.7	202800		0	23.192	327.9	38.3	18.69
678	2023-06-07 00:14:51	91.874		16.34	16.34	1005.8	58.7	203100		0	23.200	328.3	38.5	18.63
679	2023-06-07 00:19:51	91.880		16.33	16.33	1005.6	58.8	203400		0	23.202	328.3	38.5	18.56
680	2023-06-07 00:24:51	91.902		16.34	16.34	1005.6	58.9	203700		0	23.199	328.5	38.4	18.51
681	2023-06-07 00:29:51	91.888		16.33	16.33	1005.6	58.9	204000		0	23.201	329.0	38.6	18.50
682	2023-06-07 00:34:51	91.856		16.33	16.33	1005.7	59.0	204300		0	23.204	329.0	38.7	18.52
683	2023-06-07 00:39:51	91.901		16.33	16.33	1005.8	59.0	204600		0	23.198	328.8	38.7	18.55
684	2023-06-07 00:44:51	91.900		16.33	16.33	1005.8	59.1	204900		0	23.198	329.2	38.7	18.59
685	2023-06-07 00:49:51	91.917		16.33	16.33	1005.6	59.1	205200		0	23.197	329.1	38.7	18.65
686	2023-06-07 00:54:51	91.960		16.33	16.33	1005.7	59.1	205500		0	23.191	328.9	38.7	18.71
687	2023-06-07 00:59:51	91.872		16.33	16.33	1005.8	59.0	205800		0	23.201	328.1	38.8	18.68
688	2023-06-07 01:04:51	91.950		16.32	16.32	1005.8	59.1	206100		0	23.192	328.4	38.5	18.63
689	2023-06-07 01:09:51	91.936		16.33	16.33	1006.0	59.1	206400		0	23.191	328.5	38.5	18.63
690	2023-06-07 01:14:51	91.895		16.33	16.33	1005.9	59.0	206700		0	23.197	328.2	38.4	18.57
691	2023-06-07 01:19:51	92.026		16.33	16.33	1005.9	59.0	207000		0	23.180	328.0	38.0	18.46
