#Log_File	LOG182
#Comment	
#Device	FireStingGO2_Pocket_Oxygen_Meter
#Firmware	3.38
#Unique_ID	24EB9B04575BA8F7
#Manufacturer	Pyro_Science_GmbH
#Settings	Sensor Code	Medium	Oxygen Units	Temperature	Salinity
#	XA7-530-200	Water	%air sat.	Sensor	0.0 psu
#Calibration	Sensor Code	Calibrate Air	Calibrate 0%
#	XA7-530-200	4 Jun 2023	not cal.
#Adv. Settings	Temperature	Pressure	Salinity	Mode	LED Intensity	Amplification	Frequency
#	Sensor	Sensor	0 psu	default	10%	400x	4000 Hz
#Adv. Calibration	dphi0	dphi100	Temp0	Temp100	Pressure	Humidity	f	m	calFreq	tt	kt	bkgdAmp	bkgdDphi	useKsv	ksv	ft	mt	not used	PercentO2
#	53.000°	21.275°	20.00°C	23.17°C	1014 mbar	50%RH	0.804	0.122	4000 Hz	-0.056%/K	0.969%/K	0.60 mV	0.000°	0	0.000000/hPa	0.000000/K	-0.000303/K	0	20.95%O2
#
Data_Point	Date_Time(YYYY-MM-DD_hh:mm:ss)	Oxygen(%air sat.)	Warning 	Compensation_Temperature(°C)	Temperature(°C)	Air_Pressure(mbar)	Humidity(%RH)	Time(s)		Status	dphi(°)	Intensity(mV)	Ambient_Light(mV)	Case_Temperature(°C)
692	2023-06-12 00:49:44	94.438		17.11	17.11	1007.2	68.5	207300		0	22.777	292.6	38.6	21.71
693	2023-06-12 00:54:44	94.360		17.12	17.12	1007.2	68.5	207600		0	22.786	292.9	38.3	21.68
694	2023-06-12 00:59:44	94.320		17.12	17.12	1007.2	68.5	207900		0	22.791	293.0	38.6	21.66
695	2023-06-12 01:04:44	94.381		17.12	17.12	1007.1	68.4	208200		0	22.784	292.9	38.5	21.64
696	2023-06-12 01:09:44	94.329		17.12	17.12	1007.2	68.5	208500		0	22.790	293.1	38.6	21.61
697	2023-06-12 01:14:44	94.373		17.12	17.12	1007.1	68.7	208800		0	22.786	293.2	38.5	21.60
698	2023-06-12 01:19:44	94.305		17.13	17.13	1007.1	68.7	209100		0	22.793	293.1	38.5	21.61
699	2023-06-12 01:24:44	94.368		17.13	17.13	1007.1	68.6	209400		0	22.786	293.1	38.4	21.62
700	2023-06-12 01:29:44	94.430		17.13	17.13	1006.9	68.6	209700		0	22.780	293.1	38.6	21.60
701	2023-06-12 01:34:44	94.316		17.13	17.13	1006.8	68.6	210000		0	22.795	293.3	38.7	21.58
702	2023-06-12 01:39:44	94.302		17.13	17.13	1006.9	68.6	210300		0	22.796	293.4	39.0	21.54
703	2023-06-12 01:44:44	94.291		17.13	17.13	1006.9	68.8	210600		0	22.798	293.3	38.8	21.55
704	2023-06-12 01:49:44	94.257		17.14	17.14	1006.7	68.8	210900		0	22.803	293.1	38.5	21.52
705	2023-06-12 01:54:44	94.327		17.14	17.14	1006.7	68.8	211200		0	22.795	293.2	38.5	21.51
706	2023-06-12 01:59:44	94.246		17.14	17.14	1006.7	68.9	211500		0	22.805	293.5	38.5	21.49
707	2023-06-12 02:04:44	94.324		17.14	17.14	1006.5	68.8	211800		0	22.797	293.4	38.6	21.48
708	2023-06-12 02:09:44	94.211		17.15	17.15	1006.5	68.9	212100		0	22.811	293.4	38.8	21.45
709	2023-06-12 02:14:44	94.244		17.13	17.13	1006.4	68.9	212400		0	22.809	293.4	38.7	21.42
710	2023-06-12 02:19:44	94.323		17.14	17.14	1006.4	69.0	212700		0	22.799	293.5	38.6	21.41
711	2023-06-12 02:24:44	94.312		17.14	17.14	1006.4	69.0	213000		0	22.800	293.5	38.6	21.40
712	2023-06-12 02:29:44	94.382		17.14	17.14	1006.3	69.3	213300		0	22.792	293.7	38.6	21.36
713	2023-06-12 02:34:44	94.312		17.14	17.14	1006.3	69.2	213600		0	22.801	293.5	38.7	21.36
714	2023-06-12 02:39:44	94.309		17.14	17.14	1006.3	69.2	213900		0	22.801	293.6	38.8	21.33
715	2023-06-12 02:44:44	94.335		17.14	17.14	1006.3	69.4	214200		0	22.798	293.6	38.8	21.30
716	2023-06-12 02:49:44	94.372		17.14	17.14	1006.4	69.5	214500		0	22.792	293.9	38.7	21.30
717	2023-06-12 02:54:44	94.421		17.14	17.14	1006.4	69.7	214800		0	22.786	293.9	38.8	21.29
718	2023-06-12 02:59:44	94.400		17.14	17.14	1006.4	69.8	215100		0	22.788	293.7	38.7	21.29
719	2023-06-12 03:04:44	94.311		17.15	17.15	1006.5	69.8	215400		0	22.798	293.6	38.4	21.28
720	2023-06-12 03:09:44	94.329		17.14	17.14	1006.4	69.9	215700		0	22.798	293.7	38.4	21.24
721	2023-06-12 03:14:44	94.438		17.14	17.14	1006.4	69.8	216000		0	22.785	293.9	38.5	21.21
722	2023-06-12 03:19:44	94.454		17.14	17.14	1006.4	69.8	216300		0	22.783	293.9	38.4	21.15
723	2023-06-12 03:24:44	94.339		17.15	17.15	1006.4	69.9	216600		0	22.796	293.9	38.7	21.12
724	2023-06-12 03:29:44	94.508		17.14	17.14	1006.4	70.0	216900		0	22.775	294.1	38.8	21.07
725	2023-06-12 03:34:44	94.453		17.14	17.14	1006.4	70.3	217200		0	22.782	294.1	38.7	21.06
726	2023-06-12 03:39:44	94.459		17.14	17.14	1006.5	70.5	217500		0	22.780	294.2	38.7	21.06
727	2023-06-12 03:44:44	94.444		17.15	17.15	1006.4	70.4	217800		0	22.782	294.4	38.6	21.05
728	2023-06-12 03:49:44	94.440		17.15	17.15	1006.3	70.5	218100		0	22.784	294.1	38.5	21.02
729	2023-06-12 03:54:44	94.387		17.15	17.15	1006.2	70.7	218400		0	22.792	294.2	38.5	21.01
730	2023-06-12 03:59:44	94.453		17.14	17.14	1006.2	70.9	218700		0	22.784	294.1	38.5	21.02
731	2023-06-12 04:04:44	94.472		17.15	17.15	1006.4	71.0	219000		0	22.779	294.2	38.6	21.05
732	2023-06-12 04:09:44	94.480		17.15	17.15	1006.2	71.0	219300		0	22.780	294.2	38.4	21.04
733	2023-06-12 04:14:44	94.450		17.15	17.15	1006.1	71.0	219600		0	22.785	294.3	38.7	21.05
734	2023-06-12 04:19:44	94.564		17.15	17.15	1006.2	71.1	219900		0	22.771	294.3	38.6	21.04
735	2023-06-12 04:24:44	94.500		17.15	17.15	1006.2	71.2	220200		0	22.778	293.9	38.6	21.04
736	2023-06-12 04:29:44	94.521		17.15	17.15	1006.2	71.2	220500		0	22.775	294.3	38.6	21.02
737	2023-06-12 04:34:44	94.480		17.15	17.15	1006.1	71.3	220800		0	22.781	294.1	38.6	21.03
738	2023-06-12 04:39:44	94.518		17.15	17.15	1006.2	71.6	221100		0	22.776	294.4	38.6	21.05
739	2023-06-12 04:44:44	94.475		17.15	17.15	1006.2	71.7	221400		0	22.781	294.2	38.7	21.06
740	2023-06-12 04:49:44	94.564		17.16	17.16	1006.2	71.8	221700		0	22.770	294.1	38.8	21.07
741	2023-06-12 04:54:44	94.484		17.15	17.15	1006.2	71.9	222000		0	22.780	294.0	38.8	21.08
742	2023-06-12 04:59:44	94.465		17.16	17.16	1006.3	72.0	222300		0	22.780	293.8	38.7	21.08
743	2023-06-12 05:04:44	94.594		17.16	17.16	1006.3	72.0	222600		0	22.765	294.2	38.6	21.09
744	2023-06-12 05:09:44	94.443		17.16	17.16	1006.3	72.2	222900		0	22.783	294.1	39.0	21.10
745	2023-06-12 05:14:44	94.465		17.16	17.16	1006.2	72.2	223200		0	22.782	294.2	38.7	21.10
746	2023-06-12 05:19:44	94.522		17.16	17.16	1006.2	72.3	223500		0	22.775	294.0	38.7	21.11
747	2023-06-12 05:24:44	94.499		17.16	17.16	1006.2	72.4	223800		0	22.777	294.1	38.8	21.12
748	2023-06-12 05:29:44	94.565		17.16	17.16	1006.3	72.5	224100		0	22.768	294.3	38.7	21.14
749	2023-06-12 05:34:44	94.542		17.16	17.16	1006.2	72.5	224400		0	22.771	294.1	38.8	21.15
750	2023-06-12 05:39:44	94.558		17.17	17.17	1006.2	72.6	224700		0	22.769	294.0	38.6	21.17
751	2023-06-12 05:44:44	94.536		17.16	17.16	1006.3	72.7	225000		0	22.771	293.8	38.9	21.20
752	2023-06-12 05:49:44	94.591		17.16	17.16	1006.3	72.7	225300		0	22.765	294.0	38.5	21.21
753	2023-06-12 05:54:44	94.539		17.17	17.17	1006.3	72.8	225600		0	22.770	294.0	38.8	21.24
754	2023-06-12 05:59:44	94.559		17.17	17.17	1006.3	72.9	225900		0	22.767	293.7	38.7	21.30
755	2023-06-12 06:04:44	94.486		17.17	17.17	1006.2	73.0	226200		0	22.777	293.6	38.7	21.37
756	2023-06-12 06:09:44	94.602		17.17	17.17	1006.3	73.4	226500		0	22.762	293.7	38.8	21.48
757	2023-06-12 06:14:44	94.543		17.17	17.17	1006.3	73.5	226800		0	22.769	293.3	38.7	21.60
758	2023-06-12 06:19:44	94.501		17.18	17.18	1006.2	74.0	227100		0	22.775	293.3	38.5	21.71
759	2023-06-12 06:24:44	94.600		17.18	17.18	1006.2	74.3	227400		0	22.762	293.0	38.4	21.81
760	2023-06-12 06:29:44	94.555		17.18	17.18	1006.2	74.5	227700		0	22.768	292.7	38.5	21.92
761	2023-06-12 06:34:44	94.439		17.18	17.18	1006.2	74.5	228000		0	22.782	292.7	38.6	22.03
762	2023-06-12 06:39:44	94.457		17.19	17.19	1006.1	74.7	228300		0	22.780	292.5	38.8	22.12
763	2023-06-12 06:44:44	94.463		17.18	17.18	1006.1	74.7	228600		0	22.780	292.1	38.8	22.23
764	2023-06-12 06:49:44	94.432		17.19	17.19	1006.1	74.7	228900		0	22.783	291.9	38.8	22.33
765	2023-06-12 06:54:44	94.471		17.19	17.19	1006.0	74.6	229200		0	22.779	292.0	38.7	22.42
766	2023-06-12 06:59:44	94.384		17.19	17.19	1006.3	74.6	229500		0	22.787	291.9	38.8	22.53
767	2023-06-12 07:04:44	94.385		17.20	17.20	1006.2	74.7	229800		0	22.787	291.4	38.7	22.66
768	2023-06-12 07:09:44	94.416		17.20	17.20	1006.1	74.8	230100		0	22.785	291.2	38.6	22.79
769	2023-06-12 07:14:44	94.465		17.20	17.20	1006.0	74.9	230400		0	22.779	290.9	38.9	22.93
770	2023-06-12 07:19:44	94.483		17.21	17.21	1005.9	74.8	230700		0	22.777	290.9	38.9	23.05
771	2023-06-12 07:24:44	94.384		17.21	17.21	1005.9	74.8	231000		0	22.790	290.7	38.4	23.18
772	2023-06-12 07:29:44	94.494		17.21	17.21	1005.9	74.7	231300		0	22.776	290.2	38.7	23.25
773	2023-06-12 07:34:44	94.458		17.21	17.21	1005.8	74.6	231600		0	22.781	290.1	38.6	23.28
774	2023-06-12 07:39:44	94.516		17.22	17.22	1005.9	74.5	231900		0	22.773	290.3	38.9	23.28
775	2023-06-12 07:44:44	94.479		17.22	17.22	1005.7	74.5	232200		0	22.779	290.3	38.6	23.26
776	2023-06-12 07:49:44	94.488		17.22	17.22	1005.7	74.5	232500		0	22.778	290.2	38.6	23.28
777	2023-06-12 07:54:44	94.436		17.22	17.22	1005.6	74.5	232800		0	22.785	290.4	38.8	23.29
778	2023-06-12 07:59:44	94.457		17.22	17.22	1005.6	74.6	233100		0	22.782	290.2	38.4	23.38
779	2023-06-12 08:04:44	94.498		17.23	17.23	1005.5	74.7	233400		0	22.777	290.1	38.7	23.42
780	2023-06-12 08:09:44	94.525		17.23	17.23	1005.5	74.7	233700		0	22.774	290.0	38.6	23.43
781	2023-06-12 08:14:44	94.477		17.23	17.23	1005.5	74.8	234000		0	22.780	290.1	38.8	23.49
782	2023-06-12 08:19:44	94.474		17.24	17.24	1005.4	74.9	234300		0	22.781	289.8	38.7	23.58
783	2023-06-12 08:24:44	94.468		17.24	17.24	1005.5	74.8	234600		0	22.781	289.7	38.7	23.65
784	2023-06-12 08:29:44	94.479		17.24	17.24	1005.5	74.8	234900		0	22.779	289.6	38.7	23.67
785	2023-06-12 08:34:44	94.496		17.25	17.25	1005.3	75.0	235200		0	22.778	289.4	39.0	23.73
786	2023-06-12 08:39:44	94.470		17.25	17.25	1005.2	74.9	235500		0	22.783	289.3	38.7	23.78
787	2023-06-12 08:44:44	94.507		17.25	17.25	1005.3	74.8	235800		0	22.777	289.3	38.7	23.79
788	2023-06-12 08:49:44	94.459		17.25	17.25	1005.3	74.8	236100		0	22.783	289.5	38.7	23.79
789	2023-06-12 08:54:44	94.471		17.25	17.25	1005.4	74.7	236400		0	22.780	289.2	38.6	23.75
790	2023-06-12 08:59:44	94.586		17.26	17.26	1005.3	74.8	236700		0	22.766	289.6	38.5	23.73
791	2023-06-12 09:04:44	94.478		17.26	17.26	1005.2	74.9	237000		0	22.781	289.1	38.7	23.75
792	2023-06-12 09:09:44	94.523		17.26	17.26	1005.2	74.9	237300		0	22.775	289.4	38.6	23.70
793	2023-06-12 09:14:44	94.470		17.27	17.27	1005.1	75.0	237600		0	22.782	289.1	38.7	23.68
794	2023-06-12 09:19:44	94.566		17.27	17.27	1005.0	75.1	237900		0	22.771	289.5	38.7	23.69
795	2023-06-12 09:24:44	94.564		17.27	17.27	1005.0	75.2	238200		0	22.771	289.6	38.9	23.73
796	2023-06-12 09:29:44	94.565		17.27	17.27	1005.0	75.2	238500		0	22.770	289.4	38.7	23.74
797	2023-06-12 09:34:44	94.545		17.28	17.28	1005.0	75.2	238800		0	22.773	289.4	38.8	23.70
798	2023-06-12 09:39:44	94.532		17.28	17.28	1004.9	75.1	239100		0	22.775	289.5	38.7	23.68
799	2023-06-12 09:44:44	94.575		17.27	17.27	1004.8	75.1	239400		0	22.772	289.5	38.8	23.71
800	2023-06-12 09:49:44	94.524		17.28	17.28	1004.7	75.1	239700		0	22.778	289.3	38.8	23.71
801	2023-06-12 09:54:44	94.503		17.28	17.28	1004.7	75.1	240000		0	22.781	289.5	38.9	23.68
802	2023-06-12 09:59:44	94.559		17.30	17.30	1004.7	75.1	240300		0	22.773	289.7	38.8	23.66
803	2023-06-12 10:04:44	94.650		17.30	17.30	1004.5	75.2	240600		0	22.763	289.5	38.8	23.76
804	2023-06-12 10:09:44	94.561		17.30	17.30	1004.5	75.3	240900		0	22.774	289.5	38.8	23.95
805	2023-06-12 10:14:44	94.544		17.31	17.31	1004.5	75.3	241200		0	22.776	289.1	38.9	24.13
806	2023-06-12 10:19:44	94.518		17.32	17.32	1004.5	75.1	241500		0	22.778	288.7	38.8	24.22
807	2023-06-12 10:24:44	94.534		17.31	17.31	1004.5	74.8	241800		0	22.777	288.5	38.8	24.21
808	2023-06-12 10:29:44	94.602		17.32	17.32	1004.3	74.6	242100		0	22.769	288.6	38.9	24.20
809	2023-06-12 10:34:44	94.533		17.32	17.32	1004.3	74.4	242400		0	22.778	288.4	39.0	24.17
810	2023-06-12 10:39:44	94.553		17.33	17.33	1004.3	74.3	242700		0	22.775	288.8	38.6	24.12
811	2023-06-12 10:44:44	94.484		17.33	17.33	1004.2	74.2	243000		0	22.784	288.7	38.7	24.06
812	2023-06-12 10:49:44	94.497		17.32	17.32	1004.2	74.1	243300		0	22.783	288.6	38.7	23.97
813	2023-06-12 10:54:44	94.499		17.33	17.33	1004.1	74.1	243600		0	22.783	289.1	38.8	23.87
814	2023-06-12 10:59:44	94.623		17.33	17.33	1004.2	74.1	243900		0	22.766	289.3	39.0	23.75
815	2023-06-12 11:04:44	94.669		17.33	17.33	1004.2	74.3	244200		0	22.761	289.3	38.6	23.65
816	2023-06-12 11:09:44	94.559		17.33	17.33	1004.1	74.4	244500		0	22.776	289.5	38.6	23.54
817	2023-06-12 11:14:44	94.589		17.33	17.33	1004.0	74.6	244800		0	22.773	290.1	38.5	23.47
818	2023-06-12 11:19:44	94.578		17.33	17.33	1004.0	74.7	245100		0	22.775	290.0	38.6	23.47
819	2023-06-12 11:24:44	94.477		17.34	17.34	1003.9	74.9	245400		0	22.787	290.1	38.5	23.43
820	2023-06-12 11:29:44	94.485		17.35	17.35	1003.9	75.1	245700		0	22.786	290.1	38.5	23.39
821	2023-06-12 11:34:44	94.566		17.35	17.35	1003.9	75.2	246000		0	22.776	290.1	38.9	23.41
822	2023-06-12 11:39:44	94.499		17.35	17.35	1003.7	75.5	246300		0	22.786	290.5	38.4	23.56
823	2023-06-12 11:44:44	94.578		17.36	17.36	1003.5	75.7	246600		0	22.778	290.1	39.2	23.74
824	2023-06-12 11:49:44	94.494		17.37	17.37	1003.5	75.8	246900		0	22.787	289.7	38.9	23.93
825	2023-06-12 11:54:44	94.549		17.37	17.37	1003.4	75.7	247200		0	22.781	289.2	38.8	24.06
826	2023-06-12 11:59:44	94.485		17.38	17.38	1003.4	75.6	247500		0	22.789	288.8	38.9	24.07
827	2023-06-12 12:04:44	94.601		17.37	17.37	1003.3	75.3	247800		0	22.776	288.8	38.6	23.96
828	2023-06-12 12:09:44	94.654		17.41	17.41	1003.2	75.2	248100		0	22.767	288.9	39.0	23.69
829	2023-06-12 12:14:44	94.658		17.59	17.59	1003.3	75.3	248400		0	22.746	289.2	38.7	23.44
830	2023-06-12 12:19:44	94.829		17.76	17.76	1003.1	75.5	248700		0	22.709	289.4	38.6	23.23
831	2023-06-12 12:24:44	94.780		17.57	17.57	1003.1	75.9	249000		0	22.735	290.3	38.6	23.06
832	2023-06-12 12:29:44	94.841		17.53	17.53	1003.0	76.3	249300		0	22.733	290.2	38.5	22.93
833	2023-06-12 12:34:44	94.765		17.52	17.52	1002.8	76.7	249600		0	22.747	290.5	38.5	22.86
834	2023-06-12 12:39:44	94.730		17.46	17.46	1002.8	77.0	249900		0	22.757	290.9	38.4	22.83
835	2023-06-12 12:44:44	94.783		17.45	17.45	1002.7	77.3	250200		0	22.753	291.0	38.7	22.87
836	2023-06-12 12:49:44	94.773		17.42	17.42	1002.6	77.7	250500		0	22.759	291.0	38.7	22.97
837	2023-06-12 12:54:44	94.733		17.41	17.41	1002.4	78.0	250800		0	22.767	291.1	38.8	23.10
838	2023-06-12 12:59:44	94.781		17.41	17.41	1002.3	78.3	251100		0	22.762	290.9	38.6	23.23
839	2023-06-12 13:04:44	94.614		17.40	17.40	1002.3	78.3	251400		0	22.784	290.5	38.6	23.32
840	2023-06-12 13:09:44	94.663		17.41	17.41	1002.1	78.4	251700		0	22.779	290.5	38.2	23.39
841	2023-06-12 13:14:44	94.704		17.41	17.41	1002.1	78.7	252000		0	22.774	290.4	38.7	23.53
842	2023-06-12 13:19:44	94.610		17.41	17.41	1002.0	78.9	252300		0	22.786	290.0	38.6	23.75
843	2023-06-12 13:24:44	94.618		17.42	17.42	1002.0	78.9	252600		0	22.785	289.9	38.9	23.85
844	2023-06-12 13:29:44	94.555		17.41	17.41	1001.9	78.8	252900		0	22.794	289.6	38.8	23.90
845	2023-06-12 13:34:44	94.536		17.42	17.42	1001.8	78.8	253200		0	22.797	289.7	38.8	23.99
846	2023-06-12 13:39:44	94.381		17.42	17.42	1001.8	78.7	253500		0	22.816	289.5	38.9	24.04
847	2023-06-12 13:44:44	94.534		17.42	17.42	1001.8	78.6	253800		0	22.796	289.5	38.8	24.06
848	2023-06-12 13:49:44	94.345		17.43	17.43	1001.7	78.5	254100		0	22.820	289.7	38.9	24.03
849	2023-06-12 13:54:44	94.379		17.43	17.43	1001.7	78.4	254400		0	22.816	289.7	38.8	23.97
850	2023-06-12 13:59:44	94.316		17.44	17.44	1001.8	78.3	254700		0	22.822	289.9	38.6	23.94
851	2023-06-12 14:04:44	94.325		17.43	17.43	1001.8	78.2	255000		0	22.822	289.9	38.9	23.86
852	2023-06-12 14:09:44	94.269		17.43	17.43	1001.7	78.1	255300		0	22.830	290.3	38.9	23.75
853	2023-06-12 14:14:44	94.306		17.44	17.44	1001.6	78.1	255600		0	22.825	290.4	38.7	23.62
854	2023-06-12 14:19:44	94.256		17.44	17.44	1001.7	78.1	255900		0	22.830	290.6	38.9	23.58
855	2023-06-12 14:24:44	94.240		17.44	17.44	1001.7	78.2	256200		0	22.832	290.8	38.5	23.60
856	2023-06-12 14:29:44	94.339		17.44	17.44	1001.6	78.3	256500		0	22.821	290.8	38.6	23.52
857	2023-06-12 14:34:44	94.198		17.45	17.45	1001.7	78.2	256800		0	22.836	291.0	38.9	23.37
858	2023-06-12 14:39:44	94.238		17.45	17.45	1001.8	78.2	257100		0	22.831	291.3	38.5	23.17
859	2023-06-12 14:44:44	94.318		17.45	17.45	1001.8	78.2	257400		0	22.821	291.6	38.2	22.99
860	2023-06-12 14:49:44	94.345		17.45	17.45	1001.7	78.3	257700		0	22.818	292.0	38.4	22.86
861	2023-06-12 14:54:44	94.363		17.45	17.45	1001.6	78.4	258000		0	22.817	292.2	38.5	22.74
862	2023-06-12 14:59:44	94.302		17.46	17.46	1001.6	78.4	258300		0	22.824	292.5	38.7	22.64
863	2023-06-12 15:04:44	94.398		17.47	17.47	1001.8	78.5	258600		0	22.809	292.8	38.7	22.54
864	2023-06-12 15:09:44	94.338		17.47	17.47	1001.8	78.5	258900		0	22.816	292.8	38.7	22.45
865	2023-06-12 15:14:44	94.303		17.46	17.46	1001.8	78.6	259200		0	22.821	293.2	38.6	22.34
866	2023-06-12 15:19:44	94.370		17.48	17.48	1002.0	78.7	259500		0	22.809	293.1	38.6	22.24
867	2023-06-12 15:24:44	94.285		17.47	17.47	1002.0	78.8	259800		0	22.820	293.1	38.6	22.15
868	2023-06-12 15:29:44	94.363		17.48	17.48	1002.1	78.9	260100		0	22.809	293.3	38.5	22.08
869	2023-06-12 15:34:44	94.414		17.48	17.48	1002.1	79.0	260400		0	22.802	293.7	38.4	22.05
870	2023-06-12 15:39:44	94.393		17.48	17.48	1002.0	79.2	260700		0	22.806	293.7	38.4	22.08
871	2023-06-12 15:44:44	94.337		17.48	17.48	1002.0	79.4	261000		0	22.812	293.4	38.6	22.22
872	2023-06-12 15:49:44	94.372		17.49	17.49	1002.0	79.6	261300		0	22.808	293.1	38.6	22.39
873	2023-06-12 15:54:44	94.359		17.49	17.49	1001.8	79.8	261600		0	22.811	293.2	38.5	22.54
874	2023-06-12 15:59:44	94.369		17.50	17.50	1001.9	79.9	261900		0	22.808	292.8	38.6	22.66
875	2023-06-12 16:04:44	94.353		17.50	17.50	1001.9	79.9	262200		0	22.809	292.8	38.7	22.68
876	2023-06-12 16:09:44	94.302		17.50	17.50	1001.9	80.0	262500		0	22.815	292.7	38.7	22.70
877	2023-06-12 16:14:44	94.294		17.50	17.50	1002.0	80.1	262800		0	22.815	292.7	38.8	22.75
878	2023-06-12 16:19:44	94.335		17.50	17.50	1001.9	80.2	263100		0	22.811	292.5	38.7	22.88
879	2023-06-12 16:24:44	94.344		17.51	17.51	1001.9	80.2	263400		0	22.810	292.1	38.8	22.88
880	2023-06-12 16:29:44	94.345		17.52	17.52	1001.9	80.3	263700		0	22.809	292.5	38.5	22.91
881	2023-06-12 16:34:44	94.365		17.51	17.51	1001.8	80.4	264000		0	22.808	292.1	38.8	23.06
882	2023-06-12 16:39:44	94.284		17.51	17.51	1002.0	80.3	264300		0	22.816	292.1	38.8	23.06
883	2023-06-12 16:44:44	94.302		17.52	17.52	1001.9	80.4	264600		0	22.814	292.1	38.8	23.02
884	2023-06-12 16:49:44	94.255		17.52	17.52	1001.9	80.4	264900		0	22.820	292.0	38.7	22.98
885	2023-06-12 16:54:44	94.258		17.52	17.52	1001.9	80.5	265200		0	22.819	291.9	38.7	22.93
886	2023-06-12 16:59:44	94.252		17.53	17.53	1001.9	80.5	265500		0	22.819	292.3	38.5	22.86
887	2023-06-12 17:04:44	94.415		17.52	17.52	1001.9	80.5	265800		0	22.799	292.6	38.4	22.78
888	2023-06-12 17:09:44	94.405		17.53	17.53	1002.2	80.6	266100		0	22.796	292.7	38.6	22.70
889	2023-06-12 17:14:44	94.398		17.65	17.65	1002.5	80.5	266400		0	22.781	292.4	38.4	22.58
890	2023-06-12 17:19:44	94.477		17.65	17.65	1002.4	80.3	266700		0	22.772	292.9	38.4	22.32
891	2023-06-12 17:24:44	94.551		17.66	17.66	1002.5	80.2	267000		0	22.762	293.2	38.5	22.04
892	2023-06-12 17:29:44	94.586		17.77	17.77	1002.4	80.2	267300		0	22.747	293.5	38.4	21.80
893	2023-06-12 17:34:44	94.772		17.62	17.62	1002.4	80.2	267600		0	22.739	293.7	38.5	21.60
894	2023-06-12 17:39:44	94.807		17.58	17.58	1002.6	80.3	267900		0	22.737	294.1	38.9	21.43
895	2023-06-12 17:44:44	94.944		17.57	17.57	1002.9	80.4	268200		0	22.718	294.1	38.6	21.29
896	2023-06-12 17:49:44	94.969		17.56	17.56	1003.1	80.5	268500		0	22.714	294.1	38.5	21.16
897	2023-06-12 17:54:44	95.058		17.56	17.56	1003.4	80.6	268800		0	22.700	294.4	38.6	21.05
898	2023-06-12 17:59:44	95.223		17.56	17.56	1003.3	80.7	269100		0	22.681	294.4	38.9	20.95
899	2023-06-12 18:04:44	95.103		17.55	17.55	1003.3	80.8	269400		0	22.696	294.6	38.7	20.84
900	2023-06-12 18:09:44	95.154		17.55	17.55	1003.3	80.7	269700		0	22.689	294.8	38.5	20.71
901	2023-06-12 18:14:44	95.060		17.55	17.55	1003.3	80.7	270000		0	22.701	295.1	38.9	20.55
902	2023-06-12 18:19:44	95.043		17.56	17.56	1003.3	80.8	270300		0	22.703	295.5	38.8	20.39
903	2023-06-12 18:24:44	95.120		17.56	17.56	1003.4	80.8	270600		0	22.692	295.8	38.5	20.23
904	2023-06-12 18:29:44	95.062		17.55	17.55	1003.5	80.9	270900		0	22.697	296.2	38.7	20.09
905	2023-06-12 18:34:44	95.082		17.55	17.55	1003.6	80.9	271200		0	22.694	296.3	38.5	19.95
906	2023-06-12 18:39:44	95.037		17.56	17.56	1003.7	81.0	271500		0	22.698	296.5	38.6	19.83
907	2023-06-12 18:44:44	95.049		17.56	17.56	1003.8	81.1	271800		0	22.695	297.0	38.5	19.73
908	2023-06-12 18:49:44	95.088		17.55	17.55	1004.0	81.2	272100		0	22.689	297.0	38.5	19.63
909	2023-06-12 18:54:44	95.024		17.56	17.56	1004.2	81.2	272400		0	22.694	297.3	38.6	19.56
910	2023-06-12 18:59:44	94.990		17.55	17.55	1004.4	81.4	272700		0	22.696	297.3	38.7	19.50
911	2023-06-12 19:04:44	95.068		17.56	17.56	1004.5	81.5	273000		0	22.685	297.4	38.9	19.45
912	2023-06-12 19:09:44	95.033		17.56	17.56	1004.5	81.6	273300		0	22.689	297.4	38.7	19.43
913	2023-06-12 19:14:44	94.961		17.56	17.56	1004.5	81.7	273600		0	22.698	297.5	38.8	19.40
914	2023-06-12 19:19:44	94.986		17.57	17.57	1004.6	81.7	273900		0	22.693	297.8	38.5	19.35
915	2023-06-12 19:24:44	95.029		17.56	17.56	1004.5	81.8	274200		0	22.689	297.9	38.5	19.31
916	2023-06-12 19:29:44	94.934		17.57	17.57	1004.6	81.8	274500		0	22.700	298.1	38.5	19.24
917	2023-06-12 19:34:44	94.995		17.57	17.57	1004.5	81.9	274800		0	22.693	298.0	38.6	19.19
918	2023-06-12 19:39:44	94.924		17.56	17.56	1004.6	82.0	275100		0	22.701	298.0	38.4	19.13
919	2023-06-12 19:44:44	94.916		17.57	17.57	1004.8	82.0	275400		0	22.699	298.2	38.6	19.07
920	2023-06-12 19:49:44	95.036		17.57	17.57	1004.8	82.1	275700		0	22.685	298.3	38.6	18.99
921	2023-06-12 19:54:44	94.980		17.57	17.57	1004.7	82.1	276000		0	22.693	298.5	38.7	18.94
922	2023-06-12 19:59:44	94.986		17.57	17.57	1004.8	82.2	276300		0	22.691	298.7	38.8	18.87
923	2023-06-12 20:04:44	94.948		17.57	17.57	1004.9	82.2	276600		0	22.694	298.6	38.6	18.82
924	2023-06-12 20:09:44	95.033		17.56	17.56	1004.9	82.3	276900		0	22.684	298.7	38.4	18.76
925	2023-06-12 20:14:44	94.955		17.57	17.57	1005.0	82.3	277200		0	22.692	298.9	38.6	18.71
