#Log_File	LOG064
#Comment	
#Device	FireStingGO2_Pocket_Oxygen_Meter
#Firmware	3.38
#Unique_ID	2411E5055754457D
#Manufacturer	Pyro_Science_GmbH
#Settings	Sensor Code	Medium	Oxygen Units	Temperature	Salinity
#	XB7-534-214	Water	%air sat.	Sensor	0.0 psu
#Calibration	Sensor Code	Calibrate Air	Calibrate 0%
#	XB7-534-214	4 Jun 2023	not cal.
#Adv. Settings	Temperature	Pressure	Salinity	Mode	LED Intensity	Amplification	Frequency
#	Sensor	Sensor	0 psu	default	15%	400x	4000 Hz
#Adv. Calibration	dphi0	dphi100	Temp0	Temp100	Pressure	Humidity	f	m	calFreq	tt	kt	bkgdAmp	bkgdDphi	useKsv	ksv	ft	mt	not used	PercentO2
#	53.400°	22.930°	20.00°C	23.16°C	1015 mbar	49%RH	0.804	0.122	4000 Hz	-0.056%/K	0.969%/K	0.60 mV	0.000°	0	0.000000/hPa	0.000000/K	-0.000303/K	0	20.95%O2
#
Data_Point	Date_Time(YYYY-MM-DD_hh:mm:ss)	Oxygen(%air sat.)	Warning 	Compensation_Temperature(°C)	Temperature(°C)	Air_Pressure(mbar)	Humidity(%RH)	Time(s)		Status	dphi(°)	Intensity(mV)	Ambient_Light(mV)	Case_Temperature(°C)
459	2023-06-06 06:00:09	92.801		16.05	16.05	1010.1	61.0	137400		0	24.780	181.4	27.9	13.79
460	2023-06-06 06:05:09	92.866		16.05	16.05	1010.2	61.0	137700		0	24.771	181.7	27.8	13.84
461	2023-06-06 06:10:09	92.804		16.04	16.04	1010.2	61.1	138000		0	24.781	181.5	27.7	13.88
462	2023-06-06 06:15:09	92.876		16.04	16.04	1010.2	61.1	138300		0	24.771	181.7	27.8	13.91
463	2023-06-06 06:20:09	92.911		16.04	16.04	1010.2	61.2	138600		0	24.767	181.8	27.7	13.95
464	2023-06-06 06:25:09	92.844		16.04	16.04	1010.2	61.2	138900		0	24.776	181.9	27.8	14.04
465	2023-06-06 06:30:09	92.646		16.04	16.04	1010.1	61.2	139200		0	24.802	181.8	27.8	14.14
466	2023-06-06 06:35:09	92.771		16.04	16.04	1010.0	61.3	139500		0	24.788	181.7	28.0	14.23
467	2023-06-06 06:40:09	92.810		16.03	16.03	1010.0	61.3	139800		0	24.783	181.6	27.8	14.30
468	2023-06-06 06:45:09	92.747		16.03	16.03	1009.9	61.6	140100		0	24.792	193.9	27.6	14.43
469	2023-06-06 06:50:09	92.816		16.03	16.03	1010.0	61.4	140400		0	24.782	194.2	27.8	14.54
470	2023-06-06 06:55:09	92.814		16.03	16.03	1009.9	61.4	140700		0	24.783	194.4	27.6	14.63
471	2023-06-06 07:00:09	92.811		16.04	16.04	1010.0	61.5	141000		0	24.782	194.5	27.7	14.74
472	2023-06-06 07:05:09	92.751		16.02	16.02	1010.0	61.5	141300		0	24.792	194.3	27.4	14.83
473	2023-06-06 07:10:09	92.788		16.02	16.02	1010.0	61.6	141600		0	24.787	194.2	27.8	14.94
474	2023-06-06 07:15:09	92.727		16.04	16.04	1009.9	61.6	141900		0	24.795	194.3	28.0	15.07
475	2023-06-06 07:20:09	92.879		16.04	16.04	1010.0	61.7	142200		0	24.773	194.9	28.0	15.21
476	2023-06-06 07:25:09	92.820		16.03	16.03	1010.0	61.7	142500		0	24.781	194.8	27.9	15.35
477	2023-06-06 07:30:09	92.843		16.04	16.04	1009.9	61.7	142800		0	24.778	194.5	27.7	15.49
478	2023-06-06 07:35:09	92.691		16.04	16.04	1009.9	61.8	143100		0	24.798	194.5	27.8	15.62
479	2023-06-06 07:40:09	92.733		16.04	16.04	1009.9	61.8	143400		0	24.794	194.4	27.9	15.73
480	2023-06-06 07:45:09	92.817		16.04	16.04	1009.8	61.9	143700		0	24.782	194.5	28.1	15.88
481	2023-06-06 07:50:09	92.815		16.05	16.05	1009.9	61.9	144000		0	24.781	194.2	27.9	16.03
482	2023-06-06 07:55:09	92.759		16.05	16.05	1009.9	62.0	144300		0	24.789	194.2	27.7	16.21
483	2023-06-06 08:00:09	92.622		16.06	16.06	1009.9	62.0	144600		0	24.805	194.1	27.7	16.40
484	2023-06-06 08:05:09	92.741		16.06	16.06	1009.8	62.0	144900		0	24.791	193.8	27.6	16.52
485	2023-06-06 08:10:09	92.529		16.07	16.07	1009.8	62.0	145200		0	24.818	193.8	27.6	16.65
486	2023-06-06 08:15:09	92.847		16.07	16.07	1009.7	62.0	145500		0	24.778	193.5	27.7	16.76
487	2023-06-06 08:20:09	92.585		16.07	16.07	1009.6	62.0	145800		0	24.812	193.5	27.6	16.87
488	2023-06-06 08:25:09	92.768		16.08	16.08	1009.6	62.1	146100		0	24.788	193.5	27.6	17.00
489	2023-06-06 08:30:09	92.489		16.08	16.08	1009.6	62.1	146400		0	24.823	193.3	27.9	17.15
490	2023-06-06 08:35:09	92.725		16.08	16.08	1009.5	62.1	146700		0	24.794	193.0	27.9	17.27
491	2023-06-06 08:40:09	92.709		16.10	16.10	1009.5	62.1	147000		0	24.795	193.1	27.7	17.43
492	2023-06-06 08:45:09	92.581		16.10	16.10	1009.5	62.1	147300		0	24.811	192.9	28.1	17.59
493	2023-06-06 08:50:09	92.679		16.11	16.11	1009.4	62.1	147600		0	24.798	192.8	27.5	17.74
494	2023-06-06 08:55:09	92.609		16.12	16.12	1009.3	62.1	147900		0	24.807	192.5	27.7	17.89
495	2023-06-06 09:00:09	92.655		16.12	16.12	1009.4	62.1	148200		0	24.801	192.5	27.6	18.06
496	2023-06-06 09:05:09	92.671		16.12	16.12	1009.4	62.1	148500		0	24.798	192.2	27.8	18.23
497	2023-06-06 09:10:09	92.628		16.13	16.13	1009.3	62.1	148800		0	24.804	191.9	27.8	18.40
498	2023-06-06 09:15:09	92.556		16.14	16.14	1009.2	62.2	149100		0	24.813	191.5	28.0	18.55
499	2023-06-06 09:20:09	92.552		16.15	16.15	1009.2	62.2	149400		0	24.813	191.8	27.7	18.73
500	2023-06-06 09:25:09	92.618		16.15	16.15	1009.1	62.2	149700		0	24.805	191.8	27.9	18.90
501	2023-06-06 09:30:09	92.719		16.16	16.16	1009.0	62.1	150000		0	24.792	191.6	28.2	19.09
502	2023-06-06 09:35:09	92.577		16.17	16.17	1009.0	62.1	150300		0	24.809	191.4	28.1	19.27
503	2023-06-06 09:40:09	92.654		16.18	16.18	1009.0	62.1	150600		0	24.799	191.3	27.7	19.45
504	2023-06-06 09:45:09	92.510		16.18	16.18	1008.9	62.1	150900		0	24.818	190.9	28.0	19.64
505	2023-06-06 09:50:09	92.644		16.19	16.19	1008.9	62.1	151200		0	24.800	190.8	27.9	19.82
506	2023-06-06 09:55:09	92.457		16.21	16.21	1008.8	62.0	151500		0	24.823	190.4	27.8	19.99
507	2023-06-06 10:00:09	92.523		16.21	16.21	1008.7	62.0	151800		0	24.815	190.3	27.8	20.18
508	2023-06-06 10:05:09	92.524		16.22	16.22	1008.7	62.0	152100		0	24.814	190.1	27.9	20.33
509	2023-06-06 10:10:09	92.556		16.23	16.23	1008.7	61.9	152400		0	24.808	189.8	28.0	20.51
510	2023-06-06 10:15:09	92.551		16.24	16.24	1008.7	61.9	152700		0	24.809	189.5	27.9	20.63
511	2023-06-06 10:20:09	92.492		16.25	16.25	1008.6	61.9	153000		0	24.815	189.3	27.9	20.80
512	2023-06-06 10:25:09	92.528		16.26	16.26	1008.5	61.8	153300		0	24.812	189.1	27.8	20.96
513	2023-06-06 10:30:09	92.501		16.26	16.26	1008.4	61.7	153600		0	24.816	188.9	27.8	21.12
514	2023-06-06 10:35:09	92.597		16.27	16.27	1008.4	61.7	153900		0	24.803	188.7	27.8	21.22
515	2023-06-06 10:40:09	92.490		16.29	16.29	1008.3	61.6	154200		0	24.816	188.5	27.9	21.34
516	2023-06-06 10:45:09	92.440		16.30	16.30	1008.3	61.6	154500		0	24.822	188.3	27.7	21.42
517	2023-06-06 10:50:09	92.572		16.31	16.31	1008.2	61.6	154800		0	24.804	188.2	27.7	21.56
518	2023-06-06 10:55:09	92.603		16.32	16.32	1008.2	61.5	155100		0	24.799	188.1	28.0	21.67
519	2023-06-06 11:00:09	92.566		16.33	16.33	1008.1	61.5	155400		0	24.804	188.0	27.9	21.81
520	2023-06-06 11:05:09	92.521		16.35	16.35	1008.1	61.4	155700		0	24.807	187.5	27.8	21.95
521	2023-06-06 11:10:09	92.583		16.34	16.34	1008.0	61.4	156000		0	24.801	187.6	28.0	22.11
522	2023-06-06 11:15:09	92.611		16.36	16.36	1008.0	61.3	156300		0	24.795	187.3	27.8	22.27
523	2023-06-06 11:20:09	92.451		16.38	16.38	1007.8	61.2	156600		0	24.817	187.1	28.0	22.43
524	2023-06-06 11:25:09	92.502		16.39	16.39	1007.8	61.1	156900		0	24.810	187.0	28.0	22.56
525	2023-06-06 11:30:09	92.505		16.40	16.40	1007.7	61.0	157200		0	24.809	186.8	27.9	22.69
526	2023-06-06 11:35:09	92.451		16.41	16.41	1007.6	61.0	157500		0	24.816	186.5	27.9	22.84
527	2023-06-06 11:40:09	92.477		16.43	16.43	1007.7	60.8	157800		0	24.810	186.3	28.0	22.96
528	2023-06-06 11:45:09	92.681		16.43	16.43	1007.6	60.8	158100		0	24.784	186.1	27.9	23.08
529	2023-06-06 11:50:09	92.509		16.45	16.45	1007.4	60.7	158400		0	24.806	185.9	27.6	23.17
530	2023-06-06 11:55:09	92.572		16.46	16.46	1007.4	60.6	158700		0	24.797	185.8	27.8	23.26
531	2023-06-06 12:00:09	92.542		16.46	16.46	1007.3	60.5	159000		0	24.802	185.8	27.9	23.35
532	2023-06-06 12:05:09	92.540		16.48	16.48	1007.1	60.4	159300		0	24.803	185.7	27.9	23.43
533	2023-06-06 12:10:09	92.585		16.49	16.49	1007.0	60.3	159600		0	24.797	185.4	27.6	23.50
534	2023-06-06 12:15:09	92.618		16.50	16.50	1007.0	60.2	159900		0	24.792	185.4	28.1	23.59
535	2023-06-06 12:20:09	92.535		16.52	16.52	1006.9	60.2	160200		0	24.801	185.2	27.9	23.70
536	2023-06-06 12:25:09	92.454		16.52	16.52	1006.8	60.0	160500		0	24.812	184.9	27.7	23.81
537	2023-06-06 12:30:09	92.616		16.54	16.54	1006.7	59.9	160800		0	24.790	184.8	27.9	23.84
538	2023-06-06 12:35:09	92.587		16.55	16.55	1006.6	59.8	161100		0	24.794	184.6	27.9	23.82
539	2023-06-06 12:40:09	92.665		16.55	16.55	1006.6	59.8	161400		0	24.784	184.4	28.2	23.85
540	2023-06-06 12:45:09	92.603		16.57	16.57	1006.5	59.7	161700		0	24.792	183.3	28.0	23.89
541	2023-06-06 12:50:09	92.532		16.58	16.58	1006.5	59.6	162000		0	24.801	182.0	28.0	23.90
542	2023-06-06 12:55:09	92.553		16.59	16.59	1006.3	59.6	162300		0	24.798	181.6	27.8	23.95
543	2023-06-06 13:00:09	92.539		16.60	16.60	1006.4	59.5	162600		0	24.798	181.0	27.8	24.00
544	2023-06-06 13:05:09	92.632		16.61	16.61	1006.3	59.4	162900		0	24.786	180.7	27.8	24.06
545	2023-06-06 13:10:09	92.625		16.63	16.63	1006.1	59.3	163200		0	24.787	180.4	28.1	24.16
546	2023-06-06 13:15:09	92.749		16.65	16.65	1006.0	59.4	163500		0	24.770	180.4	28.2	24.34
547	2023-06-06 13:20:09	92.629		16.66	16.66	1006.0	59.2	163800		0	24.785	180.0	28.1	24.67
548	2023-06-06 13:25:09	92.660		16.67	16.67	1006.0	58.8	164100		0	24.780	179.6	27.7	24.74
549	2023-06-06 13:30:09	92.526		16.68	16.68	1005.9	58.7	164400		0	24.796	179.3	27.6	24.68
550	2023-06-06 13:35:09	92.691		16.69	16.69	1005.8	58.6	164700		0	24.776	179.3	27.8	24.68
551	2023-06-06 13:40:09	92.742		16.69	16.69	1005.8	58.6	165000		0	24.768	179.4	27.8	24.70
552	2023-06-06 13:45:09	92.471		16.70	16.70	1005.7	58.5	165300		0	24.803	179.1	27.9	24.73
553	2023-06-06 13:50:09	92.861		16.72	16.72	1005.6	58.4	165600		0	24.752	178.8	28.0	24.75
554	2023-06-06 13:55:09	92.845		16.73	16.73	1005.5	58.3	165900		0	24.754	178.6	27.9	24.75
555	2023-06-06 14:00:09	92.648		16.75	16.75	1005.5	58.2	166200		0	24.778	178.4	27.7	24.86
556	2023-06-06 14:05:09	92.646		16.77	16.77	1005.5	58.1	166500		0	24.776	178.3	27.9	24.98
557	2023-06-06 14:10:09	92.811		16.78	16.78	1005.5	57.9	166800		0	24.753	178.2	27.7	25.06
558	2023-06-06 14:15:09	92.773		16.79	16.79	1005.4	57.7	167100		0	24.758	178.1	27.9	25.01
559	2023-06-06 14:20:09	92.740		16.79	16.79	1005.3	57.7	167400		0	24.763	178.2	28.1	24.89
560	2023-06-06 14:25:09	92.557		16.80	16.80	1005.3	57.6	167700		0	24.786	178.4	27.7	24.84
561	2023-06-06 14:30:09	92.656		16.80	16.80	1005.3	57.5	168000		0	24.774	178.4	28.0	24.85
562	2023-06-06 14:35:09	92.664		16.81	16.81	1005.1	57.5	168300		0	24.773	178.2	27.9	24.82
563	2023-06-06 14:40:09	92.841		16.82	16.82	1005.1	57.4	168600		0	24.750	178.1	27.7	24.82
564	2023-06-06 14:45:09	92.667		16.83	16.83	1005.0	57.3	168900		0	24.772	178.2	27.9	24.81
565	2023-06-06 14:50:09	92.732		16.84	16.84	1004.9	57.2	169200		0	24.764	178.2	28.0	24.83
566	2023-06-06 14:55:09	92.740		16.85	16.85	1004.9	57.1	169500		0	24.762	178.1	28.0	24.83
567	2023-06-06 15:00:09	92.645		16.85	16.85	1004.9	57.1	169800		0	24.774	178.2	28.0	24.81
568	2023-06-06 15:05:09	92.766		16.86	16.86	1004.8	57.0	170100		0	24.758	178.2	27.9	24.87
569	2023-06-06 15:10:09	92.740		16.88	16.88	1004.8	56.9	170400		0	24.760	178.0	27.9	24.86
570	2023-06-06 15:15:09	92.871		16.88	16.88	1004.6	56.8	170700		0	24.745	177.9	27.8	24.80
571	2023-06-06 15:20:09	92.805		16.89	16.89	1004.7	56.8	171000		0	24.751	178.0	27.7	24.72
572	2023-06-06 15:25:09	92.779		16.89	16.89	1004.6	56.7	171300		0	24.756	178.0	27.7	24.67
573	2023-06-06 15:30:09	92.778		16.90	16.90	1004.7	56.7	171600		0	24.754	178.0	27.6	24.68
574	2023-06-06 15:35:09	92.714		16.90	16.90	1004.6	56.6	171900		0	24.763	178.2	27.9	24.59
575	2023-06-06 15:40:09	92.810		16.90	16.90	1004.8	56.5	172200		0	24.749	178.3	27.9	24.46
576	2023-06-06 15:45:09	92.772		16.89	16.89	1004.6	56.5	172500		0	24.756	178.5	27.6	24.31
577	2023-06-06 15:50:09	92.840		16.89	16.89	1004.7	56.5	172800		0	24.747	178.5	27.7	24.24
578	2023-06-06 15:55:09	92.808		16.91	16.91	1004.6	56.5	173100		0	24.750	178.6	28.0	24.22
579	2023-06-06 16:00:09	92.847		16.91	16.91	1004.6	56.3	173400		0	24.745	178.5	27.7	24.14
580	2023-06-06 16:05:09	92.906		16.91	16.91	1004.5	56.3	173700		0	24.738	178.8	27.9	24.10
581	2023-06-06 16:10:09	92.824		16.92	16.92	1004.5	56.2	174000		0	24.748	178.8	27.9	24.07
582	2023-06-06 16:15:09	92.783		16.92	16.92	1004.5	56.2	174300		0	24.754	178.8	28.0	23.95
583	2023-06-06 16:20:09	92.800		16.92	16.92	1004.5	56.2	174600		0	24.751	178.8	28.2	23.85
584	2023-06-06 16:25:09	92.913		16.93	16.93	1004.5	56.2	174900		0	24.736	179.1	27.9	23.75
585	2023-06-06 16:30:09	92.919		16.92	16.92	1004.4	56.2	175200		0	24.737	179.3	28.2	23.66
586	2023-06-06 16:35:09	92.803		16.92	16.92	1004.4	56.1	175500		0	24.752	179.5	28.2	23.60
587	2023-06-06 16:40:09	92.902		16.93	16.93	1004.4	56.2	175800		0	24.738	179.6	27.8	23.54
588	2023-06-06 16:45:09	92.869		16.94	16.94	1004.4	56.2	176100		0	24.742	179.7	27.9	23.53
589	2023-06-06 16:50:09	92.906		16.94	16.94	1004.3	56.1	176400		0	24.738	179.8	28.1	23.46
590	2023-06-06 16:55:09	92.752		16.94	16.94	1004.2	56.1	176700		0	24.759	180.0	28.1	23.34
591	2023-06-06 17:00:09	92.893		16.94	16.94	1004.3	56.2	177000		0	24.740	180.0	27.8	23.28
592	2023-06-06 17:05:09	92.859		16.95	16.95	1004.2	56.2	177300		0	24.744	180.3	28.1	23.22
593	2023-06-06 17:10:09	92.844		16.94	16.94	1004.2	56.1	177600		0	24.747	180.4	27.9	23.14
594	2023-06-06 17:15:09	92.824		16.95	16.95	1004.0	56.1	177900		0	24.751	180.3	27.8	23.03
595	2023-06-06 17:20:09	92.892		16.95	16.95	1003.9	56.1	178200		0	24.743	180.4	27.9	22.93
596	2023-06-06 17:25:09	93.016		16.95	16.95	1003.9	56.1	178500		0	24.727	180.6	28.0	22.85
597	2023-06-06 17:30:09	92.928		16.95	16.95	1003.8	56.1	178800		0	24.739	180.7	27.7	22.75
598	2023-06-06 17:35:09	92.927		16.95	16.95	1003.9	56.1	179100		0	24.738	180.9	27.8	22.66
599	2023-06-06 17:40:09	92.878		16.95	16.95	1003.8	56.2	179400		0	24.746	181.1	28.0	22.55
600	2023-06-06 17:45:09	92.936		16.95	16.95	1003.8	56.2	179700		0	24.739	181.2	27.9	22.44
601	2023-06-06 17:50:09	93.000		16.95	16.95	1003.7	56.2	180000		0	24.732	181.4	28.1	22.33
602	2023-06-06 17:55:09	92.960		16.95	16.95	1003.8	56.2	180300		0	24.736	181.5	28.1	22.26
603	2023-06-06 18:00:09	92.855		16.96	16.96	1003.7	56.2	180600		0	24.750	181.7	27.9	22.19
604	2023-06-06 18:05:09	92.960		16.96	16.96	1003.6	56.2	180900		0	24.737	181.8	28.0	22.10
605	2023-06-06 18:10:09	93.085		16.95	16.95	1003.7	56.3	181200		0	24.721	181.8	28.0	22.01
606	2023-06-06 18:15:09	92.939		16.96	16.96	1003.7	56.3	181500		0	24.738	182.1	27.7	21.93
607	2023-06-06 18:20:09	92.994		16.96	16.96	1003.7	56.3	181800		0	24.732	181.9	27.9	21.84
608	2023-06-06 18:25:09	93.059		16.95	16.95	1003.8	56.4	182100		0	24.722	182.1	27.9	21.74
609	2023-06-06 18:30:09	92.960		16.95	16.95	1003.9	56.4	182400		0	24.734	182.4	28.1	21.64
610	2023-06-06 18:35:09	92.922		16.95	16.95	1003.8	56.4	182700		0	24.740	182.3	28.0	21.55
611	2023-06-06 18:40:09	93.050		16.95	16.95	1003.8	56.5	183000		0	24.724	182.6	28.0	21.45
612	2023-06-06 18:45:09	92.976		16.95	16.95	1003.7	56.5	183300		0	24.734	182.8	27.9	21.35
613	2023-06-06 18:50:09	93.049		16.95	16.95	1003.8	56.5	183600		0	24.723	182.7	28.1	21.27
614	2023-06-06 18:55:09	93.078		16.95	16.95	1003.8	56.5	183900		0	24.721	183.0	27.8	21.16
615	2023-06-06 19:00:09	93.030		16.95	16.95	1003.8	56.6	184200		0	24.727	183.1	27.9	21.04
616	2023-06-06 19:05:09	93.057		16.94	16.94	1003.8	56.6	184500		0	24.724	183.4	28.0	20.94
617	2023-06-06 19:10:09	93.056		16.94	16.94	1003.8	56.6	184800		0	24.725	183.4	27.9	20.82
618	2023-06-06 19:15:09	93.045		16.93	16.93	1003.8	56.6	185100		0	24.727	183.7	28.1	20.70
619	2023-06-06 19:20:09	93.109		16.93	16.93	1003.8	56.7	185400		0	24.719	183.7	27.9	20.58
620	2023-06-06 19:25:09	93.070		16.93	16.93	1003.7	56.7	185700		0	24.725	183.9	27.8	20.47
621	2023-06-06 19:30:09	93.049		16.93	16.93	1003.8	56.7	186000		0	24.727	184.2	27.8	20.35
622	2023-06-06 19:35:09	93.051		16.92	16.92	1003.8	56.8	186300		0	24.727	184.2	28.1	20.24
623	2023-06-06 19:40:09	93.087		16.91	16.91	1003.8	56.8	186600		0	24.723	184.4	27.8	20.14
624	2023-06-06 19:45:09	93.114		16.91	16.91	1003.8	56.8	186900		0	24.719	184.4	27.8	20.05
625	2023-06-06 19:50:09	93.005		16.91	16.91	1003.9	56.8	187200		0	24.732	184.5	27.8	19.95
626	2023-06-06 19:55:09	93.034		16.90	16.90	1003.9	56.9	187500		0	24.730	184.7	28.4	19.85
627	2023-06-06 20:00:09	93.064		16.91	16.91	1004.0	56.9	187800		0	24.725	184.8	28.0	19.76
628	2023-06-06 20:05:09	93.155		16.90	16.90	1004.0	56.9	188100		0	24.714	184.8	27.7	19.68
629	2023-06-06 20:10:09	93.161		16.90	16.90	1004.1	57.0	188400		0	24.712	185.1	27.9	19.59
630	2023-06-06 20:15:09	93.188		16.89	16.89	1004.0	57.0	188700		0	24.710	185.0	27.8	19.51
631	2023-06-06 20:20:09	93.039		16.89	16.89	1004.0	57.0	189000		0	24.730	185.3	27.8	19.42
632	2023-06-06 20:25:09	93.159		16.89	16.89	1004.0	57.1	189300		0	24.714	185.3	28.0	19.37
633	2023-06-06 20:30:09	93.067		16.88	16.88	1004.1	57.1	189600		0	24.726	185.4	28.1	19.28
634	2023-06-06 20:35:09	93.155		16.89	16.89	1004.1	57.1	189900		0	24.714	185.7	28.0	19.23
635	2023-06-06 20:40:09	93.042		16.88	16.88	1004.1	57.1	190200		0	24.729	185.6	28.0	19.16
636	2023-06-06 20:45:09	93.148		16.88	16.88	1004.2	57.2	190500		0	24.715	185.8	28.0	19.12
637	2023-06-06 20:50:09	93.103		16.88	16.88	1004.2	57.2	190800		0	24.721	185.9	27.8	19.07
638	2023-06-06 20:55:09	93.182		16.87	16.87	1004.2	57.2	191100		0	24.711	185.9	27.8	19.04
639	2023-06-06 21:00:09	93.177		16.87	16.87	1004.2	57.3	191400		0	24.712	185.9	27.8	19.00
640	2023-06-06 21:05:09	93.203		16.87	16.87	1004.4	57.3	191700		0	24.707	186.1	28.0	18.95
641	2023-06-06 21:10:09	93.279		16.86	16.86	1004.7	57.3	192000		0	24.694	186.1	28.1	18.91
642	2023-06-06 21:15:09	93.043		16.87	16.87	1004.7	57.4	192300		0	24.723	186.1	28.0	18.92
643	2023-06-06 21:20:09	93.214		16.87	16.87	1004.7	57.5	192600		0	24.702	186.2	28.1	18.92
644	2023-06-06 21:25:09	93.132		16.87	16.87	1004.7	57.5	192900		0	24.712	186.1	27.9	18.90
645	2023-06-06 21:30:09	93.312		16.86	16.86	1004.8	57.5	193200		0	24.688	186.1	28.2	18.89
646	2023-06-06 21:35:09	93.068		16.86	16.86	1004.8	57.5	193500		0	24.720	186.2	28.3	18.86
647	2023-06-06 21:40:09	93.315		16.86	16.86	1004.8	57.6	193800		0	24.688	186.0	27.9	18.85
648	2023-06-06 21:45:09	93.221		16.85	16.85	1004.8	57.6	194100		0	24.701	186.1	28.1	18.83
649	2023-06-06 21:50:09	93.182		16.85	16.85	1004.8	57.7	194400		0	24.706	186.2	27.9	18.82
650	2023-06-06 21:55:09	93.177		16.85	16.85	1004.7	57.7	194700		0	24.708	186.3	28.4	18.80
651	2023-06-06 22:00:09	93.217		16.84	16.84	1004.7	57.7	195000		0	24.704	186.3	28.1	18.75
652	2023-06-06 22:05:09	93.142		16.84	16.84	1004.8	57.7	195300		0	24.713	186.5	28.0	18.71
653	2023-06-06 22:10:09	93.168		16.84	16.84	1004.7	57.7	195600		0	24.711	186.6	28.1	18.66
654	2023-06-06 22:15:09	93.150		16.83	16.83	1004.7	57.7	195900		0	24.714	186.5	27.9	18.61
655	2023-06-06 22:20:09	93.223		16.82	16.82	1004.7	57.8	196200		0	24.706	186.5	28.0	18.56
656	2023-06-06 22:25:09	93.334		16.83	16.83	1004.5	57.8	196500		0	24.693	186.6	27.9	18.51
657	2023-06-06 22:30:09	93.233		16.83	16.83	1004.6	57.8	196800		0	24.705	186.6	28.0	18.46
658	2023-06-06 22:35:09	93.172		16.82	16.82	1004.7	57.9	197100		0	24.713	186.6	28.1	18.40
659	2023-06-06 22:40:09	93.238		16.81	16.81	1004.6	57.9	197400		0	24.705	186.8	27.8	18.33
660	2023-06-06 22:45:09	93.265		16.81	16.81	1004.6	57.9	197700		0	24.702	186.9	27.9	18.26
661	2023-06-06 22:50:09	93.177		16.81	16.81	1004.6	57.9	198000		0	24.714	186.9	27.9	18.21
662	2023-06-06 22:55:09	93.230		16.80	16.80	1005.1	58.0	198300		0	24.701	187.1	28.0	18.15
663	2023-06-06 23:00:09	93.320		16.80	16.80	1005.3	58.1	198600		0	24.688	187.1	27.8	18.20
664	2023-06-06 23:05:09	93.346		16.81	16.81	1005.2	58.1	198900		0	24.685	187.1	27.8	18.18
665	2023-06-06 23:10:09	93.249		16.79	16.79	1005.2	58.2	199200		0	24.698	187.1	28.1	18.19
666	2023-06-06 23:15:09	93.295		16.80	16.80	1005.4	58.3	199500		0	24.690	187.3	28.2	18.23
667	2023-06-06 23:20:09	93.334		16.80	16.80	1005.4	58.3	199800		0	24.685	186.9	27.8	18.31
668	2023-06-06 23:25:09	93.247		16.81	16.81	1005.4	58.3	200100		0	24.695	186.8	27.8	18.35
669	2023-06-06 23:30:09	93.317		16.81	16.81	1005.3	58.3	200400		0	24.687	186.9	28.1	18.40
670	2023-06-06 23:35:09	93.351		16.81	16.81	1005.3	58.4	200700		0	24.682	186.9	28.3	18.44
671	2023-06-06 23:40:09	93.236		16.81	16.81	1005.5	58.4	201000		0	24.695	186.9	28.0	18.47
672	2023-06-06 23:45:09	93.408		16.81	16.81	1005.5	58.3	201300		0	24.673	186.7	28.1	18.46
673	2023-06-06 23:50:09	93.336		16.79	16.79	1005.5	58.3	201600		0	24.684	186.5	28.3	18.45
674	2023-06-06 23:55:09	93.305		16.78	16.78	1005.6	58.3	201900		0	24.687	186.7	28.3	18.41
675	2023-06-07 00:00:09	93.344		16.78	16.78	1005.7	58.3	202200		0	24.682	186.6	28.2	18.34
676	2023-06-07 00:05:09	93.195		16.77	16.77	1005.8	58.3	202500		0	24.701	186.8	28.2	18.27
677	2023-06-07 00:10:09	93.299		16.76	16.76	1005.8	58.4	202800		0	24.688	186.7	27.9	18.21
678	2023-06-07 00:15:09	93.296		16.76	16.76	1005.8	58.4	203100		0	24.689	187.0	28.2	18.15
679	2023-06-07 00:20:09	93.243		16.75	16.75	1005.7	58.4	203400		0	24.697	187.0	28.3	18.11
680	2023-06-07 00:25:09	93.310		16.75	16.75	1005.7	58.4	203700		0	24.689	187.3	27.9	18.06
681	2023-06-07 00:30:09	93.168		16.75	16.75	1005.7	58.5	204000		0	24.707	187.1	28.1	18.04
682	2023-06-07 00:35:09	93.340		16.75	16.75	1005.7	58.6	204300		0	24.685	187.4	28.1	18.05
683	2023-06-07 00:40:09	93.221		16.75	16.75	1005.7	58.6	204600		0	24.700	187.3	28.1	18.07
684	2023-06-07 00:45:09	93.277		16.76	16.76	1005.8	58.7	204900		0	24.692	187.4	28.4	18.09
685	2023-06-07 00:50:09	93.191		16.75	16.75	1005.7	58.7	205200		0	24.704	187.3	28.0	18.11
686	2023-06-07 00:55:09	93.268		16.77	16.77	1005.8	58.8	205500		0	24.692	187.2	28.0	18.12
687	2023-06-07 01:00:09	93.378		16.75	16.75	1005.9	58.7	205800		0	24.678	186.9	28.1	18.12
688	2023-06-07 01:05:09	93.335		16.75	16.75	1005.9	58.7	206100		0	24.684	187.2	27.9	18.10
689	2023-06-07 01:10:09	93.288		16.74	16.74	1006.0	58.8	206400		0	24.690	187.2	28.0	18.09
690	2023-06-07 01:15:09	93.297		16.74	16.74	1005.9	58.8	206700		0	24.690	187.0	27.9	18.06
691	2023-06-07 01:20:09	93.160		16.73	16.73	1006.0	58.7	207000		0	24.707	187.2	28.1	17.98
692	2023-06-07 01:25:09	93.296		16.72	16.72	1005.9	58.7	207300		0	24.692	187.4	27.7	17.88
